Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.102506161,51.48828,82.21875,3.7875,269.6875,0
1.156998158,51.47656,82.3125,3.788125,255.3125,0
2.211913109,51.46484,82.40625,3.7875,247.5,0
3.266685963,51.44922,82.3125,3.785625,264.6875,0
4.145648479,51.4375,82.40625,3.786875,262.5,0
5.200703144,51.42578,82.6875,3.78625,262.8125,0
6.255122185,51.42578,82.59375,3.786875,255.625,0
7.134298325,51.41406,82.59375,3.78625,264.6875,0
8.189029217,51.40234,82.59375,3.785625,258.75,0
9.244041920,51.39063,82.59375,3.7875,265.625,0
10.123022556,51.37891,82.6875,3.78625,259.6875,0
11.177506924,51.36719,82.6875,3.785,262.1875,0
12.232458115,51.36719,82.59375,3.784375,260.3125,0
13.111638546,51.35156,82.78125,3.7875,255,0
14.166091919,51.33984,82.875,3.786875,263.75,0
15.220927715,51.32813,83.0625,3.784375,260.625,0
16.099963188,51.31641,83.25,3.784375,262.8125,0
17.154796124,51.31641,83.25,3.786875,256.25,0
18.209987640,51.30469,83.25,3.783125,271.875,0
19.264898300,51.29297,83.15625,3.783125,280,0
20.143445015,51.28125,82.96875,3.785,254.0625,0
21.198238850,51.26953,82.96875,3.78375,266.875,0
22.253027439,51.25391,82.96875,3.781875,263.4375,0
