Time (s),Power (dBm),Percentage (%)
0.237699032,-57,86
0.737544060,-57,86
1.237572193,-57,86
1.737556457,-57,86
2.237653256,-57,86
2.737383366,-57,86
3.237664223,-57,86
3.737473011,-57,86
4.237479210,-57,86
4.737509251,-57,86
5.237688065,-57,86
5.737383842,-64,72
6.237711430,-51,98
6.737608910,-57,86
7.237602234,-55,90
7.737548351,-51,98
8.237641335,-65,70
8.737403393,-64,72
9.237589359,-57,86
9.737387657,-51,98
10.237549305,-60,80
10.737410545,-57,86
11.237559319,-55,90
11.737426281,-55,90
12.237534046,-55,90
12.737378597,-49,100
13.237504005,-55,90
13.737371921,-51,98
14.237477779,-53,94
14.737388611,-62,76
15.237516880,-63,74
15.737340450,-55,90
16.237634659,-59,82
16.737685203,-53,94
17.237739563,-62,76
17.737619877,-62,76
18.237691879,-63,74
18.737509251,-62,76
19.237552166,-62,76
19.737565517,-62,76
20.237663269,-62,76
20.737542152,-62,76
21.237637520,-62,76
21.737484455,-63,74
22.237649918,-63,74
22.737458706,-62,76
23.237659454,-62,76
23.737538814,-63,74
24.237671375,-62,76
24.737517834,-63,74
25.237647533,-63,74
25.737491131,-64,72
26.237599373,-64,72
26.737564087,-63,74
27.237680435,-53,94
27.737515926,-62,76
28.237655640,-55,90
28.737421989,-61,78
29.237636089,-59,82
29.737491608,-49,100
30.237584114,-60,80
30.737422943,-51,98
31.237580299,-59,82
31.737428188,-59,82
32.237533093,-57,86
32.737367153,-57,86
33.237621307,-57,86
33.737412929,-55,90
34.237561703,-53,94
34.737445354,-53,94
35.237580299,-53,94
35.737421513,-53,94
36.237754345,-55,90
36.737372875,-57,86
37.237670422,-59,82
37.737513065,-67,66
38.237651348,-64,72
38.737474918,-47,100
39.237552643,-51,98
39.737367153,-53,94
40.237587929,-49,100
40.737429142,-51,98
41.237508774,-55,90
41.737405777,-64,72
42.237543106,-53,94
42.737316132,-55,90
43.237554073,-59,82
43.737358570,-53,94
44.237417221,-59,82
44.737373829,-59,82
45.237510204,-58,84
45.737262249,-55,90
46.237492085,-51,98
46.737326145,-53,94
47.237374306,-57,86
47.737276554,-55,90
48.237637043,-53,94
48.737341881,-49,100
49.237526417,-49,100
49.737285614,-57,86
50.237423420,-57,86
50.737262726,-57,86
51.237424851,-57,86
51.737217903,-49,100
52.237398624,-55,90
52.737187862,-55,90
53.237417698,-57,86
53.737273216,-57,86
54.237403393,-59,82
54.737257481,-51,98
55.237383366,-53,94
55.737200260,-51,98
56.237549782,-55,90
56.737275600,-62,76
57.237576962,-61,78
57.737360477,-59,82
58.237655163,-58,84
58.737444878,-57,86
59.237552166,-65,70
59.737277508,-59,82
60.237567902,-55,90
60.737442493,-51,98
61.237543106,-51,98
61.737452507,-55,90
62.237624645,-60,80
