Time (s),Power (dBm),Percentage (%)
0.469505310,-49,100
0.969579220,-49,100
1.469585419,-49,100
1.969537258,-49,100
2.469494343,-49,100
2.969529629,-49,100
3.469686031,-49,100
3.969296932,-49,100
4.469784260,-49,100
4.969540119,-49,100
5.469695568,-49,100
5.969626427,-51,98
6.469563961,-57,86
6.969456673,-51,98
7.469717503,-62,76
7.969359398,-58,84
8.469674111,-60,80
8.969378948,-63,74
9.469644070,-62,76
9.969488621,-49,100
10.469461441,-55,90
10.969408512,-62,76
11.469797611,-55,90
11.969469070,-58,84
12.469714642,-55,90
12.969431877,-65,70
13.469677448,-61,78
13.969570637,-62,76
14.469499111,-51,98
14.969509602,-59,82
15.469606876,-55,90
15.969351292,-55,90
16.469650746,-59,82
16.969282150,-55,90
17.469534397,-53,94
17.969434738,-53,94
18.469407082,-71,58
18.969342709,-57,86
19.469549179,-53,94
19.969566345,-57,86
20.469588280,-59,82
20.969322681,-60,80
21.469445706,-62,76
21.969397545,-57,86
22.469520092,-62,76
22.969461441,-62,76
23.469437122,-65,70
23.969386578,-63,74
24.469568730,-59,82
24.969230175,-57,86
