Time (s),Power (dBm),Percentage (%)
0.341771126,-57,86
0.841852665,-57,86
1.341927052,-57,86
1.842013836,-57,86
2.341728687,-57,86
2.842029095,-57,86
3.341662407,-57,86
3.842013359,-57,86
4.341874123,-57,86
4.841886997,-57,86
5.341905117,-57,86
5.841955185,-57,86
6.341670036,-55,90
6.842041016,-53,94
7.341720581,-55,90
7.841850758,-61,78
8.341851235,-59,82
8.841797352,-59,82
9.341686726,-57,86
9.841855526,-60,80
10.341706753,-53,94
10.841780662,-59,82
11.341632366,-59,82
11.841839313,-60,80
12.341613293,-59,82
12.841837883,-57,86
13.341830731,-59,82
13.841784000,-61,78
14.341594696,-57,86
14.841960430,-55,90
15.341802120,-65,70
15.841756344,-62,76
16.341806412,-59,82
16.841755390,-57,86
17.341813088,-57,86
17.841721535,-62,76
18.341577053,-64,72
18.841971874,-62,76
19.341744423,-60,80
19.841766357,-60,80
20.341782570,-62,76
20.841779709,-60,80
21.341796398,-60,80
21.841917992,-60,80
22.341564655,-60,80
22.841957092,-60,80
23.341716766,-61,78
23.841724396,-61,78
24.341794491,-60,80
24.841920853,-61,78
25.341760635,-61,78
25.841932297,-61,78
26.341589451,-60,80
26.841901779,-61,78
27.341691017,-61,78
27.841692924,-59,82
28.341738224,-61,78
28.841689110,-60,80
29.341647625,-64,72
29.841868877,-59,82
30.341542721,-62,76
30.841882229,-55,90
31.341604710,-53,94
31.841687202,-59,82
32.341748238,-64,72
32.841816902,-59,82
33.341578007,-59,82
33.841849804,-53,94
34.341509342,-57,86
34.841866493,-55,90
35.341547012,-57,86
35.841706276,-51,98
36.341690064,-53,94
36.841814518,-63,74
37.341510296,-53,94
37.841862678,-57,86
38.341509342,-59,82
38.841773033,-59,82
39.341481209,-53,94
39.841639996,-57,86
40.341623783,-62,76
40.841798305,-61,78
41.341444492,-60,80
41.841714382,-65,70
42.341464043,-57,86
42.841831207,-71,58
43.341419697,-60,80
43.841604233,-59,82
44.341643810,-67,66
44.841764450,-73,54
45.341421127,-62,76
45.841782093,-59,82
46.341495037,-59,82
46.841811180,-59,82
47.341626644,-60,80
47.841622353,-59,82
48.341657162,-59,82
48.841722965,-59,82
49.341417790,-59,82
49.841794491,-63,74
50.341433048,-65,70
50.841619968,-63,74
51.341603756,-65,70
51.841567516,-65,70
52.341430664,-60,80
52.841677666,-67,66
53.341397762,-57,86
53.841560841,-75,50
54.341377735,-57,86
54.841734886,-57,86
55.341392040,-62,76
55.841567039,-65,70
56.341612816,-61,78
56.841696262,-69,62
57.341382027,-59,82
57.841749191,-62,76
58.341114998,-59,82
58.841438770,-67,66
59.341303825,-71,58
59.841716289,-62,76
60.341703892,-57,86
60.841753006,-53,94
61.341429710,-62,76
61.841812611,-60,80
62.341449738,-60,80
62.841744423,-59,82
63.341591358,-55,90
63.841563702,-62,76
64.341600895,-58,84
64.841654301,-61,78
65.341332436,-59,82
65.841672420,-53,94
66.341373921,-53,94
66.841574669,-62,76
67.341751576,-59,82
67.841728210,-59,82
68.341726780,-62,76
68.841752529,-60,80
69.341448307,-57,86
69.841795921,-55,90
70.341471195,-55,90
70.841667652,-55,90
71.341614246,-57,86
71.841557026,-55,90
72.341738224,-55,90
72.841731548,-58,84
73.341516495,-57,86
73.841877460,-65,70
74.341550827,-65,70
74.841816425,-59,82
75.341742992,-55,90
75.841741562,-57,86
76.341722488,-65,70
76.841697693,-64,72
77.341506958,-59,82
77.841856480,-59,82
78.341444492,-55,90
78.841692924,-65,70
79.341688156,-60,80
79.841583252,-64,72
80.341595650,-59,82
80.841586113,-59,82
81.341422081,-49,100
81.841689587,-67,66
82.341423512,-57,86
82.841538429,-57,86
83.341496468,-69,62
83.841502666,-60,80
84.341531754,-62,76
84.841485977,-57,86
85.341322899,-62,76
85.841777325,-57,86
86.341376305,-62,76
86.841571808,-55,90
87.341558933,-59,82
87.841494560,-60,80
88.341543675,-59,82
88.841452599,-69,62
89.341289997,-62,76
89.841638565,-64,72
90.341681004,-55,90
90.841700554,-59,82
91.341657639,-60,80
91.841614723,-62,76
92.341516018,-60,80
92.841543674,-60,80
93.341449738,-57,86
93.841646194,-62,76
94.341565132,-65,70
94.841578484,-69,62
95.341417313,-69,62
95.841494560,-69,62
96.341544151,-69,62
96.841450214,-70,60
97.341285229,-64,72
97.841635704,-62,76
98.341440678,-57,86
98.841458797,-59,82
99.341452599,-65,70
99.841459751,-62,76
100.341445923,-51,98
100.841557980,-53,94
101.341407776,-53,94
101.841703415,-57,86
102.341515064,-57,86
102.841513634,-59,82
103.341557503,-59,82
103.841512680,-62,76
104.341290951,-64,72
105.341267109,-65,70
105.841388226,-69,62
106.341376782,-60,80
106.841393948,-53,94
107.341192246,-60,80
107.841413021,-57,86
108.341430187,-69,62
108.841307640,-62,76
109.341188908,-62,76
109.841516495,-62,76
110.341310501,-62,76
110.841298103,-65,70
111.341334820,-57,86
