Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.948775291,45.754,33.088
1.946947575,45.794,33.09
2.947603226,45.826,33.092
3.948369503,45.834,33.094
4.946542740,45.816,33.096
5.947199821,45.862,33.098
6.947856903,45.846,33.102
7.948513985,45.902,33.104
8.946989059,45.892,33.106
9.947646618,45.852,33.108
10.948305130,45.93,33.11
11.948963642,45.94,33.112
12.947143555,45.876,33.114
13.947802544,45.95,33.116
14.948462009,45.898,33.118
15.946638584,45.934,33.12
16.947298527,45.938,33.122
17.948063374,45.96,33.124
18.948723793,46.01,33.126
19.946950912,45.96,33.128
20.947611332,45.94,33.13
21.948272705,45.952,33.13
22.946450233,45.96,33.132
23.947110653,45.97,33.134
24.947771549,45.968,33.136
25.948432922,46.006,33.136
26.946611404,46,33.136
27.947272301,45.992,33.136
28.947933197,45.95,33.138
29.948745251,45.98,33.138
30.946923733,45.994,33.14
31.947585106,45.962,33.14
32.948246479,46.028,33.142
33.946425438,45.99,33.142
34.947087288,46.032,33.142
35.947749138,46.018,33.144
36.948544025,45.974,33.144
37.946722984,46.026,33.146
38.947385788,46.012,33.146
39.948125839,46.068,33.148
40.946305752,46.03,33.148
41.947038174,46.03,33.15
42.947742462,46.014,33.15
43.948405743,46.052,33.152
44.946585178,46.044,33.152
45.947248936,46.038,33.154
46.947912693,46.094,33.154
47.948663235,46.126,33.156
48.946844578,46.082,33.158
49.947508812,46.088,33.16
50.948173046,46.102,33.16
51.946354866,46.158,33.162
52.947020054,46.12,33.164
53.947685719,46.128,33.166
54.948369026,46.16,33.166
55.946551323,46.14,33.168
56.947217941,46.184,33.17
57.947981358,46.154,33.172
58.946165085,46.164,33.174
59.946831703,46.212,33.174
60.947498798,46.174,33.176
61.948166370,46.242,33.178
62.946351051,46.222,33.18
63.947018623,46.228,33.182
64.947732449,46.22,33.184
65.948400974,46.17,33.184
66.946585655,46.21,33.186
67.947262764,46.218,33.188
68.947974682,46.242,33.188
69.946161270,46.25,33.19
70.946830273,46.312,33.192
71.947499752,46.272,33.192
72.948409080,46.282,33.194
73.946595669,46.288,33.196
74.947266102,46.256,33.198
75.947936058,46.318,33.2
76.946311474,46.312,33.2
77.946982384,46.348,33.202
78.947678089,46.306,33.204
79.948349953,46.314,33.204
80.946538448,46.364,33.206
81.947210312,46.386,33.208
82.947881699,46.414,33.21
83.946145058,46.352,33.212
84.946816921,46.356,33.212
85.947489262,46.392,33.214
86.948161602,46.434,33.214
87.946351528,46.382,33.216
88.947024345,46.416,33.216
89.947696686,46.398,33.216
90.948425770,46.414,33.218
91.946615696,46.418,33.218
92.947289467,46.41,33.22
93.948151112,46.416,33.22
94.946341515,46.444,33.222
95.947015285,46.406,33.222
96.947689056,46.45,33.222
97.948362827,46.378,33.224
98.946553707,46.424,33.226
99.947227478,46.462,33.226
100.947920799,46.438,33.228
101.946148396,46.464,33.228
102.946823597,46.462,33.23
103.947505951,46.478,33.232
104.948181152,46.464,33.232
105.946422577,46.49,33.234
107.947774410,46.512,33.236
108.945966721,46.482,33.238
109.946642399,46.514,33.24
110.947356224,46.526,33.24
112.946265697,46.502,33.242
113.946942329,46.512,33.244
114.947619438,46.552,33.246
115.948297024,46.566,33.248
116.946491241,46.558,33.248
117.947169304,46.524,33.25
118.948004246,46.602,33.252
119.946331978,46.58,33.252
120.947009563,46.582,33.254
121.947688103,46.614,33.254
122.948367119,46.594,33.256
123.946562767,46.634,33.256
124.947242260,46.64,33.258
125.947921276,46.58,33.258
126.946116924,46.64,33.26
127.946923733,46.612,33.26
128.947603703,46.626,33.26
129.948283672,46.606,33.262
130.946479797,46.666,33.264
131.947209835,46.65,33.264
132.947889805,46.66,33.266
133.946087360,46.676,33.266
134.946767330,46.642,33.268
135.947447777,46.692,33.27
136.948129177,46.688,33.27
137.946326733,46.658,33.272
138.947163105,46.676,33.272
139.947844982,46.664,33.274
140.946043491,46.658,33.276
141.946724892,46.702,33.278
142.947407722,46.74,33.278
143.948089123,46.716,33.28
144.946289062,46.74,33.282
145.947052956,46.756,33.282
146.947735786,46.782,33.284
147.946006298,46.738,33.284
148.946689129,46.744,33.286
149.947476387,46.76,33.288
150.948160171,46.764,33.288
151.946361065,46.774,33.29
152.947157860,46.804,33.292
153.947842121,46.806,33.294
154.946043015,46.792,33.294
155.946727753,46.81,33.294
156.947412014,46.818,33.296
157.948097229,46.824,33.296
158.946299076,46.8,33.298
159.946983814,46.774,33.298
160.947669506,46.878,33.3
161.945871353,46.792,33.3
162.946557045,46.848,33.302
163.947378159,46.864,33.302
164.948063850,46.896,33.304
165.946267128,46.89,33.306
166.946953297,46.892,33.306
167.947639942,46.87,33.308
168.945843697,46.9,33.31
169.946530819,46.904,33.31
170.947360039,46.904,33.312
171.948047161,46.9,33.314
172.946326733,46.874,33.316
173.947014332,46.886,33.318
174.947743416,46.92,33.32
175.945948601,46.946,33.32
176.946637154,46.938,33.322
177.947325230,46.942,33.324
178.948014736,46.96,33.324
179.946351051,47.004,33.326
180.947040081,46.944,33.326
181.947729111,46.974,33.328
182.945935726,46.956,33.33
183.946625233,46.978,33.33
184.947315693,47.002,33.332
185.948005199,47.01,33.334
186.946290493,46.996,33.334
187.946980953,47.022,33.336
188.947671890,46.982,33.338
189.945879936,47.066,33.338
190.946570873,47.018,33.34
191.947261810,47.058,33.342
192.948042870,47.036,33.344
193.946251392,47.046,33.344
194.946943283,47.06,33.344
195.947784424,47.054,33.346
196.945993423,47.006,33.346
197.946685791,47.052,33.348
198.947377682,47.08,33.348
199.945587158,47.074,33.35
200.946279526,47.068,33.35
201.946971893,47.104,33.352
202.947665215,47.078,33.352
203.945875168,47.074,33.354
204.946568012,47.156,33.354
205.947278500,47.104,33.356
206.945488930,47.13,33.356
207.946181774,47.15,33.358
208.947148800,47.132,33.36
209.947842598,47.168,33.36
