Time (s),Humidity (%)
0.488992691,12.97656
1.490809918,13.24902
2.490123272,13.80566
3.489436150,13.57031
4.488748074,13.79297
5.490565300,13.71875
6.489876747,13.37207
7.489189148,13.32227
8.488924503,12.86328
9.490740299,13.02441
10.490051270,13.66797
11.489361286,12.34277
12.491176129,12.34277
13.490486622,12.97363
14.489796162,12.8252
15.489105702,13.2207
16.490920067,12.8623
17.490228653,13.93848
18.489537716,13.02246
19.488845825,13.16992
20.490658283,12.92188
21.489965916,12.17969
22.489272595,12.38965
23.488578797,12.43848
24.490389824,12.46289
25.489695549,12.30078
26.489078522,11.18652
27.491409779,12.25098
28.490715027,12.38672
29.490018368,12.89453
30.489322186,12.08887
31.491129875,12.43555
32.490431786,11.98926
33.489734173,12.78125
34.489035606,13.06543
35.490841866,12.58301
36.490142822,12.68066
37.489443779,13.50977
38.491248131,12.48242
39.490547657,12.95215
40.489847183,12.30859
41.489146233,12.6543
42.490949154,13.0498
43.490247250,12.67773
44.489544869,11.60156
45.488842487,11.88574
46.490643978,12.91211
47.489941120,13.15918
48.489237309,12.0957
49.488533020,12.75098
50.490333080,12.42871
51.489778042,13.09668
52.489072800,13.24414
53.490871906,12.14258
54.490165234,13.29297
55.489459038,12.16699
56.488752365,12.67383
57.490549564,12.4873
58.489841938,13.08105
59.489133358,12.25195
60.488424778,13.1416
61.490220547,13.0918
62.489510536,12.04102
63.488801003,12.36133
64.490595818,11.92871
65.489884853,13.02832
66.489174366,12.58301
67.488462448,12.91699
68.490255356,12.43457
69.489543915,11.39551
70.488831520,12.75488
71.488119125,13.02637
72.490523338,12.48242
73.489887238,12.27246
74.489173889,12.49414
75.490963936,12.93848
76.490249634,13.0127
77.489534378,12.71582
78.488819599,12.14648
79.490608215,12.13477
80.489892483,11.89941
81.489176750,12.57813
82.488460541,13.2207
83.490248203,13.09668
84.489531040,12.44141
85.488812924,13.91113
86.490600109,13.08301
87.489882469,13.19434
88.489163876,12.7002
