Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.488992691,46.166,33.032
1.490809918,46.172,33.03
2.490123272,46.164,33.03
3.489436150,46.156,33.028
4.488748074,46.15,33.026
5.490565300,46.1,33.024
6.489876747,46.09,33.022
7.489189148,46.108,33.02
8.488924503,46.126,33.018
9.490740299,46.092,33.016
10.490051270,46.092,33.016
11.489361286,46.048,33.014
12.491176129,46.074,33.012
13.490486622,46.108,33.01
14.489796162,46.062,33.01
15.489105702,46.03,33.008
16.490920067,46.074,33.006
17.490228653,46.044,33.004
18.489537716,46.002,33.002
19.488845825,46.02,33
20.490658283,45.97,32.998
21.489965916,45.984,32.994
22.489272595,45.914,32.99
23.488578797,45.938,32.988
24.490389824,45.884,32.984
25.489695549,45.882,32.982
26.489078522,45.896,32.978
27.491409779,45.866,32.976
28.490715027,45.822,32.972
29.490018368,45.86,32.97
30.489322186,45.794,32.968
31.491129875,45.766,32.964
32.490431786,45.778,32.962
33.489734173,45.786,32.958
34.489035606,45.804,32.956
35.490841866,45.772,32.954
36.490142822,45.754,32.95
37.489443779,45.718,32.948
38.491248131,45.668,32.946
39.490547657,45.682,32.942
40.489847183,45.686,32.938
41.489146233,45.67,32.936
42.490949154,45.604,32.934
43.490247250,45.616,32.93
44.489544869,45.624,32.928
45.488842487,45.61,32.926
46.490643978,45.602,32.924
47.489941120,45.562,32.922
48.489237309,45.554,32.918
49.488533020,45.554,32.916
50.490333080,45.544,32.914
51.489778042,45.512,32.912
52.489072800,45.492,32.906
53.490871906,45.496,32.904
54.490165234,45.452,32.9
55.489459038,45.456,32.898
56.488752365,45.454,32.896
57.490549564,45.442,32.892
58.489841938,45.396,32.89
59.489133358,45.382,32.886
60.488424778,45.37,32.884
61.490220547,45.424,32.882
62.489510536,45.366,32.88
63.488801003,45.326,32.876
64.490595818,45.332,32.874
65.489884853,45.288,32.872
66.489174366,45.294,32.868
67.488462448,45.3,32.866
68.490255356,45.26,32.862
69.489543915,45.276,32.86
70.488831520,45.264,32.86
71.488119125,45.24,32.858
72.490523338,45.26,32.854
73.489887238,45.254,32.852
74.489173889,45.214,32.85
75.490963936,45.154,32.848
76.490249634,45.156,32.846
77.489534378,45.15,32.844
78.488819599,45.18,32.84
79.490608215,45.156,32.838
80.489892483,45.152,32.834
81.489176750,45.13,32.832
82.488460541,45.134,32.83
83.490248203,45.116,32.828
84.489531040,45.102,32.824
85.488812924,45.094,32.822
86.490600109,45.072,32.82
87.489882469,45.044,32.82
88.489163876,45.036,32.818
