Time (s),Humidity (%)
0.021669388,14.86328
1.021148205,15.26367
2.020765305,13.89746
3.020506859,14.48535
4.022489071,14.08398
5.021965504,14.88477
6.021440983,15.47266
7.020915985,14.51953
8.020390987,14.88281
9.022368908,15.23242
10.021842003,14.60547
11.021315098,15.05566
12.020786285,14.66699
13.020257473,15.1543
14.022232056,14.66504
15.021701813,15.24023
16.021170616,15.49023
17.020639896,14.52539
18.020107269,14.71191
19.022079468,14.52441
20.021553993,14.29785
21.021019936,15.62402
22.020484924,14.47168
23.020060539,14.57129
24.022029400,14.5459
25.021492481,15.0332
26.020954609,15.13281
27.020416260,15.39453
28.019876957,14.71777
29.021842003,14.74219
30.021301746,15.04102
31.020760059,14.22754
32.020217419,15.21484
33.019673824,15.13867
34.021634579,15.12598
35.021251678,15.5
36.021110535,14.61133
37.020564556,15.61133
38.020017624,15.12207
39.021975040,14.28418
40.021426678,14.9834
41.020935535,14.40723
42.020385742,14.98145
43.022340298,15.06836
44.021789074,13.6543
45.021237373,14.6416
46.020684719,15.16602
47.020132542,14.90332
48.022083282,14.88965
49.021529198,15.12598
50.020974159,14.96289
51.020418167,15.0498
52.019862652,14.59961
53.021810055,14.87402
54.021466732,14.84766
55.020908356,15.32227
56.020349979,14.37207
57.019790173,14.14648
58.021735191,14.19531
59.021174908,15.06934
60.020613194,14.63184
61.020051479,14.69336
62.022005081,14.81738
63.021441936,14.37988
64.020878315,15.06543
65.020313740,14.45313
66.019748688,14.76465
67.021687508,14.10254
68.021121025,14.16406
69.020554066,14.52539
70.019986153,13.5625
71.019417286,15.72168
72.021352768,14.88477
73.020782948,15.60742
74.020212173,15.28223
75.019639969,14.05859
76.021573067,14.28223
77.021212578,14.94336
78.020638943,15.1543
79.020064354,15.95215
80.019489288,14.49219
81.021419048,15.86328
82.020842552,15.9248
83.020265579,15.66211
84.019687653,15.41211
85.021614552,14.71289
86.021035671,15.82227
87.020478725,14.81055
88.020014763,15.4209
89.019434452,15.00879
90.021358013,15.85645
91.020833969,16.60352
92.020251751,14.9082
93.019668579,16.76465
94.021590233,15.56738
95.021006584,16.06543
96.020421982,14.69336
97.019836903,15.57813
98.019251347,15.1543
99.021170139,15.35254
100.020612240,15.98828
101.020025253,15.9873
102.019483089,15.53809
103.021399975,15.46191
104.020812035,15.83594
105.020223618,17.61719
106.019634724,16.52051
107.019667625,15.94727
108.021582603,15.44824
109.020992756,17.50293
110.020402431,17.44043
111.019811630,16.35645
112.021726131,16.09473
113.021134377,17.47656
114.020543098,16.5918
115.019951344,16.66602
116.019359112,17.625
117.021272182,15.54492
118.020678997,16.82715
119.020085812,16.2041
120.019492626,14.78418
121.021403790,15.41895
122.020892143,15.25586
123.020297527,16.26465
124.019702435,16.08984
125.021612167,14.18359
126.021016121,15.3291
127.020652294,16.52441
128.020056248,15.2168
129.019459724,15.85156
130.021366596,16.0625
131.020768642,14.80469
132.020171165,15.40137
133.019572735,15.01563
134.021478176,15.48828
135.020879269,16.5332
136.020279408,15.3623
137.019679070,15.72363
138.021583080,13.97949
139.021037579,14.9502
140.020454884,16.36914
141.019852638,15.43457
142.019249439,15.49609
143.021151066,15.99316
144.020547390,16.95117
