Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
1.434608936,44.518,32.714
2.436400890,44.566,32.714
3.435688496,44.536,32.716
4.434976101,44.522,32.716
5.436768532,44.542,32.716
6.436056137,44.534,32.718
7.435344219,44.568,32.718
8.434632301,44.554,32.72
9.436424732,44.54,32.72
10.435713768,44.566,32.722
11.435001850,44.574,32.722
12.436795711,44.56,32.724
13.436084270,44.584,32.724
14.435373306,44.63,32.726
15.434662342,44.574,32.726
16.436456680,44.612,32.728
17.435746193,44.65,32.728
18.435035705,44.588,32.73
19.436830520,44.632,32.732
20.436120987,44.63,32.734
21.435410976,44.616,32.734
22.434701919,44.632,32.736
23.436497688,44.656,32.738
24.435789108,44.666,32.74
25.435080528,44.664,32.742
26.434372425,44.692,32.744
27.436169147,44.662,32.746
28.435461521,44.702,32.746
29.434753895,44.69,32.748
30.436551094,44.66,32.75
31.435844421,44.752,32.752
32.435137749,44.7,32.752
33.434430599,44.792,32.754
34.436228752,44.77,32.756
35.435522556,44.81,32.756
36.434816837,44.774,32.758
37.436614990,44.79,32.76
38.435909748,44.776,32.76
39.435204029,44.77,32.762
40.434498310,44.792,32.762
41.436297893,44.77,32.764
42.435593128,44.786,32.764
43.434887886,44.826,32.766
44.436687469,44.802,32.768
45.435983181,44.814,32.768
46.435278416,44.794,32.77
47.434574127,44.822,32.77
48.436374664,44.878,32.772
49.435670853,44.874,32.774
50.434967041,44.856,32.774
51.434263229,44.828,32.776
52.436064720,44.856,32.778
53.435360908,44.82,32.78
54.434658050,44.882,32.78
55.436460018,44.912,32.782
56.435757160,44.85,32.784
57.435054779,44.88,32.786
58.434352398,44.94,32.786
59.436154365,44.914,32.788
60.435451984,44.914,32.79
61.434750557,44.894,32.79
62.436553478,44.928,32.792
63.435851574,44.944,32.792
64.435150623,44.962,32.794
65.434448719,44.966,32.794
66.436252117,44.942,32.796
67.435552120,44.948,32.798
68.434851646,44.96,32.8
69.434151173,44.954,32.802
70.435955524,44.944,32.802
71.435255051,44.954,32.804
72.434555054,44.966,32.806
73.436359405,44.956,32.806
74.435659408,44.97,32.806
75.434959888,44.958,32.806
76.434259415,44.998,32.806
77.436064243,45.014,32.808
78.435363769,44.954,32.808
79.434663772,44.98,32.808
80.436467647,44.966,32.808
81.435768127,44.966,32.806
82.435067654,44.982,32.806
83.434367180,44.93,32.806
84.436170578,44.966,32.806
85.435470581,44.97,32.804
86.434769153,45,32.804
87.434068680,44.928,32.802
88.435872555,44.954,32.802
89.435171604,44.902,32.802
90.434470177,44.964,32.8
91.436273098,44.902,32.8
92.435572147,44.932,32.8
93.434870243,45.01,32.798
95.435972214,44.924,32.798
96.435270309,44.914,32.796
97.434568882,44.906,32.796
98.436371803,44.946,32.796
99.435669422,44.878,32.794
100.434967518,44.902,32.794
101.434265613,44.936,32.794
102.436068058,44.886,32.794
103.435365677,44.904,32.794
104.434663772,44.928,32.794
105.433961391,44.896,32.794
106.435764313,44.906,32.794
107.435061931,44.924,32.792
108.434359550,44.922,32.792
109.436162472,44.93,32.792
110.435460091,44.928,32.794
111.434758186,44.92,32.792
112.434055805,44.912,32.794
113.435858250,44.926,32.794
114.435156345,44.936,32.794
115.434454441,44.92,32.794
116.436256885,44.868,32.794
117.435554981,44.914,32.794
118.434853077,44.916,32.794
