Time (s),Power (dBm),Percentage (%)
0.938274384,-49,100
1.438447475,-49,100
1.938210011,-49,100
2.438374519,-49,100
2.938079357,-53,94
3.438393116,-51,98
3.938220501,-55,90
4.438246727,-55,90
4.938250542,-53,94
5.438365936,-51,98
5.938055515,-53,94
6.438387394,-53,94
6.938232899,-49,100
7.438268661,-55,90
7.938233852,-57,86
8.438210487,-59,82
8.938198090,-51,98
9.438370705,-57,86
9.938021660,-57,86
10.438387871,-63,74
10.938027382,-51,98
11.438184738,-53,94
11.938210487,-59,82
12.438348293,-53,94
12.938053131,-65,70
13.438313007,-55,90
13.938035011,-62,76
14.438206196,-65,70
14.938158512,-55,90
15.438179016,-55,90
15.938164234,-55,90
16.438293934,-59,82
16.938056469,-62,76
17.438338280,-55,90
17.938066483,-53,94
18.438184738,-55,90
18.938169956,-57,86
19.438277244,-53,94
19.937966347,-51,98
20.438270092,-57,86
20.937987804,-55,90
21.438244343,-62,76
21.938117504,-58,84
22.438116073,-51,98
22.938117027,-59,82
23.438082695,-53,94
23.937985420,-62,76
24.438284397,-55,90
24.938109398,-53,94
25.438109398,-53,94
25.938130379,-51,98
26.438234329,-51,98
26.937936306,-55,90
27.438267231,-53,94
27.937951565,-47,100
28.438164234,-61,78
28.938112736,-55,90
29.438107014,-53,94
29.937975407,-57,86
30.438105106,-53,94
30.937926292,-55,90
31.438100815,-55,90
31.938067913,-53,94
32.438063145,-53,94
32.937936783,-53,94
33.438269615,-53,94
33.937998295,-58,84
34.438063145,-53,94
34.937939644,-57,86
35.438210010,-53,94
35.937898159,-53,94
36.438045978,-51,98
36.938066483,-49,100
37.438182354,-51,98
37.937888145,-49,100
38.438168526,-51,98
38.937880993,-51,98
39.438036919,-53,94
39.938014030,-53,94
40.438017845,-51,98
40.938023090,-57,86
41.438151836,-57,86
41.937900543,-60,80
42.438191414,-49,100
42.937945366,-59,82
43.438015938,-62,76
43.938026428,-49,100
44.438159466,-60,80
44.937835217,-51,98
45.438162327,-65,70
45.937823296,-55,90
46.438151836,-55,90
46.937973022,-45,100
47.438030243,-53,94
47.938010216,-53,94
48.437926292,-53,94
48.937835693,-51,98
49.438139915,-53,94
49.937925816,-55,90
50.437996387,-55,90
50.937985897,-53,94
51.438144684,-53,94
51.937832355,-51,98
52.438123226,-53,94
52.937772751,-56,88
53.438112259,-58,84
53.937766075,-53,94
54.438010692,-61,78
54.937929153,-57,86
55.438026428,-55,90
55.937812805,-59,82
56.438065052,-57,86
56.937976837,-60,80
57.437979221,-49,100
57.937911034,-69,62
58.437929630,-62,76
58.937922001,-60,80
59.438047886,-60,80
59.937731743,-61,78
60.438097477,-67,66
60.937761307,-62,76
61.437898159,-67,66
61.937887669,-59,82
62.438042641,-60,80
62.937780380,-62,76
63.438023567,-61,78
63.937782764,-62,76
64.437983036,-65,70
64.937870026,-59,82
65.437906265,-62,76
65.937870026,-65,70
66.438006878,-63,74
66.937714577,-62,76
67.438036442,-69,62
67.937877178,-57,86
68.437880039,-53,94
68.937883377,-55,90
69.438010216,-53,94
69.937723637,-55,90
70.438018799,-55,90
70.937679291,-59,82
71.437943458,-43,100
71.937864780,-43,100
72.437847137,-43,100
72.937755108,-43,100
73.437913418,-43,100
73.937652588,-43,100
74.437880993,-43,100
74.937844753,-45,100
75.437883377,-44,100
75.937716484,-44,100
76.437838077,-45,100
76.937821388,-45,100
77.437842369,-51,98
77.937643051,-55,90
78.437989235,-62,76
78.937720299,-55,90
79.437812328,-55,90
79.937783241,-59,82
80.437939167,-69,62
80.937608242,-59,82
81.437922478,-61,78
81.937612057,-59,82
82.437899589,-67,66
82.937766075,-59,82
83.437780380,-62,76
83.937760353,-57,86
84.437736034,-53,94
84.937585831,-57,86
85.437897205,-60,80
85.937725544,-59,82
86.437796593,-59,82
86.937778950,-69,62
87.437934399,-64,72
87.937570572,-55,90
88.437879562,-69,62
88.937598705,-69,62
89.437733173,-62,76
89.937726021,-59,82
90.437740803,-62,76
90.937755585,-67,66
91.437840462,-65,70
91.937626839,-73,54
92.437727451,-71,58
92.937573433,-73,54
93.437745571,-69,62
93.937738895,-60,80
95.437876224,-75,50
95.937577248,-67,66
96.437886238,-71,58
96.937592983,-65,70
97.437694549,-69,62
97.937681675,-65,70
98.437819481,-64,72
98.937520027,-67,66
99.437819004,-67,66
99.937510967,-67,66
100.437800884,-67,66
100.937664032,-65,70
101.437676430,-62,76
101.937657356,-67,66
102.437638759,-65,70
102.937480926,-67,66
103.437793732,-65,70
103.937625885,-65,70
104.437690258,-65,70
104.937639713,-65,70
105.437824726,-67,66
105.937568665,-71,58
106.437776089,-67,66
106.937474728,-71,58
107.437800407,-71,58
107.937622547,-75,50
108.437631607,-73,54
108.937652588,-69,62
109.437731266,-75,50
109.937520027,-67,66
110.437788486,-69,62
110.937458515,-75,50
111.437632084,-71,58
111.937635422,-69,62
112.437634468,-69,62
112.937625408,-67,66
113.437736511,-67,66
113.937434673,-69,62
114.437706470,-73,54
114.937510014,-60,80
115.437605381,-65,70
115.937534332,-69,62
116.437726974,-67,66
116.937406063,-69,62
117.437660217,-69,62
117.937420845,-67,66
118.437686443,-72,56
118.937495708,-60,80
119.437552929,-57,86
119.937553883,-60,80
120.437557220,-64,72
120.937398434,-62,76
121.437727451,-62,76
121.937510967,-69,62
122.437564850,-71,58
122.937536716,-77,46
123.437687874,-79,42
123.937419891,-65,70
124.437674999,-73,54
124.937366009,-60,80
125.437696934,-65,70
125.937518597,-65,70
126.437522411,-65,70
126.937548637,-62,76
127.437633514,-65,70
127.937348843,-62,76
128.437685013,-59,82
128.937351704,-57,86
129.937496662,-62,76
130.437529564,-65,70
130.937366009,-62,76
131.437632561,-59,82
131.937334537,-62,76
132.437504291,-69,62
132.937363148,-67,66
133.437506199,-65,70
133.937338829,-61,78
134.437627792,-65,70
134.937308311,-61,78
135.437429428,-65,70
135.937301159,-61,78
136.437592506,-60,80
136.937491417,-62,76
137.437469482,-65,70
137.937451839,-65,70
138.437430858,-67,66
138.937327862,-69,62
139.437623978,-69,62
139.937422276,-65,70
140.437492847,-65,70
140.937433720,-65,70
141.437626839,-69,62
141.937338352,-69,62
142.437570572,-67,66
142.937286377,-67,66
143.437590122,-69,62
143.937417507,-69,62
144.437429905,-60,80
144.937445641,-60,80
145.437583446,-60,80
145.937242031,-62,76
146.437582970,-62,76
146.937233448,-62,76
147.437461853,-62,76
147.937392235,-62,76
148.437410831,-62,76
148.937399387,-62,76
149.437529564,-62,76
149.937220097,-60,80
150.437570095,-62,76
150.937328339,-59,82
151.437372684,-59,82
151.937406063,-59,82
152.437541008,-60,80
152.937216759,-62,76
153.437541962,-64,72
153.937234402,-63,74
154.437578201,-62,76
154.937352180,-67,66
155.437407017,-53,94
155.937347412,-62,76
156.437440872,-53,94
156.937226772,-51,98
157.437477589,-53,94
157.937366009,-55,90
158.437377453,-55,90
158.937314510,-60,80
159.437362671,-59,82
159.937333107,-67,66
160.437439918,-69,62
160.937179565,-57,86
161.437517166,-63,74
161.937177658,-59,82
162.437335014,-65,70
162.937342644,-57,86
163.437471390,-57,86
163.937142849,-62,76
