Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
1.373836517,58.95703,102.46875,3.816875,251.25,0
2.428874969,58.94531,102.28125,3.815,255.625,0
3.307523250,58.93359,102.375,3.816875,255.3125,0
4.362901687,58.92188,102.46875,3.816875,267.1875,0
5.417135239,58.91016,102.46875,3.816875,251.25,0
6.296607017,58.91016,102.375,3.815,265,0
7.350894928,58.89844,102.375,3.81625,251.875,0
8.405669212,58.88672,102.375,3.814375,259.375,0
9.284671783,58.87109,102.28125,3.815625,245.3125,0
10.339611530,58.87109,102.375,3.814375,257.5,0
11.394370079,58.85938,102.46875,3.815625,251.875,0
12.273373127,58.84766,102.375,3.814375,264.0625,0
13.328163147,58.83594,102.46875,3.8175,245.9375,0
14.382930755,58.82422,102.46875,3.8125,265.3125,0
15.437807560,58.82422,102.375,3.815625,250,0
16.316669941,58.8125,102.65625,3.816875,262.1875,0
17.371460914,58.80078,102.28125,3.81375,274.6875,0
18.426352501,58.78906,102.1875,3.81375,275.9375,0
19.305213451,58.78906,102.28125,3.815,262.5,0
20.360178470,58.77344,102.09375,3.815,268.125,0
21.414925098,58.76172,102,3.815,254.6875,0
22.293940067,58.75,102.1875,3.81625,249.375,0
23.348725319,58.73828,101.71875,3.81375,269.375,0
24.403490543,58.73828,101.71875,3.81625,267.8125,0
25.282631397,58.72656,101.8125,3.81375,262.8125,0
26.337309360,58.71484,101.34375,3.815,264.375,0
27.391963959,58.70313,101.625,3.815625,248.125,0
28.270965576,58.70313,101.8125,3.81375,251.25,0
29.325891495,58.69141,101.625,3.815,263.125,0
30.380689144,58.67578,101.625,3.81375,270.625,0
31.435405731,58.66406,101.71875,3.814375,260.3125,0
32.314488411,58.65234,101.53125,3.815625,268.75,0
33.369429111,58.65234,101.71875,3.809375,260.625,0
34.424507618,58.64063,101.4375,3.81125,261.25,0
35.303284168,58.62891,101.25,3.8175,259.375,0
36.357723236,58.61719,101.4375,3.811875,272.1875,0
37.412499904,58.60547,101.0625,3.81375,268.75,0
38.291480064,58.60547,101.25,3.814375,256.875,0
39.346504211,58.59375,101.25,3.8125,254.0625,0
40.401204586,58.57813,101.25,3.811875,262.1875,0
41.280213833,58.56641,101.34375,3.8125,253.75,0
42.335400104,58.56641,101.4375,3.814375,267.8125,0
43.389675617,58.55469,101.4375,3.811875,259.6875,0
44.269257545,58.54297,101.25,3.814375,254.6875,0
45.323673725,58.53125,101.4375,3.81375,262.1875,0
46.378510952,58.51953,101.25,3.813125,268.4375,0
47.433032036,58.51953,101.4375,3.813125,255.3125,0
48.312047005,58.50781,101.4375,3.811875,280.625,0
49.367007255,58.49609,100.78125,3.8125,258.125,0
50.421764850,58.48047,100.96875,3.811875,256.5625,0
51.300740719,58.46875,101.0625,3.81375,249.0625,0
52.355481148,58.46875,100.78125,3.8125,265.9375,0
53.410538673,58.45703,100.78125,3.810625,269.0625,0
54.289369583,58.44531,100.59375,3.8125,254.0625,0
55.344349384,58.43359,100.78125,3.8125,251.25,0
56.399020672,58.42188,100.6875,3.8125,251.875,0
57.278072357,58.42188,100.59375,3.8125,249.375,0
58.332629680,58.41016,100.59375,3.81375,253.125,0
59.387510300,58.39844,100.59375,3.8125,257.5,0
60.266479969,58.38281,100.59375,3.811875,254.6875,0
61.321338177,58.38281,100.6875,3.81125,258.75,0
62.376008510,58.37109,100.59375,3.813125,255,0
63.430910110,58.35938,100.59375,3.8125,255.9375,0
64.309847832,58.34766,100.6875,3.811875,260.625,0
65.364731788,58.33594,100.5,3.813125,257.1875,0
66.419521808,58.33594,100.5,3.81125,252.1875,0
67.298545360,58.32422,100.59375,3.81125,257.5,0
68.353129387,58.3125,100.5,3.811875,271.875,0
69.408047676,58.30078,100.40625,3.811875,259.375,0
70.287020206,58.28516,100.5,3.81,264.0625,0
71.341884613,58.28516,100.40625,3.81125,255.625,0
72.396549225,58.27344,100.5,3.81125,255,0
73.275624752,58.26172,100.6875,3.81,268.125,0
74.330462456,58.25,100.40625,3.810625,252.8125,0
75.385499000,58.23828,100.78125,3.811875,259.375,0
76.264452457,58.23828,100.5,3.8125,252.8125,0
77.319152832,58.22656,100.40625,3.81125,254.6875,0
78.373713493,58.21484,100.5,3.813125,257.8125,0
79.428612709,58.20313,100.3125,3.809375,279.375,0
80.307595730,58.20313,100.3125,3.810625,249.375,0
81.362350941,58.1875,100.3125,3.813125,258.4375,0
82.417212963,58.17578,100.125,3.809375,262.8125,0
83.296177387,58.16406,100.21875,3.811875,255,0
84.350818634,58.15234,100.3125,3.81375,259.375,0
85.405803203,58.15234,100.03125,3.809375,263.4375,0
86.284671306,58.14063,99.9375,3.809375,249.6875,0
87.339737415,58.12891,100.03125,3.8125,266.875,0
88.394257545,58.11719,100.03125,3.80875,254.0625,0
89.273264885,58.11719,100.21875,3.810625,256.5625,0
90.328138828,58.10547,100.21875,3.81375,252.1875,0
91.383027553,58.08984,100.21875,3.810625,248.125,0
92.437636852,58.07813,100.21875,3.81,266.875,0
93.316780567,58.06641,100.21875,3.81125,250.9375,0
95.426378727,58.05469,100.5,3.810625,276.25,0
96.305349350,58.04297,100.3125,3.81125,254.0625,0
97.360005855,58.03125,100.3125,3.81,258.125,0
98.414806366,58.01953,100.40625,3.809375,252.1875,0
99.293799400,58.01953,100.125,3.8075,271.5625,0
100.348724842,58.00781,100.3125,3.811875,257.1875,0
101.403534412,57.99219,100.21875,3.80875,272.8125,0
102.282532215,57.98047,100.3125,3.810625,255.9375,0
103.337295532,57.98047,100.21875,3.81125,249.375,0
104.392119884,57.96875,100.3125,3.809375,247.5,0
105.271319866,57.95703,100.40625,3.809375,252.1875,0
106.325974464,57.94531,100.03125,3.813125,252.5,0
107.380602836,57.93359,99.75,3.809375,283.125,0
108.435322285,57.92188,99.84375,3.811875,254.0625,0
109.314332485,57.92188,99.75,3.809375,277.1875,0
110.369248867,57.91016,99.84375,3.809375,253.125,0
111.424062729,57.89453,99.75,3.8075,261.25,0
112.302989960,57.88281,99.84375,3.81,253.125,0
113.357777119,57.88281,99.9375,3.810625,266.875,0
114.412964344,57.87109,99.84375,3.809375,256.5625,0
115.291916847,57.85938,100.03125,3.810625,259.6875,0
116.346263409,57.84766,100.03125,3.80875,256.25,0
117.401225090,57.83594,100.03125,3.809375,271.25,0
