Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.499226570,50.064,33.934
1.500027657,50.144,33.934
2.500828266,50.106,33.936
3.499145985,50.13,33.938
4.499947548,50.086,33.938
5.500748634,50.136,33.938
6.501550198,50.11,33.94
7.499868870,50.142,33.94
8.500670433,50.124,33.942
9.501472473,50.15,33.942
10.499791145,50.17,33.944
11.500593662,50.176,33.944
12.501396179,50.172,33.946
13.499715328,50.178,33.946
14.500518322,50.156,33.948
15.501321316,50.188,33.948
16.499640465,50.188,33.948
17.500444412,50.18,33.95
18.501247406,50.204,33.95
19.499567032,50.176,33.95
20.500370979,50.25,33.952
21.501174450,50.212,33.952
22.499495030,50.214,33.954
23.500298977,50.206,33.954
24.501103401,50.264,33.956
25.499423504,50.24,33.956
26.500227451,50.218,33.956
27.501031876,50.204,33.956
28.499352932,50.252,33.958
29.500157356,50.232,33.958
30.500961781,50.276,33.958
31.499282360,50.252,33.958
32.500086308,50.232,33.958
33.500891686,50.236,33.96
34.499212742,50.262,33.96
35.500017166,50.22,33.96
36.500822067,50.222,33.962
37.499143124,50.204,33.962
38.499948502,50.272,33.962
39.500752926,50.296,33.964
40.499074459,50.27,33.964
41.499879837,50.24,33.964
42.500684738,50.254,33.966
43.499007225,50.268,33.966
44.499812126,50.268,33.966
45.500617504,50.244,33.968
46.498939514,50.268,33.968
47.499744892,50.296,33.968
48.500550747,50.272,33.968
49.501355648,50.242,33.968
50.499678135,50.25,33.97
51.500483036,50.264,33.97
52.501288891,50.252,33.97
53.499610424,50.242,33.97
54.500416279,50.274,33.97
55.501221657,50.248,33.97
56.499543667,50.252,33.97
57.500349045,50.242,33.97
58.501153946,50.294,33.97
59.499476433,50.294,33.97
60.500281334,50.246,33.968
61.501086712,50.288,33.97
62.499409199,50.282,33.97
63.500214100,50.248,33.97
64.501019001,50.242,33.968
65.499341011,50.29,33.968
66.500146866,50.296,33.968
67.500951767,50.274,33.97
