Time (s),Power (dBm),Percentage (%)
0.327802658,-57,86
0.828073978,-65,70
1.327761173,-57,86
1.827985287,-47,100
2.327919006,-53,94
2.827856064,-61,78
3.327704430,-57,86
3.827808380,-57,86
4.327863693,-64,72
4.827846527,-65,70
5.327895641,-57,86
5.828063965,-51,98
6.327675343,-43,100
6.827842236,-51,98
7.327881813,-41,100
7.827822208,-53,94
8.327805042,-47,100
8.827979565,-47,100
9.327658653,-47,100
9.828010082,-49,100
10.327858925,-47,100
10.827916622,-51,98
11.327690125,-51,98
11.827957153,-51,98
12.327855587,-51,98
12.827852726,-53,94
13.327620030,-51,98
13.827949047,-59,82
14.327602863,-53,94
14.827900886,-55,90
15.327823162,-51,98
15.827754497,-51,98
16.327586651,-57,86
16.827916145,-53,94
17.327662945,-49,100
17.827754021,-51,98
18.327749252,-51,98
18.827981472,-55,90
19.327639103,-62,76
19.827908516,-53,94
20.327748776,-65,70
20.827716351,-57,86
21.327710152,-71,58
21.827883244,-60,80
22.327578545,-59,82
22.827880382,-62,76
23.327726841,-65,70
23.827775001,-65,70
24.327525139,-55,90
24.827896118,-51,98
25.327769756,-57,86
25.827700138,-55,90
26.327740192,-55,90
26.827905178,-55,90
27.327504158,-57,86
27.827774048,-62,76
28.327724934,-53,94
28.827679634,-53,94
29.327690601,-53,94
29.827825546,-61,78
30.327549934,-59,82
31.327703476,-55,90
31.827773571,-53,94
32.327474117,-60,80
32.827802658,-53,94
33.327531338,-49,100
33.827646732,-53,94
34.327486992,-49,100
34.827654839,-57,86
35.327463627,-51,98
35.827750683,-49,100
36.327523708,-55,90
36.827600002,-47,100
37.327477932,-49,100
37.827611923,-55,90
38.327507973,-57,86
38.827596188,-55,90
39.327441216,-59,82
39.827825069,-57,86
40.327474594,-51,98
40.827534676,-51,98
41.327593327,-51,98
41.827633381,-57,86
42.327622414,-47,100
42.827727318,-47,100
43.327418327,-59,82
43.827695847,-60,80
44.327607632,-53,94
44.827538013,-59,82
45.327412129,-59,82
45.827740669,-51,98
46.327574253,-49,100
46.827546120,-53,94
47.327548504,-53,94
47.827754974,-57,86
48.327366352,-59,82
48.827555656,-58,84
49.327535629,-59,82
49.827517509,-62,76
50.327491283,-59,82
50.827670097,-62,76
51.327347756,-60,80
51.827623367,-53,94
52.327513695,-49,100
52.827548981,-57,86
53.327386856,-60,80
53.827647686,-60,80
54.327548504,-59,82
54.827463627,-61,78
55.327526093,-60,80
55.827686310,-55,90
56.327298641,-53,94
56.827524662,-63,74
57.327510357,-61,78
57.827450752,-69,62
58.327457905,-49,100
58.827644825,-55,90
59.327305794,-59,82
59.827583790,-62,76
60.327452183,-59,82
60.827410698,-57,86
61.327314377,-47,100
61.827586651,-49,100
62.327447414,-47,100
62.827454567,-44,100
63.327242851,-49,100
63.827621460,-47,100
64.327323437,-49,100
64.827600002,-47,100
65.327414990,-64,72
65.827435970,-49,100
66.327218533,-53,94
66.827549458,-49,100
67.327201843,-47,100
67.827377319,-49,100
68.327429771,-59,82
68.827525139,-47,100
69.327238083,-55,90
69.827564239,-61,78
70.327326775,-44,100
70.827359199,-44,100
71.327217102,-51,98
71.827450275,-51,98
72.327196121,-55,90
72.827517986,-59,82
73.327282906,-57,86
73.827353477,-55,90
74.327151299,-60,80
74.827406883,-51,98
75.327212334,-45,100
75.827512741,-59,82
76.327276230,-53,94
76.827491283,-53,94
77.327208996,-62,76
77.827400207,-57,86
78.327324867,-51,98
78.827321529,-53,94
79.327158451,-44,100
79.827453136,-45,100
80.327121258,-45,100
80.827404976,-59,82
81.327296257,-47,100
81.827312946,-53,94
82.327128887,-57,86
82.827466011,-51,98
83.327171803,-53,94
83.827304363,-47,100
84.327273369,-53,94
84.827489853,-43,100
85.327077389,-49,100
85.827409267,-59,82
86.327259541,-59,82
86.827262402,-55,90
87.327137947,-55,90
87.827437401,-57,86
88.327071190,-57,86
88.827367306,-53,94
89.327237129,-67,66
89.827261925,-59,82
90.327059269,-59,82
90.827407837,-55,90
91.327072144,-55,90
91.827243328,-47,100
92.327252865,-55,90
92.827157974,-53,94
93.327013016,-47,100
93.827351093,-65,70
94.327011585,-59,82
94.827195168,-59,82
95.327020168,-62,76
95.827136040,-47,100
96.327056408,-59,82
96.827270031,-62,76
97.327213287,-62,76
97.827184677,-62,76
98.327182293,-71,58
98.827347279,-53,94
99.327061176,-61,78
99.827154160,-51,98
100.327155590,-53,94
100.827304363,-55,90
101.326975346,-53,94
101.827289581,-55,90
102.327186585,-55,90
102.827123642,-59,82
103.326979160,-67,66
103.827320099,-55,90
104.326960087,-51,98
104.827202320,-51,98
105.327118397,-53,94
105.827094078,-60,80
106.326925755,-60,80
106.827252865,-57,86
107.326991558,-60,80
107.827069759,-51,98
108.327132702,-65,70
108.827209949,-47,100
109.326969624,-47,100
109.827266216,-49,100
110.327129364,-53,94
110.827095509,-53,94
111.327109337,-51,98
111.827211380,-57,86
112.326941013,-51,98
112.827161312,-62,76
113.327034473,-57,86
113.827043533,-47,100
114.327012539,-62,76
114.827157974,-64,72
115.326868534,-53,94
115.827218533,-51,98
116.327026844,-49,100
116.827093124,-67,66
117.326901436,-55,90
117.827149868,-49,100
118.327042580,-53,94
118.827023029,-51,98
119.326982498,-53,94
119.827175617,-61,78
120.326879025,-59,82
120.827008247,-49,100
121.327034950,-51,98
121.826996803,-55,90
122.326954842,-49,100
122.827134609,-62,76
123.326794148,-67,66
123.827095985,-62,76
124.326977730,-49,100
124.826971054,-57,86
125.326776028,-57,86
125.827111721,-57,86
126.326978684,-57,86
126.826981544,-55,90
127.326955319,-41,100
127.827165127,-59,82
128.326780319,-45,100
128.826891422,-59,82
129.326976299,-57,86
129.826919556,-57,86
130.326869011,-55,90
130.827075958,-55,90
131.326753140,-59,82
131.827059746,-64,72
132.326955319,-53,94
132.826933384,-71,58
133.326717377,-55,90
133.827089786,-61,78
134.326785564,-45,100
134.826900482,-67,66
135.326896191,-55,90
135.826905727,-51,98
136.326731205,-62,76
136.827067375,-53,94
137.326682568,-60,80
137.826910973,-61,78
138.326736927,-67,66
139.326698780,-59,82
139.826973438,-53,94
140.326894283,-47,100
140.826872349,-55,90
141.326663971,-49,100
141.827028274,-57,86
142.326713562,-47,100
142.827006817,-59,82
143.326872826,-51,98
143.827013493,-53,94
144.326682091,-53,94
144.827006817,-47,100
145.326830387,-49,100
145.826817989,-49,100
146.326635838,-49,100
146.827003956,-65,70
147.326696873,-65,70
147.826879978,-69,62
148.326835632,-59,82
148.826796532,-45,100
149.326784611,-47,100
149.826969147,-47,100
150.326653481,-51,98
150.826898575,-49,100
151.326777458,-49,100
151.826844215,-55,90
152.326587200,-45,100
152.826946735,-49,100
153.326783657,-55,90
153.826756954,-49,100
154.326790333,-53,94
154.826956749,-59,82
155.326622963,-53,94
155.826752663,-51,98
156.326742172,-49,100
156.826786518,-51,98
157.326698780,-49,100
157.826900959,-49,100
158.326611519,-53,94
158.826838970,-62,76
159.326733112,-59,82
159.826718330,-65,70
160.326577187,-64,72
160.826821327,-62,76
161.326727867,-59,82
161.826729298,-69,62
162.326690197,-57,86
162.826903343,-60,80
163.326569080,-65,70
163.826647282,-55,90
164.326681614,-69,62
164.826672554,-59,82
165.326627255,-71,58
165.826850414,-60,80
166.326509953,-60,80
166.826776981,-60,80
167.326695442,-60,80
167.826646805,-61,78
168.826792717,-61,78
169.326578617,-65,70
169.826672554,-49,100
170.326636314,-57,86
170.826812744,-57,86
171.326510429,-57,86
171.826565742,-57,86
172.326656818,-57,86
172.826610565,-57,86
173.326522827,-57,86
173.826792240,-57,86
174.326416493,-57,86
174.826697826,-60,80
175.326635838,-62,76
175.826587677,-62,76
176.326447010,-59,82
176.826735020,-65,70
177.326488495,-60,80
177.826560020,-55,90
178.326614857,-53,94
178.826575279,-51,98
179.326399803,-59,82
179.826749325,-60,80
180.326390266,-53,94
180.826547623,-47,100
181.326461315,-51,98
181.826552391,-51,98
182.326349258,-49,100
182.826636314,-47,100
183.326346397,-47,100
183.826533794,-47,100
184.326371670,-51,98
184.826473713,-53,94
185.326385021,-47,100
185.826551437,-53,94
186.326338291,-53,94
186.826690674,-59,82
187.326405525,-47,100
187.826687336,-49,100
188.326507092,-47,100
188.826512337,-49,100
189.326334953,-51,98
189.826680183,-45,100
190.326299191,-61,78
190.826576233,-60,80
191.326480389,-60,80
191.826444149,-59,82
192.326316357,-57,86
192.826614857,-57,86
193.326333046,-64,72
