Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
-0.028973579,44.882,32.74
0.970869541,44.794,32.742
1.970712662,44.904,32.742
2.970556259,44.922,32.744
3.970399857,44.912,32.746
4.970243454,44.894,32.746
5.970087051,44.91,32.748
6.969931602,44.93,32.748
7.969775200,44.89,32.75
9.969464302,44.934,32.752
10.969308853,44.896,32.752
11.969153881,44.968,32.754
12.968998909,44.964,32.754
13.971318245,44.91,32.756
14.971164227,44.962,32.756
15.971009254,44.888,32.758
16.970854759,44.938,32.758
17.970700264,44.926,32.76
18.970545292,44.91,32.754
19.970391273,44.924,32.748
20.970236301,44.884,32.75
21.970081806,44.89,32.752
22.969926834,44.906,32.754
23.969772339,44.904,32.754
24.969617367,44.978,32.756
25.969463348,44.984,32.758
26.969308853,44.91,32.758
27.969154358,44.914,32.758
28.969000340,44.958,32.758
29.971320629,44.966,32.76
30.971166134,44.938,32.76
31.971011639,44.922,32.76
32.970857620,44.9,32.76
33.970703125,44.958,32.76
34.970548630,44.886,32.76
35.970393658,44.916,32.76
36.970239639,44.944,32.76
37.970085144,44.938,32.76
38.969930172,44.892,32.76
39.969775677,44.896,32.754
40.969620705,44.952,32.752
41.969465733,44.89,32.754
42.969310284,44.912,32.754
43.969155312,44.91,32.752
44.969000340,44.896,32.752
45.968844414,44.9,32.752
46.971164227,44.898,32.752
47.971008301,44.866,32.752
48.970853329,44.856,32.752
49.970697880,44.906,32.752
50.970541954,44.878,32.752
51.970386028,44.908,32.752
52.970230103,44.918,32.752
53.970074654,44.908,32.752
54.969918251,44.922,32.75
55.969762325,44.866,32.75
56.969605923,44.9,32.75
57.969449997,44.858,32.75
58.969293594,44.874,32.748
59.969136238,44.904,32.748
60.968980312,44.836,32.746
61.968822956,44.84,32.746
62.971140862,44.834,32.744
63.970983982,44.856,32.742
64.970826149,44.802,32.742
65.970668316,44.824,32.74
66.970510960,44.798,32.74
67.970353127,44.802,32.738
68.970194817,44.804,32.736
69.970036030,44.81,32.734
70.969877243,44.808,32.732
71.969718456,44.77,32.732
72.969559669,44.784,32.73
73.969399929,44.766,32.728
74.969240189,44.764,32.728
75.969080448,44.73,32.726
76.968920708,44.72,32.724
77.968760490,44.71,32.724
78.971075535,44.742,32.722
79.970915318,44.726,32.72
80.970754147,44.72,32.718
81.970593929,44.72,32.718
82.970432758,44.712,32.716
