Time (s),Humidity (%)
0.067049980,20.32031
1.065339088,20.08594
2.066111565,20.59277
3.066883564,20.44531
4.067656994,20.54395
5.065947533,19.51855
6.066720486,21.21191
7.067493916,20.71875
8.065784454,21.84277
9.066558838,20.60742
10.067333221,19.81738
11.065624237,20.2373
12.066399574,21.48535
13.067174435,20.86816
14.065466881,19.12598
15.066242695,21.46191
16.067018509,19.90625
17.065311432,20.96875
18.066088200,20.54883
19.066864967,21.10547
20.067641735,21.01953
21.065936089,19.95703
22.066713810,19.80957
23.067491531,20.65039
24.065785885,20.98438
25.066564083,20.88574
26.067343235,20.60156
27.065639019,19.48926
28.066418171,20.25586
29.067197323,21.59082
30.065493584,20.98633
31.066274166,20.72656
32.067054749,20.35645
33.065351486,21.11133
34.066132069,19.80078
35.066913128,19.31836
36.065210819,21.69238
37.065991879,19.48047
38.066772938,20.56836
39.067554951,20.75391
40.065853119,20.09961
41.066635132,19.93848
42.067416668,20.0752
43.065715790,21.08887
44.066498280,20.1123
45.067280769,20.5957
46.065579891,21.63379
47.066362858,21.18945
48.067145348,21.46094
49.065444946,19.94043
50.066228867,19.86719
51.067011833,20.08984
52.065312386,19.66895
53.066095829,19.32324
54.066879749,20.58496
55.065180302,19.53418
56.065964699,20.59766
57.066749096,20.54883
58.065050125,21.2666
59.065834999,20.47559
60.066620350,21.45215
61.067405224,20.58691
62.065707207,20.46387
63.066492558,21.26758
64.067278385,20.36523
65.065581799,20.56348
66.066367149,21.24414
67.067153931,19.22852
68.065457344,21.04688
69.066244125,19.68652
70.067030907,19.88477
71.065334797,19.61328
72.066122055,21.04785
73.066909790,20.65234
74.065214157,22
75.066001892,19.45313
76.066789627,20.82617
77.065093994,20.83887
78.065882206,21.33398
79.066670895,19.54102
80.064975739,21.44531
81.065764904,21.23535
82.066553593,20.86426
83.067342281,19.97461
84.065648079,20.96387
85.066437244,21.37207
86.067226887,21.24902
87.065532684,20.61816
88.066322327,20.63086
89.067112923,20.44629
90.065419197,20.0625
91.066209793,20.32227
92.067000389,21.42383
93.065307140,19.37109
94.066098213,21.47363
95.066889286,21.05371
96.065196991,21.12793
97.065988064,20.53418
98.066780090,19.45801
99.065087795,20.85645
100.065879345,19.94141
101.066671371,20.50977
102.064979553,19.50781
