Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.067049980,49.176,33.752
1.065339088,49.158,33.754
2.066111565,49.122,33.756
3.066883564,49.2,33.758
4.067656994,49.178,33.758
5.065947533,49.172,33.76
6.066720486,49.188,33.762
7.067493916,49.234,33.764
8.065784454,49.226,33.766
9.066558838,49.242,33.768
10.067333221,49.272,33.768
11.065624237,49.248,33.77
12.066399574,49.24,33.772
13.067174435,49.294,33.774
14.065466881,49.272,33.774
15.066242695,49.282,33.776
16.067018509,49.29,33.778
17.065311432,49.312,33.78
18.066088200,49.28,33.782
19.066864967,49.36,33.784
20.067641735,49.296,33.784
21.065936089,49.344,33.786
22.066713810,49.35,33.788
23.067491531,49.386,33.79
24.065785885,49.356,33.792
25.066564083,49.368,33.794
26.067343235,49.382,33.796
27.065639019,49.404,33.798
28.066418171,49.344,33.8
29.067197323,49.456,33.8
30.065493584,49.432,33.802
31.066274166,49.446,33.804
32.067054749,49.468,33.806
33.065351486,49.436,33.808
34.066132069,49.428,33.808
35.066913128,49.456,33.81
36.065210819,49.452,33.812
37.065991879,49.446,33.812
38.066772938,49.462,33.814
39.065071583,49.462,33.816
40.065853119,49.498,33.816
41.066635132,49.484,33.818
42.067416668,49.534,33.82
43.065715790,49.536,33.82
44.066498280,49.488,33.822
45.067280769,49.51,33.822
46.065579891,49.572,33.824
47.066362858,49.494,33.824
48.067145348,49.54,33.826
49.065444946,49.512,33.826
50.066228867,49.556,33.828
51.067011833,49.55,33.83
52.065312386,49.556,33.83
53.066095829,49.582,33.832
54.066879749,49.58,33.834
55.065180302,49.568,33.834
56.065964699,49.594,33.836
57.066749096,49.598,33.838
58.065050125,49.582,33.84
59.065834999,49.602,33.842
60.066620350,49.59,33.842
61.067405224,49.614,33.844
62.065707207,49.648,33.844
63.066492558,49.608,33.846
64.067278385,49.624,33.848
65.065581799,49.654,33.848
66.066367149,49.652,33.85
67.067153931,49.668,33.85
68.065457344,49.648,33.852
69.066244125,49.62,33.854
70.067030907,49.708,33.854
71.065334797,49.684,33.856
72.066122055,49.712,33.856
73.066909790,49.668,33.858
74.065214157,49.71,33.86
75.066001892,49.732,33.86
76.066789627,49.732,33.862
77.065093994,49.712,33.862
78.065882206,49.696,33.864
79.066670895,49.704,33.864
80.064975739,49.694,33.866
81.065764904,49.764,33.866
82.066553593,49.714,33.868
83.067342281,49.748,33.868
84.065648079,49.788,33.87
85.066437244,49.744,33.872
86.067226887,49.72,33.872
87.065532684,49.714,33.872
88.066322327,49.778,33.874
89.067112923,49.78,33.876
90.065419197,49.762,33.876
91.066209793,49.79,33.878
92.067000389,49.792,33.878
93.065307140,49.788,33.88
94.066098213,49.798,33.882
95.066889286,49.794,33.882
96.065196991,49.792,33.884
97.065988064,49.792,33.884
98.066780090,49.812,33.884
99.065087795,49.846,33.886
100.065879345,49.908,33.886
101.066671371,49.81,33.888
102.064979553,49.85,33.888
