Time (s),Power (dBm),Percentage (%)
0.347103596,-65,70
0.847271919,-65,70
1.347103119,-65,70
1.847445011,-65,70
2.347060204,-65,70
2.847377300,-65,70
3.347058296,-49,100
3.847280502,-47,100
4.347068787,-55,90
4.847413063,-51,98
5.347123146,-53,94
5.847232819,-49,100
6.347257137,-51,98
6.847402096,-49,100
7.347032547,-71,58
7.847354889,-64,72
8.347205639,-67,66
8.847201824,-71,58
9.347088337,-57,86
9.847376347,-59,82
10.347005367,-55,90
10.847317219,-62,76
11.347219944,-62,76
11.847193718,-61,78
12.347042561,-59,82
12.847317696,-62,76
13.847145557,-62,76
14.347161770,-62,76
14.847335339,-61,78
15.347006321,-65,70
15.847296238,-58,84
16.347147465,-55,90
16.847211361,-49,100
17.347129822,-53,94
17.847281933,-53,94
18.346978188,-51,98
18.847260475,-59,82
19.347126007,-65,70
19.847148418,-61,78
20.346955299,-61,78
20.847250462,-57,86
21.347099781,-55,90
21.847111702,-53,94
22.347083092,-53,94
22.847264767,-59,82
23.346962929,-55,90
23.847084522,-62,76
24.347123623,-59,82
24.847107410,-55,90
25.347032070,-53,94
25.847258091,-53,94
26.346904755,-53,94
26.847186565,-60,80
27.347101212,-55,90
27.847103596,-55,90
28.346923828,-57,86
28.847235203,-57,86
29.347069740,-43,100
29.847052097,-53,94
30.347077847,-53,94
30.847241402,-62,76
31.346882343,-53,94
31.847074509,-53,94
32.347063541,-53,94
32.847016811,-53,94
33.346985817,-51,98
34.346858025,-65,70
34.847202301,-65,70
35.347006321,-61,78
35.847072601,-47,100
36.346817970,-59,82
36.847141743,-53,94
37.346865177,-49,100
37.847001553,-55,90
38.346983910,-57,86
38.847023487,-47,100
39.346793652,-57,86
