Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.843914032,43.54,32.522
1.844862461,43.49,32.522
2.845810413,43.482,32.522
3.844237328,43.482,32.52
4.845184803,43.542,32.52
5.843611717,43.502,32.518
6.844558716,43.486,32.518
7.845506668,43.458,32.516
8.843932629,43.45,32.514
9.844880104,43.456,32.512
10.845826626,43.496,32.512
11.844251633,43.492,32.512
12.845198154,43.496,32.512
13.843623638,43.398,32.512
14.844570160,43.468,32.51
15.845516682,43.448,32.508
16.843941212,43.46,32.508
17.844887257,43.398,32.508
18.843311787,43.438,32.506
19.844257832,43.41,32.504
20.845202923,43.436,32.504
21.843626976,43.398,32.504
22.844572067,43.37,32.502
23.845517635,43.436,32.502
24.843940735,43.446,32.5
25.844885826,43.42,32.5
26.843309402,43.4,32.5
27.844253540,43.366,32.498
28.845197678,43.368,32.498
29.843620777,43.4,32.496
30.844564915,43.404,32.496
31.845509529,43.376,32.494
32.843932152,43.356,32.494
34.843297958,43.376,32.492
35.844241142,43.368,32.49
36.845184803,43.33,32.49
37.843606472,43.312,32.488
38.844549656,43.352,32.488
