Time (s),Power (dBm),Percentage (%)
0.168844223,-67,66
0.669051647,-65,70
1.168987274,-65,70
1.668939590,-65,70
2.168995380,-67,66
2.669124126,-65,70
3.168802261,-67,66
3.669136047,-65,70
4.168802738,-65,70
4.668927193,-65,70
5.168999195,-59,82
5.669083595,-60,80
6.168758392,-62,76
6.669135094,-59,82
7.168951511,-71,58
7.668972492,-60,80
8.168944836,-62,76
8.668894291,-53,94
9.168906212,-62,76
9.669081211,-59,82
10.168775559,-60,80
10.669106007,-51,98
11.168927670,-59,82
11.668912887,-57,86
12.168958187,-57,86
12.668957233,-57,86
13.168752193,-55,90
13.669094086,-63,74
14.168869972,-57,86
14.668923855,-67,66
15.168941498,-62,76
15.669073105,-55,90
16.168786526,-57,86
16.669078350,-51,98
17.168761253,-55,90
17.669106483,-51,98
18.168887615,-62,76
18.668877125,-55,90
19.168920994,-69,62
19.668832779,-59,82
20.168668270,-55,90
20.669004440,-64,72
21.168851852,-61,78
21.668829441,-67,66
22.168839455,-61,78
22.669006348,-60,80
23.168710232,-55,90
23.668965340,-59,82
24.168632984,-60,80
24.668943405,-60,80
25.168800831,-58,84
25.668831825,-58,84
26.168853760,-57,86
26.668926716,-55,90
27.168650627,-55,90
27.669031143,-59,82
28.168724537,-62,76
28.668829918,-65,70
29.168860436,-62,76
29.668910980,-57,86
30.168660641,-58,84
30.668962479,-57,86
31.168630123,-57,86
31.668817997,-57,86
32.168807507,-60,80
32.668771744,-59,82
33.168806076,-55,90
33.668945789,-57,86
34.168588162,-55,90
34.668959141,-57,86
35.668740749,-69,62
36.168819428,-62,76
36.668907165,-62,76
37.168569088,-57,86
37.668956757,-59,82
38.168768406,-67,66
38.668788433,-57,86
39.168802738,-57,86
39.668710709,-55,90
40.168617249,-53,94
40.668904304,-65,70
41.168571472,-55,90
41.668784618,-65,70
42.168750286,-57,86
42.668729305,-55,90
43.168565750,-65,70
43.668763637,-57,86
44.168572903,-53,94
44.668694973,-62,76
45.168691158,-63,74
45.668702602,-59,82
46.168528080,-59,82
46.668876171,-60,80
47.168566227,-55,90
47.668656826,-47,100
48.168518543,-53,94
48.668892860,-51,98
49.168488026,-53,94
49.668703079,-59,82
50.168705463,-59,82
50.668686867,-65,70
