Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.666176796,43.87,32.562
1.665442943,43.834,32.562
2.667213440,43.834,32.562
3.666479111,43.828,32.564
4.665745258,43.846,32.564
5.667515278,43.858,32.564
6.666782379,43.814,32.566
7.666048527,43.874,32.566
8.665314674,43.846,32.568
9.667086601,43.868,32.568
10.666353226,43.894,32.57
11.665620327,43.868,32.572
12.667391300,43.844,32.572
13.666658878,43.914,32.572
14.665925503,43.896,32.574
15.665193081,43.904,32.574
16.666965008,43.84,32.574
17.666231632,43.886,32.574
18.665499210,43.898,32.574
19.667271137,43.898,32.574
20.666537762,43.88,32.574
21.665804863,43.85,32.572
22.667576313,43.888,32.572
23.666843414,43.854,32.572
24.666110039,43.868,32.572
25.665376663,43.834,32.572
26.667148113,43.864,32.572
27.666414261,43.822,32.572
28.665681362,43.914,32.572
29.667452335,43.86,32.57
30.666718960,43.862,32.572
31.665986061,43.89,32.572
32.665252209,43.868,32.572
33.667023659,43.864,32.572
34.666290760,43.86,32.574
35.665557861,43.876,32.574
36.667329311,43.87,32.574
37.666595936,43.916,32.574
38.665863514,43.904,32.576
39.665131092,43.918,32.576
40.666903496,43.91,32.578
41.666171074,43.898,32.578
42.665438652,43.87,32.58
43.667211056,43.938,32.58
44.666479111,43.908,32.58
45.665747642,43.888,32.58
46.665015697,43.88,32.58
47.666788578,43.902,32.582
48.666056633,43.886,32.584
49.665325642,43.926,32.586
50.667099476,43.982,32.586
51.666368484,43.966,32.588
52.665637970,43.98,32.59
53.664907455,43.952,32.592
54.666680813,43.96,32.592
56.665220737,44.002,32.594
57.666996002,43.952,32.596
58.666265964,43.956,32.596
59.665536404,43.944,32.598
60.667311191,44.002,32.6
61.666582107,44.012,32.6
62.665853023,44.062,32.602
63.665124416,44.024,32.604
64.666900158,44.016,32.606
65.666171551,44.064,32.606
66.665443897,44.04,32.608
67.667220116,44.094,32.61
68.666493416,44.056,32.612
69.665765285,44.108,32.614
70.665039062,44.084,32.616
71.666816711,44.076,32.618
72.666090012,44.1,32.62
73.665363789,44.152,32.62
74.667141914,44.114,32.622
75.666416168,44.148,32.624
76.665690422,44.126,32.626
77.664964676,44.14,32.626
78.666744232,44.164,32.628
79.666019440,44.172,32.63
80.665294170,44.14,32.63
81.667073727,44.134,32.632
82.666349411,44.198,32.632
83.665625095,44.15,32.634
84.664900303,44.218,32.636
85.666681290,44.202,32.636
86.665956974,44.17,32.638
87.665233135,44.204,32.64
88.667014122,44.218,32.64
89.666291237,44.19,32.642
90.665567398,44.218,32.644
91.664844513,44.24,32.644
92.666625976,44.232,32.646
93.665902615,44.262,32.648
94.665179729,44.268,32.65
95.666962147,44.216,32.65
96.666239738,44.258,32.652
97.665517330,44.23,32.652
98.664795399,44.258,32.654
99.666578293,44.246,32.656
100.665856361,44.252,32.658
101.665135384,44.282,32.658
102.666918278,44.292,32.66
103.666197300,44.328,32.66
104.665476799,44.318,32.662
105.664755821,44.324,32.662
106.666540146,44.334,32.664
107.665819645,44.306,32.666
108.665100098,44.298,32.666
109.666883945,44.336,32.668
110.666164398,44.326,32.67
111.665445328,44.348,32.67
112.664726257,44.384,32.672
113.666511059,44.384,32.674
114.665791988,44.31,32.674
115.665073395,44.38,32.676
116.666859150,44.364,32.678
117.666140556,44.412,32.678
118.665422439,44.348,32.678
119.664703846,44.382,32.68
120.666490078,44.388,32.68
121.665772438,44.428,32.682
122.665054798,44.406,32.684
123.666841507,44.404,32.684
124.666124344,44.404,32.686
125.665407658,44.452,32.688
126.664690494,44.46,32.69
127.666478157,44.476,32.69
128.665761471,44.444,32.692
129.665045261,44.464,32.692
130.666833401,44.446,32.694
131.666117668,44.486,32.694
132.665401935,44.506,32.696
133.664686203,44.458,32.698
134.666474819,44.51,32.7
135.665760040,44.442,32.7
136.665044784,44.506,32.702
137.666834354,44.514,32.702
138.666119575,44.54,32.706
139.665404797,44.52,32.706
140.664690494,44.506,32.708
141.666480541,44.526,32.708
142.665766239,44.54,32.71
143.665052414,44.522,32.712
144.666843414,44.52,32.712
145.666129589,44.588,32.714
146.665416241,44.578,32.716
147.664702892,44.546,32.716
148.666494369,44.558,32.716
149.665781498,44.558,32.718
150.665069103,44.568,32.72
151.664356708,44.586,32.72
152.666148186,44.588,32.722
153.665435791,44.584,32.724
154.664723873,44.562,32.724
155.666516304,44.608,32.726
156.665804386,44.602,32.726
157.665092945,44.62,32.726
158.664381027,44.602,32.728
159.666173935,44.628,32.728
160.665462971,44.68,32.73
161.664751053,44.67,32.73
162.666544437,44.616,32.73
163.665833473,44.642,32.732
164.665122509,44.666,32.732
165.664411545,44.698,32.732
