Time (s),Power (dBm),Percentage (%)
0.316701412,-53,94
0.816918850,-53,94
1.316909313,-53,94
1.816822529,-53,94
2.316844940,-53,94
2.816852570,-53,94
3.316661358,-53,94
3.816982269,-53,94
4.316610336,-51,98
4.816726685,-59,82
5.317026615,-51,98
5.816949844,-57,86
6.317019939,-59,82
6.817048550,-59,82
7.317027092,-47,100
7.817262649,-49,100
8.316891193,-55,90
8.817133427,-53,94
9.316968441,-53,94
9.816979885,-55,90
10.316942692,-57,86
10.816973209,-51,98
11.316905975,-53,94
11.817264080,-57,86
12.316922188,-55,90
12.817267895,-55,90
13.316926956,-59,82
13.817230225,-55,90
14.317121029,-71,58
14.817019463,-51,98
15.316832066,-55,90
15.817229271,-59,82
16.316887856,-57,86
16.817202091,-62,76
17.316800594,-58,84
17.817123890,-57,86
18.317022324,-65,70
18.816945076,-53,94
19.316828728,-55,90
19.817054748,-51,98
20.316735268,-57,86
20.816924572,-59,82
21.316708565,-60,80
21.817000866,-61,78
22.316730023,-62,76
22.816820145,-62,76
23.316898823,-65,70
23.816844463,-67,66
24.316627979,-65,70
24.817012310,-62,76
25.316623211,-51,98
25.816729546,-55,90
26.316811562,-49,100
26.816735744,-57,86
27.316805840,-59,82
27.816730022,-57,86
28.316678524,-51,98
28.816918373,-51,98
29.316519260,-51,98
29.816644192,-53,94
30.316653729,-73,54
30.816852093,-57,86
31.316458225,-62,76
31.816643238,-64,72
32.316602230,-57,86
32.816593647,-60,80
33.316452980,-57,86
33.816797256,-62,76
34.316520691,-51,98
34.816707611,-57,86
35.316616535,-59,82
35.816704273,-59,82
36.316499233,-59,82
36.816878796,-59,82
37.316503525,-59,82
37.816819191,-59,82
38.316475868,-59,82
38.816742897,-59,82
39.316674233,-60,80
39.816579819,-59,82
40.316613197,-51,98
40.817114353,-57,86
41.316757679,-47,100
41.817144871,-49,100
42.316764832,-49,100
42.817033768,-51,98
43.316969872,-49,100
43.816919327,-51,98
44.316904545,-55,90
44.816934109,-59,82
45.316887379,-61,78
45.817010879,-60,80
46.316658497,-60,80
46.816764832,-67,66
47.316885471,-57,86
47.816787243,-51,98
48.316803455,-47,100
48.816747665,-51,98
49.316732407,-55,90
