Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.815350056,42.678,32.452
1.813433170,42.706,32.452
2.813999653,42.69,32.452
3.814596653,42.648,32.452
4.815162659,42.678,32.452
5.813453197,42.712,32.452
6.814145565,42.7,32.452
7.814712048,42.692,32.454
8.815278053,42.722,32.454
9.813362122,42.684,32.454
10.813929081,42.746,32.454
11.814671040,42.712,32.456
12.815237999,42.774,32.458
13.813321590,42.716,32.458
14.813888550,42.712,32.458
15.814456463,42.738,32.46
16.815023422,42.724,32.46
17.815590858,42.712,32.462
18.813675880,42.756,32.462
19.814243317,42.746,32.462
20.814811230,42.76,32.464
21.815379143,42.748,32.466
22.813464165,42.756,32.466
23.814032078,42.744,32.468
24.814608097,42.76,32.468
25.815176010,42.756,32.468
26.813261032,42.672,32.468
27.813827991,42.74,32.466
28.814395904,42.732,32.466
29.814962864,42.698,32.466
30.813055515,42.7,32.464
31.813622475,42.78,32.462
32.814226150,42.714,32.462
33.814793110,42.724,32.462
34.812877178,42.71,32.46
35.813566208,42.664,32.46
36.814132690,42.68,32.46
37.814699173,42.672,32.458
38.815265179,42.688,32.458
39.813348293,42.688,32.456
40.814303398,42.676,32.454
41.814868450,42.68,32.452
42.815434456,42.68,32.452
43.813516140,42.656,32.45
44.814081192,42.654,32.45
45.814645767,42.644,32.448
46.815209866,42.662,32.446
47.813292026,42.64,32.446
48.813856125,42.592,32.444
