Time (s),Humidity (%)
0.815350056,15.30957
1.813433170,14.58984
2.813999653,15.32129
3.814596653,15.43164
4.815162659,15.28516
5.813453197,14.57715
6.814145565,15.08984
7.814712048,14.63867
8.815278053,14.60254
9.813362122,14.40723
10.813929081,14.71191
11.814671040,14.1748
12.815237999,13.16211
13.815804481,14.61523
14.813888550,14.31055
15.814456463,14.60254
16.815023422,14.00488
17.815590858,13.60254
18.813675880,14.31055
19.814243317,14.44434
20.814811230,14.09082
21.815379143,13.54199
22.813464165,13.79785
23.814032078,14.45801
24.814608097,14.55566
25.815176010,13.71289
26.813261032,13.65234
27.813827991,13.46875
28.814395904,13.72461
29.814962864,13.7002
30.813055515,13.78613
31.813622475,13.37109
32.814226150,13.49316
33.814793110,14.05371
34.812877178,13.94434
35.813566208,13.63867
36.814132690,13.99316
37.814699173,13.78516
38.815265179,14.10156
39.813348293,13.43066
40.814303398,13.35742
41.814868450,13.4541
42.815434456,13.67383
43.813516140,14.19824
44.814081192,13.01465
45.814645767,13.55176
46.815209866,13.49023
47.813292026,13.92969
48.813856125,13.52637
