Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
1.504961967,55.84375,91.5,3.804375,257.1875,0
2.383806228,55.83203,91.5,3.803125,270.625,0
3.438808441,55.82031,91.5,3.804375,259.6875,0
4.493459225,55.80859,91.59375,3.803125,258.75,0
5.372390270,55.79688,91.59375,3.804375,265.625,0
6.427257061,55.79688,91.59375,3.804375,275.3125,0
7.482213974,55.78516,91.5,3.805625,257.1875,0
8.361183643,55.77344,91.59375,3.803125,273.4375,0
9.415779114,55.76172,91.40625,3.804375,263.75,0
10.470738411,55.74609,91.40625,3.80375,269.0625,0
11.349753857,55.74609,91.40625,3.801875,260.9375,0
12.404512882,55.73438,91.40625,3.8025,255,0
13.459412098,55.72266,91.40625,3.801875,267.8125,0
14.514224529,55.71094,91.3125,3.80375,267.8125,0
15.393045902,55.69922,91.03125,3.801875,252.8125,0
16.447797775,55.6875,91.3125,3.8,263.125,0
17.502700806,55.6875,91.21875,3.804375,270.625,0
18.381740093,55.67578,91.3125,3.8025,254.6875,0
19.436737537,55.66406,91.3125,3.799375,260.9375,0
20.491170406,55.64844,91.3125,3.803125,275.3125,0
21.370161056,55.63672,91.3125,3.801875,253.125,0
22.425135136,55.63672,91.3125,3.804375,247.8125,0
23.479857445,55.625,91.3125,3.8025,260.625,0
24.358848095,55.61328,91.3125,3.805,257.8125,0
25.413736820,55.60156,91.125,3.80375,254.0625,0
26.468318939,55.58984,90.9375,3.79625,260.9375,0
27.347469330,55.57813,90.9375,3.80375,257.1875,0
28.402295589,55.57813,90.75,3.804375,265.9375,0
29.457171440,55.56641,90.75,3.80125,260.625,0
30.512036800,55.55078,90.75,3.801875,260.625,0
31.390715122,55.53906,90.75,3.80375,270.625,0
32.445659160,55.52734,90.84375,3.8025,267.8125,0
33.500368118,55.51563,91.03125,3.80125,259.6875,0
34.379726887,55.51563,91.03125,3.799375,257.5,0
35.434114456,55.50391,90.9375,3.8025,281.5625,0
36.488963127,55.49219,91.03125,3.801875,267.1875,0
37.368068695,55.48047,90.9375,3.80125,263.4375,0
38.422861099,55.46875,91.03125,3.799375,266.25,0
39.478039265,55.45313,91.03125,3.8,276.875,0
40.356578350,55.45313,91.03125,3.801875,265.9375,0
41.411311626,55.44141,91.125,3.79875,265,0
42.466258049,55.42969,91.03125,3.799375,260.625,0
43.345682144,55.41797,90.84375,3.8,270.3125,0
44.399857998,55.40625,91.03125,3.80125,267.5,0
45.454836368,55.40625,90.9375,3.8,272.5,0
46.509586334,55.39453,90.9375,3.801875,248.75,0
47.388628960,55.38281,90.9375,3.80125,285.3125,0
48.444029808,55.37109,91.03125,3.80125,255.9375,0
49.498060226,55.35547,91.03125,3.801875,257.5,0
50.377067566,55.34375,90.84375,3.798125,285.625,0
51.432033539,55.34375,90.9375,3.804375,261.25,0
52.486801624,55.33203,90.84375,3.8025,256.25,0
53.365851879,55.32031,90.84375,3.8,250,0
54.420680523,55.30859,91.03125,3.799375,257.1875,0
55.475215912,55.29688,90.84375,3.801875,250.9375,0
56.354373455,55.29688,90.84375,3.79875,262.8125,0
57.409154415,55.28516,90.9375,3.80375,250.9375,0
58.464026928,55.27344,90.84375,3.801875,245.3125,0
59.342854023,55.25781,90.84375,3.800625,279.375,0
60.397673607,55.24609,90.84375,3.801875,262.5,0
61.452556133,55.23438,90.75,3.8,257.8125,0
62.507318497,55.23438,90.75,3.80125,245.625,0
63.386307716,55.22266,90.65625,3.79875,271.5625,0
64.441045761,55.21094,90.46875,3.801875,255,0
65.495833874,55.19922,90.46875,3.79875,255,0
66.374906063,55.1875,90.5625,3.800625,262.5,0
67.429608345,55.1875,90.46875,3.80125,271.25,0
68.484379291,55.17578,90.46875,3.79875,263.125,0
69.363618374,55.16016,90.46875,3.796875,260.625,0
70.418184757,55.14844,90.375,3.801875,269.0625,0
71.473122120,55.13672,90.09375,3.798125,273.125,0
72.351976395,55.125,90,3.79875,273.125,0
73.406977653,55.125,90.09375,3.79875,256.875,0
74.461646557,55.11328,90,3.799375,273.4375,0
75.340719223,55.10156,90.09375,3.799375,264.6875,0
76.395482540,55.08984,90.1875,3.8,256.875,0
77.450370312,55.07813,89.8125,3.79875,265,0
78.504989147,55.0625,89.90625,3.799375,261.25,0
79.383955002,55.0625,89.8125,3.8025,256.875,0
80.438863754,55.05078,90,3.79625,252.1875,0
81.493665218,55.03906,89.90625,3.799375,255.3125,0
82.372939586,55.02734,90,3.8,254.375,0
83.427363396,55.01563,89.71875,3.793125,314.0625,0
84.482129097,55.00391,89.71875,3.8,258.75,0
85.361248970,55.00391,89.71875,3.800625,249.375,0
86.416056633,54.99219,89.90625,3.79625,270.3125,0
87.470958233,54.98047,89.71875,3.799375,277.5,0
88.349961758,54.96484,89.8125,3.800625,246.875,0
89.404551029,54.95313,89.71875,3.79625,263.75,0
90.459496975,54.94141,89.625,3.7975,267.8125,0
91.338913441,54.94141,89.625,3.8,264.6875,0
92.393108845,54.92969,89.71875,3.79875,265.3125,0
93.447910786,54.91797,90,3.798125,267.8125,0
94.502793789,54.90625,89.8125,3.798125,255.9375,0
95.381844520,54.89453,89.71875,3.8,295.3125,0
96.436531067,54.88281,89.53125,3.7975,280.3125,0
97.491545200,54.88281,89.53125,3.80125,256.875,0
98.370334625,54.86719,89.625,3.79625,256.875,0
99.425259113,54.85547,89.71875,3.796875,263.75,0
100.480068207,54.84375,89.625,3.79875,258.4375,0
101.358883858,54.84375,89.71875,3.795,271.25,0
102.413904667,54.83203,89.71875,3.79625,275.9375,0
103.468458176,54.82031,89.53125,3.8,263.75,0
104.347602844,54.80859,89.53125,3.798125,270,0
105.402360916,54.79688,89.625,3.79625,271.5625,0
106.457138538,54.78516,89.53125,3.79875,260.625,0
107.511895180,54.76953,89.4375,3.7975,259.0625,0
108.390872002,54.76953,89.53125,3.799375,275.3125,0
109.445818901,54.75781,89.53125,3.7975,274.0625,0
110.500836372,54.74609,89.4375,3.7975,266.5625,0
112.434323788,54.72266,89.625,3.8,253.125,0
113.489233971,54.71094,89.625,3.79625,260.9375,0
114.368171692,54.71094,89.4375,3.799375,264.0625,0
115.422859669,54.69922,89.4375,3.798125,272.1875,0
116.477817535,54.6875,89.4375,3.798125,261.875,0
117.356641292,54.67188,89.71875,3.79625,257.1875,0
118.411529541,54.66016,89.34375,3.796875,270.625,0
119.466351986,54.66016,89.53125,3.796875,275,0
120.345551491,54.64844,89.71875,3.7975,260,0
121.400344372,54.63672,89.625,3.795,258.125,0
122.454770565,54.625,89.71875,3.794375,253.4375,0
123.509702682,54.61328,89.8125,3.79625,257.5,0
124.388629436,54.61328,89.8125,3.79625,271.5625,0
125.443783760,54.60156,89.71875,3.79625,262.8125,0
126.498329162,54.58984,89.71875,3.795625,272.5,0
127.377178669,54.57422,89.53125,3.795625,257.5,0
128.432114601,54.5625,89.71875,3.796875,262.8125,0
129.486802101,54.55078,89.90625,3.7975,277.8125,0
130.365764141,54.55078,89.8125,3.79625,253.75,0
131.420603752,54.53906,89.8125,3.795,256.875,0
132.475487709,54.52734,89.4375,3.795625,260.625,0
133.354454517,54.51563,89.53125,3.79875,253.4375,0
134.409789562,54.50391,89.53125,3.79625,260.3125,0
135.464072704,54.49219,89.4375,3.79625,258.125,0
136.342963695,54.49219,89.53125,3.79875,256.25,0
137.397887230,54.47656,89.53125,3.79625,272.8125,0
138.452657699,54.46484,89.4375,3.79625,270,0
139.507774830,54.45313,89.34375,3.796875,262.5,0
140.386621475,54.44141,89.25,3.79375,269.375,0
141.441147327,54.42969,89.4375,3.79625,275.3125,0
