Time (s),Power (dBm),Percentage (%)
0.514568329,-57,86
1.014399052,-55,90
1.514552116,-57,86
2.014443398,-55,90
2.514557838,-55,90
3.014387131,-57,86
3.514549255,-62,76
4.014448166,-59,82
4.514616966,-59,82
5.014394283,-59,82
5.514673233,-65,70
6.014574051,-51,98
6.514677524,-47,100
7.014523029,-47,100
7.514532089,-51,98
8.014566898,-57,86
8.514744758,-57,86
9.014561653,-65,70
9.514706612,-59,82
10.014594078,-53,94
10.514737606,-51,98
11.014556408,-59,82
11.514739513,-53,94
12.014585972,-53,94
12.514717579,-59,82
13.014562607,-49,100
13.514688015,-49,100
14.014473438,-45,100
14.514554977,-43,100
15.014413834,-49,100
15.514536857,-51,98
16.014379501,-51,98
16.514491558,-45,100
17.014403343,-51,98
17.514505386,-65,70
18.014321327,-67,66
18.514546871,-59,82
19.014320374,-62,76
19.514618873,-65,70
20.014473915,-62,76
20.514635563,-49,100
21.014407635,-62,76
21.514451980,-57,86
22.014513969,-51,98
22.514657497,-51,98
23.014471054,-51,98
23.514689445,-49,100
24.014506817,-51,98
24.514600754,-47,100
25.014539242,-57,86
25.514694691,-49,100
26.014438629,-59,82
26.514668941,-60,80
27.014517307,-43,100
27.514595985,-61,78
28.014334202,-57,86
28.514500141,-62,76
29.014343262,-67,66
29.514455795,-67,66
30.014290810,-55,90
30.514476776,-59,82
31.014296532,-57,86
31.514475345,-53,94
32.014344692,-59,82
32.514439106,-57,86
33.014297009,-55,90
33.514624119,-59,82
34.014414787,-57,86
34.514569759,-51,98
35.014313221,-60,80
35.514609814,-61,78
36.014462948,-53,94
36.514471531,-55,90
37.014495850,-53,94
37.514604092,-57,86
38.014307022,-57,86
38.514635086,-64,72
39.014489174,-55,90
39.514438629,-67,66
40.014455318,-57,86
40.514632225,-57,86
41.014281273,-51,98
41.514506817,-59,82
42.014292240,-51,98
42.514403820,-60,80
43.014308929,-60,80
43.514409065,-63,74
44.014249325,-53,94
44.514423847,-59,82
45.014264584,-62,76
45.514402866,-65,70
46.014234066,-57,86
46.514554977,-57,86
47.014407158,-62,76
47.514540672,-67,66
48.014370918,-57,86
48.514392853,-67,66
49.014414310,-57,86
49.514559269,-57,86
50.014447689,-64,72
50.514554977,-65,70
51.014409065,-61,78
51.514586449,-69,62
52.014439583,-67,66
52.514554977,-63,74
53.014241219,-55,90
53.514569759,-62,76
54.014419556,-53,94
54.514494419,-53,94
55.014231682,-51,98
55.514396667,-65,70
56.014232636,-51,98
56.514409542,-57,86
57.014204025,-53,94
57.514373302,-53,94
58.014202118,-49,100
58.514383793,-49,100
59.014216900,-49,100
59.514351845,-49,100
60.014408588,-49,100
60.514492988,-47,100
61.014338970,-57,86
61.514392853,-57,86
62.014160156,-65,70
62.514511108,-55,90
63.014365196,-57,86
63.514542580,-61,78
64.014359951,-53,94
64.514501572,-53,94
65.014391899,-60,80
65.514499187,-59,82
66.014340878,-57,86
66.514516830,-59,82
67.014363766,-53,94
67.514532566,-51,98
68.014230251,-49,100
68.514390468,-45,100
69.014159679,-57,86
69.514338493,-45,100
70.014156818,-39,100
70.514333725,-45,100
71.014188290,-47,100
71.514298439,-45,100
72.014141560,-53,94
72.514310837,-53,94
73.014146328,-47,100
73.514474392,-45,100
74.014328003,-49,100
74.514411449,-49,100
75.014134407,-45,100
75.514499187,-45,100
76.014316082,-51,98
76.514372826,-59,82
77.014348030,-60,80
77.514457226,-51,98
78.014211655,-57,86
78.514451504,-55,90
79.014339924,-47,100
79.514386654,-51,98
80.014312744,-59,82
80.514452457,-57,86
81.014188290,-58,84
81.514343262,-61,78
82.014111996,-59,82
82.514291763,-57,86
83.014103889,-51,98
83.514280796,-55,90
84.014111996,-47,100
84.514308929,-57,86
85.014081955,-67,66
85.514252186,-55,90
86.014084339,-62,76
86.514433861,-65,70
87.014233112,-57,86
87.514298439,-60,80
88.014061451,-49,100
88.514243603,-49,100
89.014268398,-55,90
89.514413357,-53,94
90.014078617,-49,100
90.514442921,-53,94
91.014262676,-55,90
91.514245510,-53,94
92.014292717,-61,78
92.514427185,-45,100
93.014081955,-51,98
93.514360428,-51,98
94.014093399,-59,82
94.514255047,-57,86
95.014085770,-60,80
95.514284134,-65,70
96.014048100,-49,100
96.514285087,-64,72
97.014050961,-53,94
97.514214039,-59,82
98.014044285,-55,90
98.514350414,-57,86
99.014222622,-51,98
99.514311790,-51,98
100.014160156,-49,100
100.514206409,-57,86
101.014223576,-51,98
101.514369488,-60,80
102.014256954,-62,76
102.514364242,-63,74
103.014218330,-61,78
103.514396667,-62,76
104.014213562,-62,76
104.514365673,-55,90
105.014209270,-55,90
105.514386177,-53,94
106.014182091,-63,74
106.514285564,-51,98
107.014071941,-53,94
107.514213085,-60,80
108.013996124,-61,78
108.514161587,-53,94
109.014013290,-51,98
109.514188766,-59,82
110.014002800,-59,82
110.514214992,-55,90
111.013979912,-67,66
112.014148235,-59,82
112.514283180,-65,70
113.014031887,-55,90
113.514306545,-60,80
114.014175892,-63,74
114.514320373,-51,98
115.014144421,-53,94
115.514351845,-53,94
116.014204979,-47,100
116.514274120,-53,94
117.014201164,-49,100
117.514369488,-47,100
118.014120102,-53,94
118.514353752,-53,94
119.014048576,-53,94
119.514204025,-53,94
120.014006138,-49,100
120.514121055,-51,98
121.013957977,-49,100
121.514131069,-53,94
122.013959408,-47,100
122.514157772,-47,100
123.013986588,-44,100
123.514115333,-53,94
124.013977528,-69,62
124.514246940,-59,82
125.014099598,-53,94
125.514143944,-65,70
126.014132023,-62,76
126.514277458,-59,82
127.014015675,-62,76
127.514307976,-55,90
128.014125347,-49,100
128.514144897,-47,100
129.014157295,-49,100
129.514313221,-47,100
130.014037609,-51,98
130.514290810,-51,98
131.014107704,-53,94
131.514152050,-53,94
132.013902187,-62,76
132.514093399,-53,94
133.013912678,-51,98
133.514083862,-55,90
134.013916016,-59,82
134.514112949,-60,80
135.013946533,-60,80
135.514110088,-57,86
136.013964653,-55,90
136.514226913,-62,76
137.014075756,-57,86
137.514163971,-53,94
138.013936043,-65,70
138.514233589,-64,72
139.013883114,-47,100
139.514228821,-60,80
140.014082909,-57,86
140.514016151,-47,100
141.014112949,-62,76
141.514222622,-53,94
142.013850689,-55,90
142.514236927,-59,82
143.014083862,-47,100
143.514039516,-53,94
144.013956547,-47,100
144.514114380,-51,98
145.013875961,-51,98
145.514027119,-58,84
146.013862610,-57,86
146.514059067,-57,86
147.013848305,-51,98
147.514033794,-57,86
148.013885498,-51,98
148.514014721,-62,76
149.014060974,-47,100
149.514172554,-51,98
150.013994217,-47,100
150.514040470,-49,100
151.014040470,-55,90
151.514184475,-59,82
152.014038563,-59,82
152.514216423,-61,78
153.014069080,-57,86
153.514178753,-51,98
154.014064789,-51,98
154.514221668,-53,94
155.014071941,-67,66
155.514202595,-60,80
156.013988972,-57,86
156.514092445,-55,90
157.013818264,-59,82
157.514038563,-57,86
158.013864994,-57,86
158.514037132,-53,94
159.013807297,-55,90
159.513995170,-51,98
160.013827324,-53,94
160.513977528,-51,98
161.013824940,-51,98
161.514166832,-55,90
162.013950825,-59,82
162.514103413,-57,86
163.013807297,-53,94
163.514140129,-53,94
164.013949871,-41,100
164.514172077,-53,94
165.013989925,-53,94
165.514078617,-47,100
166.014021397,-51,98
166.514176369,-49,100
167.013916969,-47,100
167.514152050,-45,100
168.013999462,-49,100
168.514109135,-45,100
169.013789177,-51,98
169.513943195,-53,94
170.013774872,-55,90
170.513961792,-55,90
171.013793945,-64,72
171.513983250,-67,66
172.013773441,-59,82
172.513975143,-49,100
173.013824463,-53,94
173.514120102,-57,86
174.013911247,-59,82
174.514050960,-51,98
175.013803959,-53,94
175.514098167,-51,98
176.013820171,-59,82
176.514092922,-62,76
177.013945103,-59,82
177.513948440,-59,82
178.013977528,-49,100
178.514086246,-49,100
179.013784409,-62,76
179.514106750,-59,82
180.013954639,-55,90
180.513947010,-53,94
181.013760567,-63,74
181.513916016,-57,86
182.013746738,-62,76
182.513905525,-55,90
183.013737679,-59,82
183.513951778,-62,76
184.013783932,-51,98
184.513942718,-49,100
185.013728619,-62,76
185.514017105,-67,66
186.013877869,-53,94
186.514014721,-49,100
187.013747692,-47,100
187.514053821,-55,90
188.013687611,-51,98
188.514048099,-51,98
189.013903141,-49,100
189.514080524,-53,94
190.013933659,-55,90
190.514078140,-53,94
191.013929844,-57,86
191.514062405,-57,86
192.013912201,-62,76
192.514033794,-57,86
193.013720512,-59,82
193.513875484,-61,78
194.013729572,-59,82
194.513866424,-59,82
195.013700485,-55,90
195.513910770,-55,90
196.013716698,-53,94
196.513901710,-53,94
197.013685226,-53,94
197.513991356,-53,94
198.013832569,-49,100
198.513970375,-59,82
199.013715744,-62,76
199.514009952,-67,66
200.013896942,-57,86
200.514004230,-55,90
201.013859272,-51,98
