Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.267249584,42.556,32.338
1.265655517,42.512,32.338
2.266582012,42.528,32.338
3.267508507,42.608,32.338
4.265913963,42.572,32.338
5.266840935,42.556,32.338
6.267767429,42.54,32.338
7.266172886,42.558,32.338
8.267099857,42.558,32.338
9.265505314,42.578,32.338
10.266432762,42.594,32.338
11.267359733,42.636,32.34
12.265765667,42.574,32.338
13.266693115,42.584,32.338
14.267620086,42.6,32.34
15.266026020,42.634,32.34
16.266953468,42.584,32.34
17.267880440,42.576,32.34
18.266286373,42.584,32.342
19.267214298,42.612,32.342
20.265620231,42.636,32.342
21.266548157,42.574,32.34
22.267475605,42.62,32.34
23.265881538,42.664,32.342
24.266809463,42.606,32.342
25.265215397,42.614,32.342
26.266142368,42.578,32.336
27.267069340,42.564,32.328
28.265474319,42.564,32.33
29.266401768,42.556,32.332
30.267328262,42.562,32.332
31.265733719,42.584,32.332
32.266660213,42.534,32.332
33.267586708,42.566,32.33
34.265991211,42.546,32.328
35.266917229,42.538,32.328
36.265321731,42.52,32.328
37.266246795,42.574,32.326
38.267172813,42.496,32.326
39.265576839,42.532,32.326
40.266501903,42.52,32.324
41.267426491,42.506,32.322
42.265830040,42.498,32.32
43.266754627,42.516,32.32
44.265157699,42.502,32.318
45.266080856,42.384,32.31
46.267004013,42.418,32.298
47.265406132,42.438,32.3
48.266328811,42.474,32.3
49.267251491,42.408,32.302
50.265652656,42.414,32.302
51.266575336,42.43,32.3
52.267497063,42.448,32.302
53.265898228,42.416,32.3
54.266820431,42.412,32.3
55.265220642,42.408,32.3
56.266141891,42.38,32.3
57.267064094,42.418,32.298
58.265463352,42.376,32.298
59.266384601,42.338,32.296
60.267304897,42.35,32.294
61.265705108,42.38,32.292
62.266625404,42.304,32.292
63.265024185,42.37,32.29
64.265944958,42.344,32.29
65.266864776,42.344,32.282
66.265262604,42.278,32.28
67.266181946,42.304,32.28
68.267101765,42.342,32.28
69.265499115,42.292,32.278
70.266418457,42.304,32.278
71.267336845,42.256,32.276
72.265734196,42.288,32.276
73.266652107,42.246,32.276
74.265049457,42.25,32.274
76.266884327,42.28,32.274
77.265280247,42.278,32.272
78.266198158,42.18,32.272
79.267114639,42.254,32.272
80.265510559,42.198,32.27
81.266427517,42.196,32.27
82.264823437,42.224,32.268
83.265739918,42.238,32.268
84.266655922,42.234,32.266
85.265049457,42.182,32.266
86.265966415,42.21,32.266
87.266882896,42.184,32.264
88.265277386,42.142,32.262
89.266192436,42.136,32.26
90.267107963,42.148,32.258
91.265501976,42.204,32.256
92.266416550,42.096,32.252
93.264809131,42.082,32.25
94.265722751,42.132,32.248
95.266636848,42.142,32.248
96.265029430,42.158,32.246
97.265942573,42.076,32.244
98.266855717,42.056,32.242
100.266160488,42.116,32.24
101.267073154,42.024,32.238
102.265464783,42.028,32.238
103.266376972,42.078,32.238
104.264768123,42.034,32.236
105.265679836,42.034,32.236
106.266592026,42.056,32.236
107.264982700,42.042,32.236
108.265894413,42.014,32.234
109.266806125,42.016,32.234
110.265196800,42.052,32.234
