Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.577342987,43.158,32.448
1.575762749,43.076,32.448
2.576703071,43.112,32.448
3.577643871,43.08,32.448
4.576063633,43.148,32.448
5.577004909,43.116,32.45
6.577945709,43.104,32.45
7.576365471,43.126,32.45
8.577306747,43.1,32.45
9.575726509,43.04,32.452
10.576667786,43.104,32.45
11.577609062,43.07,32.45
12.576029301,43.114,32.45
13.576969623,43.078,32.452
14.577910900,43.134,32.452
15.576330662,43.156,32.452
16.577271938,43.116,32.452
17.575692177,43.132,32.452
18.576633453,43.116,32.452
19.577575207,43.088,32.452
20.575994968,43.094,32.452
21.576936245,43.094,32.452
22.577877521,43.122,32.452
23.576297760,43.084,32.452
24.577239513,43.116,32.452
25.575659275,43.146,32.454
26.576601505,43.152,32.454
27.577543259,43.088,32.454
28.575963974,43.158,32.454
29.576905727,43.128,32.454
30.577847481,43.15,32.454
31.576268196,43.11,32.456
32.577209949,43.142,32.456
33.575630665,43.16,32.456
34.576573372,43.172,32.456
35.577515125,43.17,32.456
36.575936317,43.134,32.456
37.576878548,43.142,32.456
38.577820301,43.17,32.454
39.576241493,43.102,32.454
40.577183247,43.16,32.456
41.575604916,43.172,32.456
42.576546669,43.158,32.456
43.577488422,43.136,32.456
44.575909614,43.152,32.456
45.576851845,43.192,32.456
46.577793598,43.184,32.454
47.576214313,43.078,32.454
48.577155590,43.132,32.454
49.575575828,43.082,32.454
50.576517105,43.09,32.452
51.577458382,43.092,32.452
52.575877666,43.088,32.45
53.576818943,43.084,32.45
54.577759743,43.074,32.45
55.576179027,43.062,32.448
56.577119350,43.076,32.448
57.575538158,43.084,32.446
58.576478481,43.104,32.446
59.577418327,43.062,32.446
60.575837612,43.056,32.446
61.576777935,43.07,32.444
62.577717781,43.066,32.444
63.576136112,43.11,32.444
64.577076912,43.078,32.444
65.575495243,43.088,32.444
66.576435089,43.06,32.442
67.577375412,43.06,32.442
68.575793743,43.028,32.442
69.576733589,43.042,32.442
70.577673435,43.122,32.444
71.576092720,43.036,32.444
72.577032566,43.118,32.444
73.575451374,43.062,32.442
74.576390743,43.12,32.438
75.577330589,43.088,32.436
76.575748444,43.046,32.438
77.576687813,43.036,32.438
78.577626705,43.028,32.438
79.576045036,42.984,32.438
80.576983929,43.038,32.438
81.575402260,43.034,32.436
82.576341152,43.048,32.436
83.577280521,43.014,32.434
84.575697899,43.014,32.434
85.576636314,43.046,32.434
86.577574253,42.98,32.432
87.575991630,43.026,32.432
88.576929569,42.98,32.43
89.575345993,42.952,32.43
90.576283932,42.968,32.428
91.577221393,42.972,32.428
92.575637817,42.994,32.428
93.576574802,42.946,32.426
94.577511787,42.924,32.426
95.575927734,42.964,32.426
96.576864719,42.962,32.424
97.575280189,42.96,32.424
98.576216698,43.008,32.422
99.577153206,42.952,32.42
100.575568676,42.934,32.418
101.576504230,42.948,32.416
102.577440262,42.906,32.414
103.575854778,42.916,32.414
104.576790810,42.888,32.412
105.575204849,42.906,32.412
106.576139927,42.904,32.41
107.577075004,42.906,32.408
108.575489044,42.878,32.408
109.576423645,42.868,32.406
110.577358246,42.932,32.406
111.575770855,42.838,32.404
112.576704979,42.832,32.402
113.575117588,42.866,32.402
114.576051235,42.816,32.4
115.576984405,42.842,32.398
116.575396538,42.812,32.398
117.576329708,42.842,32.396
119.575674057,42.8,32.394
120.576606750,42.808,32.394
121.575017929,42.8,32.394
122.575950622,42.788,32.392
123.576882362,42.83,32.392
124.575294018,42.83,32.392
125.576226234,42.778,32.392
126.577158451,42.778,32.39
127.575568676,42.724,32.39
128.576500893,42.824,32.39
129.574912071,42.776,32.388
130.575843811,42.804,32.388
131.576776028,42.804,32.388
132.575186252,42.746,32.386
133.576118469,42.736,32.386
134.577050209,42.834,32.388
135.575460911,42.768,32.386
136.576392651,42.812,32.386
137.574802875,42.782,32.386
138.575734615,42.738,32.386
139.576665878,42.76,32.382
140.575076580,42.796,32.38
141.576007843,42.764,32.382
142.576939106,42.748,32.38
143.575348854,42.776,32.38
144.576280117,42.728,32.38
145.577210903,42.72,32.378
146.575620651,42.73,32.378
147.576550960,42.684,32.378
148.574960232,42.67,32.376
149.575891018,42.682,32.376
150.576820850,42.752,32.376
151.575230122,42.734,32.376
152.576159954,42.75,32.374
153.574568748,42.68,32.374
154.575498581,42.68,32.372
155.576428413,42.692,32.372
156.574836254,42.698,32.37
157.575765610,42.68,32.37
158.576694965,42.702,32.368
159.575102329,42.704,32.366
160.576031208,42.708,32.366
161.576960087,42.672,32.366
162.575367451,42.662,32.366
163.576295853,42.64,32.364
164.574703216,42.686,32.364
165.575631618,42.658,32.362
166.576559544,42.628,32.362
167.574966907,42.626,32.362
168.575894833,42.648,32.362
169.576822758,42.652,32.36
170.575230122,42.674,32.36
171.576158047,42.704,32.36
172.574564457,42.652,32.36
173.575492382,42.66,32.36
174.576420307,42.656,32.358
175.574827671,42.672,32.358
176.575755596,42.658,32.358
177.576683521,42.64,32.358
178.575089931,42.67,32.358
179.576017856,42.66,32.358
180.574424267,42.608,32.358
181.575351715,42.636,32.358
182.576279640,42.606,32.358
183.574686050,42.642,32.358
184.575613975,42.66,32.358
185.576541424,42.642,32.358
186.574947834,42.626,32.358
187.575875759,42.654,32.358
188.576803684,42.654,32.358
189.575210571,42.634,32.358
190.576138496,42.6,32.358
191.574544907,42.656,32.358
192.575472832,42.706,32.36
193.576401234,42.664,32.36
194.574808121,42.66,32.358
195.575736523,42.644,32.36
196.576664448,42.656,32.36
197.575071812,42.636,32.36
198.575999737,42.68,32.36
199.574406624,42.68,32.36
200.575335503,42.638,32.36
201.576263428,42.672,32.36
202.574670792,42.654,32.36
203.575598717,42.632,32.36
204.576527119,42.694,32.36
205.574933529,42.68,32.36
206.575861454,42.65,32.36
207.574268341,42.638,32.358
208.575196266,42.604,32.358
209.576124191,42.654,32.358
210.574530601,42.67,32.358
211.575458050,42.636,32.356
212.576385975,42.66,32.356
213.574792385,42.676,32.354
214.575719356,42.648,32.356
215.574126243,42.622,32.356
216.575053215,42.638,32.356
217.575981140,42.642,32.356
218.574387073,42.688,32.356
219.575314522,42.64,32.354
220.576241970,42.632,32.352
221.574647903,42.624,32.35
222.575574875,42.59,32.348
223.576501369,42.636,32.348
224.574906826,42.568,32.35
225.575833797,42.59,32.348
226.574239254,42.606,32.35
227.575165748,42.586,32.348
228.576091766,42.544,32.346
229.574496269,42.598,32.346
230.575422287,42.596,32.346
231.576348305,42.578,32.346
232.574752808,42.542,32.344
233.575678825,42.564,32.344
234.574082374,42.54,32.342
235.575008392,42.538,32.342
236.575933933,42.52,32.342
237.574337006,42.58,32.34
238.575262070,42.528,32.338
239.576186657,42.524,32.338
240.574590683,42.486,32.336
241.575515270,42.482,32.336
242.573918819,42.5,32.334
243.574842453,42.506,32.334
244.575767040,42.482,32.332
