Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.540199757,54.35547,90.46875,3.804375,270.625,0
1.595395088,54.34375,90.46875,3.798125,270,0
2.649805546,54.33203,90.46875,3.80375,264.6875,0
3.529383183,54.33203,90.375,3.80125,264.6875,0
4.583483219,54.32031,90.46875,3.8025,261.5625,0
5.638378143,54.30859,90.375,3.801875,260,0
6.517432213,54.29688,90.375,3.801875,264.6875,0
7.572370529,54.28125,90.28125,3.801875,258.4375,0
8.626992226,54.26953,90.28125,3.803125,247.5,0
9.505977154,54.26953,90.375,3.803125,253.125,0
10.561028957,54.25781,90.46875,3.800625,262.1875,0
11.615542412,54.24609,90.46875,3.80125,281.875,0
12.670479298,54.23438,90.375,3.804375,265.9375,0
13.549455643,54.22266,90.46875,3.801875,272.8125,0
14.604189873,54.22266,90.1875,3.803125,271.5625,0
15.658919334,54.21094,90.09375,3.8025,251.25,0
16.537882328,54.19922,90.28125,3.80375,254.6875,0
17.592577934,54.18359,90.375,3.8025,247.8125,0
18.647398949,54.17188,90.375,3.79875,262.8125,0
19.526371956,54.17188,90.1875,3.8025,253.4375,0
20.581215382,54.16016,90.09375,3.800625,266.25,0
21.636463165,54.14844,90.09375,3.80125,265.3125,0
22.515117169,54.13672,90.1875,3.800625,271.5625,0
23.569880009,54.125,90.1875,3.80375,270.9375,0
24.624787808,54.11328,90.1875,3.8025,278.4375,0
25.503696919,54.11328,90.1875,3.800625,252.8125,0
26.558526039,54.10156,90.09375,3.803125,254.6875,0
27.613164425,54.08594,90.1875,3.800625,255,0
28.667984009,54.07422,90.1875,3.8,247.8125,0
29.546944618,54.0625,90.1875,3.8,254.375,0
30.601765156,54.0625,90.1875,3.799375,248.4375,0
31.656458855,54.05078,90.09375,3.8025,259.0625,0
32.535577774,54.03906,90.09375,3.801875,257.5,0
33.590306759,54.02734,90.1875,3.801875,256.875,0
34.645114899,54.01563,90.09375,3.800625,271.5625,0
35.524023533,54.01563,90,3.8025,261.875,0
36.578678131,54.00391,89.90625,3.8,272.8125,0
37.633743286,53.98828,89.90625,3.80125,275.625,0
38.512454510,53.97656,89.90625,3.798125,273.4375,0
39.567607880,53.96484,90,3.79875,262.1875,0
40.621983528,53.95313,90.09375,3.799375,256.25,0
41.676961422,53.95313,89.90625,3.79875,272.8125,0
42.555921078,53.94141,89.90625,3.80125,255.3125,0
43.610706806,53.92969,89.8125,3.798125,284.6875,0
44.665314674,53.91797,89.90625,3.800625,247.8125,0
45.544256687,53.90625,89.90625,3.7925,260.3125,0
46.599122048,53.90625,89.90625,3.801875,258.4375,0
47.653835297,53.89063,89.90625,3.8025,256.875,0
48.532854557,53.87891,89.8125,3.8025,252.1875,0
49.587560654,53.86719,89.8125,3.80125,258.125,0
50.642378807,53.85547,89.90625,3.801875,263.125,0
51.521320343,53.85547,90.09375,3.79875,255,0
52.576254368,53.84375,89.90625,3.798125,275.625,0
53.630982876,53.83203,89.8125,3.799375,269.375,0
54.509989739,53.82031,89.71875,3.796875,274.0625,0
55.564655304,53.80859,89.625,3.7975,253.125,0
56.619585514,53.79297,89.53125,3.798125,260.9375,0
57.674638271,53.79297,89.53125,3.798125,259.375,0
58.553265095,53.78125,89.53125,3.799375,251.5625,0
59.608485222,53.76953,89.4375,3.800625,269.375,0
60.662822246,53.75781,89.625,3.8,254.375,0
61.541841984,53.74609,89.53125,3.8,253.4375,0
62.596614838,53.74609,89.625,3.79875,259.0625,0
63.651323318,53.73438,89.625,3.8,260.3125,0
64.530443192,53.72266,89.625,3.798125,257.1875,0
65.585181236,53.71094,89.53125,3.798125,263.4375,0
66.640350819,53.69531,89.25,3.7975,258.125,0
67.519054890,53.69531,89.25,3.795625,258.75,0
68.574489117,53.68359,89.25,3.7975,259.375,0
69.628474236,53.67188,89.15625,3.799375,259.375,0
70.507494927,53.66016,88.96875,3.800625,257.8125,0
71.562384606,53.64844,88.875,3.799375,267.8125,0
72.617215157,53.63672,88.96875,3.79875,253.4375,0
73.671830177,53.63672,89.0625,3.803125,256.25,0
74.550841332,53.625,88.96875,3.8,256.875,0
75.605641365,53.61328,88.96875,3.79875,260.3125,0
76.660433292,53.59766,88.875,3.79625,266.875,0
77.539433956,53.58594,88.875,3.8,254.375,0
78.594419480,53.57422,88.875,3.7975,271.5625,0
79.649202824,53.57422,88.96875,3.7975,263.125,0
80.528135300,53.5625,88.875,3.79875,270.625,0
81.582974434,53.55078,88.78125,3.796875,265.9375,0
82.637615204,53.53906,88.96875,3.79625,254.6875,0
83.516761780,53.52734,88.78125,3.796875,271.5625,0
