Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.675956249,42.92,32.498
1.676528931,42.906,32.5
2.674618721,42.942,32.5
3.675190926,42.874,32.5
4.675762653,42.87,32.5
5.676383972,42.906,32.498
6.674530983,42.904,32.498
7.675189495,42.896,32.496
8.675761223,42.848,32.496
9.676331997,42.844,32.494
10.674439430,42.774,32.494
11.675011158,42.848,32.492
12.675581932,42.85,32.492
13.676153183,42.86,32.49
14.674241066,42.846,32.49
15.674811840,42.86,32.488
16.675382614,42.822,32.488
17.676011085,42.852,32.488
18.674098492,42.816,32.486
19.674668789,42.838,32.486
20.675239563,42.828,32.486
21.675920010,42.79,32.484
22.674006939,42.814,32.484
23.674577236,42.784,32.484
24.675207138,42.816,32.482
25.675776958,42.78,32.482
26.676345825,42.78,32.48
27.674432278,42.79,32.48
28.675001621,42.778,32.478
29.675570488,42.716,32.478
30.676138878,42.798,32.476
31.674224853,42.716,32.476
32.674793243,42.7,32.474
33.675361633,42.762,32.474
34.675930023,42.75,32.472
35.674015045,42.706,32.472
36.674582958,42.724,32.47
37.675150394,42.774,32.47
38.675718307,42.706,32.468
39.673802853,42.718,32.468
40.674369812,42.682,32.466
41.674937725,42.696,32.466
42.675504684,42.752,32.466
43.673588276,42.696,32.464
44.674155235,42.74,32.462
45.674722671,42.698,32.464
46.675289154,42.706,32.462
47.675856113,42.694,32.462
48.673939705,42.74,32.462
49.674506187,42.688,32.462
50.675072670,42.674,32.46
51.675639152,42.678,32.46
52.673722744,42.652,32.46
53.674289226,42.69,32.46
54.674854755,42.668,32.458
55.675421238,42.652,32.458
56.673504352,42.724,32.458
57.674070358,42.632,32.456
58.674635887,42.67,32.454
59.675201893,42.692,32.454
60.673285007,42.62,32.454
61.673865795,42.676,32.454
62.674451828,42.624,32.454
63.675036907,42.666,32.452
64.673139095,42.644,32.452
65.673724174,42.646,32.45
66.674309254,42.594,32.45
67.674894333,42.634,32.45
68.675479412,42.628,32.45
69.673581123,42.658,32.45
70.674166202,42.624,32.45
71.674750805,42.662,32.448
72.675335884,42.59,32.448
73.673436642,42.596,32.448
74.674021244,42.626,32.446
75.674605846,42.608,32.446
76.675189972,42.578,32.444
77.673291206,42.63,32.444
78.673874855,42.61,32.444
79.674458504,42.55,32.442
80.675042629,42.544,32.44
81.673142910,42.59,32.44
82.673726559,42.568,32.438
83.674309730,42.598,32.438
84.674892902,42.534,32.438
85.672992706,42.526,32.436
86.673575401,42.56,32.434
87.674158096,42.604,32.434
88.674740314,42.492,32.432
89.675323009,42.56,32.432
90.673421860,42.518,32.432
91.674004555,42.494,32.43
92.674586296,42.532,32.43
93.675168037,42.544,32.428
94.673266888,42.528,32.428
95.673848152,42.494,32.426
96.674428940,42.488,32.426
97.675010681,42.434,32.426
98.673108578,42.494,32.424
99.673689842,42.45,32.424
100.674270153,42.506,32.422
101.674850464,42.486,32.42
102.672948360,42.482,32.42
103.673528194,42.462,32.418
104.674107551,42.438,32.418
105.674687385,42.468,32.416
106.675267219,42.398,32.414
107.673363686,42.436,32.412
108.673942566,42.412,32.412
109.674521923,42.458,32.41
110.675100803,42.376,32.41
111.673196793,42.388,32.41
112.673775196,42.406,32.408
113.674354076,42.384,32.408
114.674932480,42.43,32.406
115.673028469,42.45,32.406
116.673606872,42.436,32.406
117.674185276,42.4,32.406
