Time (s),Power (dBm),Percentage (%)
0.177736282,-55,90
0.678102970,-55,90
1.177735806,-55,90
1.678002357,-55,90
2.177920818,-55,90
2.677826404,-55,90
3.177688122,-55,90
3.678001881,-55,90
4.177648544,-55,90
4.677786827,-55,90
5.177665710,-55,90
5.677953243,-55,90
6.177641392,-55,90
6.677888870,-55,90
7.177869320,-55,90
7.677913189,-53,94
8.177768230,-57,86
8.678096294,-59,82
9.177765846,-53,94
9.677883625,-55,90
10.177905083,-62,76
10.677829742,-51,98
11.177873611,-61,78
11.677825451,-62,76
12.177841663,-57,86
12.677978992,-61,78
13.177667141,-57,86
13.677731037,-62,76
14.177817822,-59,82
14.677798748,-57,86
15.177809238,-55,90
15.677715778,-47,100
16.177695751,-45,100
16.677925587,-60,80
17.177527905,-49,100
17.677913666,-57,86
18.177702904,-59,82
18.677717209,-61,78
19.177733421,-53,94
19.677699089,-53,94
20.177650452,-53,94
20.677894115,-51,98
21.177578449,-60,80
21.677922726,-60,80
22.177652836,-65,70
22.677845478,-53,94
23.177777767,-51,98
23.677683830,-65,70
24.177521706,-63,74
24.677937984,-61,78
25.177541733,-62,76
25.677918911,-61,78
26.177551746,-61,78
26.677795887,-60,80
27.177738667,-60,80
27.677651882,-60,80
28.177663326,-60,80
28.677812099,-62,76
29.177434444,-65,70
29.677758694,-57,86
30.177451611,-57,86
30.677705765,-67,66
31.177567005,-53,94
31.677603245,-47,100
32.177577496,-51,98
32.677605629,-47,100
33.177363873,-49,100
33.677721023,-51,98
34.177363873,-49,100
34.677514553,-62,76
35.177512169,-57,86
35.677474499,-49,100
36.177513123,-53,94
36.677484035,-55,90
37.177435398,-55,90
37.677583694,-62,76
38.177256584,-59,82
38.677470207,-53,94
39.177408695,-55,90
39.677359104,-53,94
40.177278996,-53,94
40.677347183,-59,82
41.177328587,-60,80
41.677374840,-67,66
42.177164555,-53,94
42.677461147,-59,82
43.177196026,-53,94
43.677402496,-59,82
44.177278996,-59,82
44.677285194,-65,70
45.177086353,-59,82
45.677412033,-53,94
46.177060127,-51,98
46.677359581,-53,94
47.177071095,-60,80
47.677326202,-63,74
48.177178860,-61,78
48.677171230,-55,90
49.176988125,-59,82
49.677314758,-53,94
50.176937580,-57,86
50.677121162,-55,90
51.176921368,-55,90
51.677208424,-55,90
52.176891327,-55,90
52.677016258,-55,90
53.177056313,-55,90
53.677019119,-55,90
54.176865578,-51,98
54.677197456,-60,80
55.176854610,-59,82
55.676991939,-62,76
56.176989079,-59,82
56.676961899,-51,98
57.176955223,-59,82
57.676973343,-51,98
58.176902294,-51,98
58.677061081,-49,100
59.176718235,-51,98
59.677071571,-57,86
60.176891804,-60,80
60.676841259,-51,98
61.176895142,-51,98
61.676799774,-59,82
62.176824093,-64,72
62.677047729,-53,94
63.176686287,-59,82
63.676993847,-57,86
64.176770687,-60,80
64.676997662,-67,66
65.176841259,-60,80
65.676852226,-60,80
66.176674366,-53,94
66.677005291,-47,100
67.176651001,-43,100
67.676972866,-51,98
68.176675797,-55,90
68.676928043,-60,80
69.176819801,-53,94
69.676790714,-57,86
70.176815510,-57,86
70.676977634,-51,98
71.176605701,-65,70
71.676988602,-53,94
72.176641464,-62,76
72.676904201,-62,76
73.176836491,-59,82
73.676792622,-49,100
74.176786423,-51,98
74.676832676,-51,98
75.176605225,-51,98
75.676913738,-51,98
76.176640034,-53,94
76.676777363,-55,90
77.176756859,-57,86
77.676726341,-59,82
78.176775456,-65,70
78.676777363,-53,94
79.176720619,-57,86
79.676956654,-55,90
80.176567555,-55,90
80.676908493,-62,76
81.176738739,-60,80
81.676738739,-53,94
82.176791191,-53,94
82.676731110,-59,82
83.176713944,-51,98
83.676908493,-53,94
84.176542759,-53,94
84.676805496,-49,100
85.176585674,-49,100
85.676823139,-49,100
86.176641941,-57,86
86.676712990,-57,86
87.176525116,-49,100
87.676788807,-53,94
88.176512241,-57,86
88.676871300,-59,82
89.176521301,-51,98
89.676790714,-55,90
90.176753044,-47,100
90.676670551,-49,100
91.176748276,-53,94
91.676816463,-47,100
92.176561832,-51,98
92.676885605,-62,76
93.176508904,-60,80
93.676735878,-55,90
94.176696777,-62,76
94.676698685,-47,100
95.176530361,-47,100
95.676659107,-58,84
96.176476955,-59,82
96.676661014,-59,82
97.176472664,-55,90
97.676826954,-57,86
98.176529884,-51,98
98.676666737,-51,98
99.176672936,-53,94
99.676624775,-53,94
100.176641941,-51,98
100.676862717,-53,94
101.176478863,-57,86
101.676805019,-55,90
102.176546097,-62,76
102.676762104,-57,86
103.176687717,-57,86
103.676659107,-51,98
104.176478386,-51,98
104.676816940,-57,86
105.176421166,-55,90
105.676552772,-57,86
106.176465511,-49,100
106.676737785,-59,82
107.176669598,-62,76
107.676610947,-53,94
108.176630020,-49,100
108.676573276,-62,76
109.176403046,-57,86
109.676767826,-49,100
110.176409245,-53,94
110.676699638,-51,98
111.176614285,-58,84
111.676585197,-64,72
112.176644802,-55,90
112.676587105,-59,82
113.176589966,-51,98
113.676782608,-49,100
114.176395893,-57,86
114.676741123,-57,86
115.176614285,-65,70
115.676587582,-53,94
116.176625252,-53,94
116.676540852,-64,72
117.176558971,-51,98
117.676777363,-57,86
