Time (s),Power (dBm),Percentage (%)
0.317865849,-51,98
0.818166256,-51,98
1.318060398,-51,98
1.818018913,-53,94
2.317955971,-51,98
2.818056107,-53,94
3.318060875,-51,98
3.818083286,-53,94
4.317846775,-55,90
4.817975044,-53,94
5.317919731,-59,82
5.818066597,-65,70
6.318035603,-67,66
6.817996025,-73,54
7.317975998,-62,76
7.818221569,-59,82
8.317889690,-57,86
8.818169594,-55,90
9.317975521,-55,90
9.818190575,-51,98
10.318051338,-49,100
10.817980766,-51,98
11.317891598,-47,100
11.818175793,-55,90
12.317836285,-55,90
12.817975044,-57,86
13.317797184,-55,90
