Time (s),Power (dBm),Percentage (%)
0.436973572,-59,82
0.937110901,-51,98
1.436957836,-53,94
1.937124252,-51,98
2.436940193,-51,98
2.937140465,-53,94
3.436940670,-53,94
3.937242508,-63,74
4.437084198,-55,90
4.937204838,-43,100
5.437085152,-49,100
5.937088013,-51,98
6.437121391,-53,94
6.937266350,-47,100
7.437153339,-45,100
7.937261581,-43,100
8.437150955,-58,84
8.937293053,-47,100
9.437145710,-53,94
9.937255383,-59,82
10.437142849,-57,86
10.937273025,-55,90
11.437120437,-55,90
11.937238216,-55,90
12.436983108,-53,94
12.937099934,-45,100
13.436885834,-53,94
13.937067986,-59,82
14.436909675,-49,100
14.937045574,-51,98
15.436957836,-57,86
15.937074184,-51,98
16.436879635,-53,94
16.937080383,-49,100
17.436945438,-57,86
17.937204838,-59,82
18.437036991,-62,76
18.937202454,-69,62
19.437011719,-65,70
19.937031269,-61,78
20.437042236,-51,98
20.937212944,-51,98
21.437066078,-49,100
21.937171459,-51,98
22.437098026,-57,86
22.937207699,-53,94
23.437009811,-55,90
23.937243938,-49,100
24.437090874,-59,82
24.937194347,-53,94
25.437066555,-57,86
25.937188625,-49,100
26.436933517,-57,86
26.937006474,-51,98
27.436835289,-51,98
27.937018871,-60,80
28.436881542,-49,100
28.936993599,-45,100
29.436909199,-49,100
29.937007427,-55,90
30.436854362,-53,94
30.937029839,-55,90
31.436815739,-53,94
31.937134266,-53,94
32.437004089,-53,94
32.937145233,-53,94
33.436956406,-51,98
33.936995983,-49,100
34.437018394,-51,98
34.937163830,-47,100
35.436880112,-57,86
35.937193871,-53,94
36.437011719,-61,78
36.937009811,-60,80
37.437007427,-53,94
37.937195301,-53,94
38.436844826,-49,100
38.937171936,-47,100
39.437020779,-49,100
39.937003613,-47,100
40.436898231,-47,100
40.937028408,-49,100
41.436800480,-51,98
41.936982155,-49,100
42.436780453,-55,90
42.936963558,-51,98
43.436852455,-47,100
43.937005520,-53,94
44.436784267,-42,100
44.936942577,-59,82
45.436827183,-73,54
45.937131882,-67,66
46.436915398,-64,72
46.937053204,-64,72
47.937114716,-57,86
48.436968803,-57,86
48.937145710,-63,74
49.436964035,-53,94
49.937108517,-57,86
50.436995506,-49,100
50.937139034,-59,82
51.436993122,-57,86
51.937148571,-51,98
52.436952114,-47,100
52.937130928,-45,100
53.436719417,-45,100
53.937000275,-45,100
54.436741352,-43,100
54.936938286,-43,100
55.936947346,-43,100
56.436783790,-57,86
56.936899662,-53,94
57.436721325,-41,100
57.936897278,-45,100
58.436737537,-49,100
58.937097073,-49,100
59.436963081,-53,94
59.937015533,-45,100
60.436851024,-53,94
60.936927795,-55,90
61.436919212,-45,100
61.937064171,-49,100
62.436952114,-55,90
62.937094212,-53,94
63.436910629,-57,86
63.937091351,-49,100
64.436944008,-59,82
64.937039852,-53,94
65.436939716,-53,94
65.937071323,-49,100
66.436935425,-53,94
66.937027931,-51,98
