Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.933957100,43.96,32.568
1.933774948,44.014,32.57
2.933592319,43.968,32.572
3.933410168,43.978,32.572
4.935703754,43.888,32.574
5.935522079,44.008,32.574
6.935340404,44.01,32.576
7.935159206,43.952,32.576
8.934977531,44.02,32.578
9.934796810,43.994,32.578
10.934615612,44.014,32.58
11.934434891,43.968,32.582
12.934254646,44.046,32.582
13.934073448,43.952,32.584
14.933893204,44.064,32.584
15.933712959,44.018,32.586
16.933532238,44.034,32.586
17.933351994,43.962,32.586
18.935646534,44.008,32.586
19.935466290,44.08,32.586
20.935285568,44.006,32.586
21.935105324,44.022,32.584
22.934925079,44.052,32.584
23.934744835,44.006,32.584
24.934564590,44.04,32.584
25.934383869,44.016,32.584
26.934203148,43.974,32.584
27.934022903,43.994,32.582
28.933841705,44.008,32.582
29.933660507,43.942,32.582
30.933479786,44,32.58
31.933298111,43.976,32.58
32.935591221,43.976,32.576
33.935409546,43.976,32.576
34.935227871,43.94,32.574
35.935046196,43.942,32.574
36.934863567,43.944,32.568
37.934680939,43.93,32.562
38.934497833,43.928,32.562
39.934314251,43.9,32.562
40.934130192,43.946,32.562
41.933946609,43.964,32.56
42.933763027,43.9,32.56
43.933578968,43.924,32.558
44.933394432,43.88,32.558
45.935684681,43.866,32.556
46.935499668,43.864,32.556
47.935314655,43.842,32.554
48.935129642,43.866,32.552
49.934944153,43.882,32.55
50.934758186,43.798,32.548
51.934572220,43.824,32.546
52.934385777,43.786,32.546
53.934199333,43.784,32.544
54.934012413,43.814,32.544
55.933825493,43.802,32.542
56.933638573,43.784,32.54
57.933450699,43.754,32.538
58.933262348,43.754,32.536
59.935549259,43.722,32.534
60.935360908,43.762,32.532
61.935172081,43.746,32.53
62.934983253,43.706,32.528
63.934793949,43.708,32.526
64.934604168,43.686,32.524
65.934414864,43.692,32.522
66.934224606,43.684,32.52
