Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.813365936,46.81,33.168
1.815223694,46.858,33.168
2.814577103,46.832,33.17
3.813931465,46.84,33.172
4.813284874,46.866,33.174
5.815144062,46.876,33.176
6.814497948,46.926,33.178
7.813852310,46.848,33.178
8.813207149,46.868,33.18
9.815066814,46.894,33.182
10.814421654,46.918,33.182
11.813776493,46.89,33.184
12.813132286,46.932,33.184
13.814992428,46.894,33.186
14.814348698,46.974,33.188
15.813704491,46.958,33.19
16.815565109,46.956,33.19
17.814922333,46.902,33.192
18.814278603,46.934,33.194
19.813635349,46.936,33.194
20.815496921,47.012,33.196
21.814854622,46.968,33.196
22.814212322,46.972,33.198
23.813569546,46.974,33.198
24.815432072,46.998,33.2
25.814789295,46.986,33.2
26.814147949,47.036,33.202
27.813506126,47.022,33.202
28.815369129,46.97,33.202
29.814727306,47.01,33.204
30.814085960,47.03,33.206
31.813444138,47.026,33.206
32.815308094,47.028,33.206
33.814666748,47.03,33.208
34.814025879,47.042,33.21
35.813385487,47.038,33.21
36.815248966,47.038,33.212
37.814608574,47.028,33.212
