Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.938110352,43.986,32.596
1.937361240,44.012,32.598
2.939116955,43.972,32.598
3.938368320,43.968,32.6
4.937620163,43.984,32.602
5.939403057,44.026,32.604
6.938838959,43.944,32.604
7.938091278,44.008,32.606
8.937343597,44.004,32.606
9.939100742,43.998,32.608
10.938353538,43.984,32.608
11.937757492,44.022,32.61
12.939515114,44.02,32.612
13.938768387,44.048,32.612
14.938021183,44.044,32.614
15.937274933,44.046,32.614
16.939032078,44.074,32.614
17.938285828,44.084,32.614
18.937539577,44.078,32.616
19.939297676,44.03,32.616
20.938551426,44.088,32.618
21.937804699,44.086,32.618
22.937058449,44.096,32.618
23.938816547,44.124,32.618
24.938254356,44.052,32.618
25.937508106,44.062,32.618
26.939265251,44.06,32.618
27.938519001,44.026,32.618
28.937772751,44.064,32.618
29.937026024,44.09,32.618
30.938790321,44.086,32.618
31.938049316,44.042,32.618
32.937302113,44.076,32.616
33.939131260,44.066,32.616
34.938384056,44.066,32.614
35.937725067,44.006,32.614
36.936977386,43.982,32.612
37.938864231,44.042,32.612
38.938116550,44.048,32.61
39.937368870,43.984,32.61
40.939277649,44.024,32.61
41.938529968,43.974,32.608
42.937781334,44.022,32.608
43.937033176,44.048,32.606
44.938788414,43.962,32.606
45.938040256,43.99,32.606
46.937291622,43.958,32.604
47.939047337,43.968,32.604
48.938299179,43.98,32.604
