Time (s),Power (dBm),Percentage (%)
0.440675259,-59,82
0.940942764,-59,82
1.440841198,-59,82
1.940840721,-59,82
2.440827847,-59,82
2.940949917,-59,82
3.440575123,-59,82
3.940970898,-59,82
4.440696240,-60,80
4.940772057,-55,90
5.440799713,-60,80
5.940870762,-57,86
6.440526486,-55,90
6.941092968,-62,76
7.440679550,-55,90
7.940927982,-59,82
8.440907955,-55,90
8.940838337,-59,82
9.440769196,-55,90
9.940980434,-59,82
10.440699577,-60,80
10.940902710,-53,94
11.440637112,-57,86
11.940908432,-59,82
12.440850735,-55,90
12.940992832,-55,90
13.440681934,-62,76
13.940913677,-69,62
14.440669537,-53,94
14.940853596,-55,90
15.440716744,-49,100
15.940854549,-55,90
16.440819264,-57,86
16.940815449,-59,82
17.440609455,-57,86
17.940948963,-62,76
18.440582752,-67,66
18.940767288,-53,94
19.440777779,-57,86
19.940827847,-61,78
20.440528870,-57,86
20.940850735,-58,84
21.440498352,-62,76
21.940637588,-65,70
22.440663338,-65,70
22.940639019,-67,66
23.440603733,-67,66
23.940809250,-65,70
24.440395832,-57,86
24.940955162,-61,78
25.440539360,-58,84
25.940761089,-67,66
26.440743446,-62,76
26.940821648,-60,80
27.440500736,-53,94
27.940888405,-51,98
28.440532208,-49,100
28.940679073,-51,98
29.440702438,-51,98
29.940605640,-49,100
30.440404415,-49,100
30.940816879,-55,90
31.440455437,-53,94
31.940557480,-55,90
32.440601349,-55,90
32.940556049,-59,82
33.440611363,-65,70
33.940729618,-51,98
34.440484524,-59,82
34.940791607,-59,82
35.440585137,-62,76
35.940650940,-69,62
36.440693379,-69,62
36.940617084,-65,70
37.440652371,-67,66
37.940932274,-67,66
38.440526009,-65,70
38.940909863,-65,70
39.440711022,-63,74
39.940659523,-64,72
40.440721035,-65,70
40.940844059,-67,66
41.440627575,-53,94
41.940948963,-51,98
42.440739632,-49,100
42.940736771,-49,100
43.440762997,-49,100
43.940891743,-49,100
44.440574169,-51,98
44.940866470,-51,98
45.440508843,-53,94
45.940872669,-53,94
46.440669537,-47,100
46.940692425,-58,84
47.440658093,-49,100
47.940604210,-47,100
48.440479279,-51,98
48.940848827,-53,94
