Time (s),Humidity (%)
0.938110352,12.70703
1.937361240,12.62109
2.939116955,12.96582
3.938368320,12.55957
4.937620163,13.2373
5.939403057,13.06543
6.938838959,12.20313
7.938091278,13.05371
8.937343597,12.62207
9.939100742,12.0791
10.938353538,11.94434
11.937757492,12.47461
12.939515114,13.17773
13.938768387,12.89355
14.938021183,12.69629
15.937274933,12.51172
16.939032078,12.5
17.938285828,12.33984
18.937539577,12.73438
19.939297676,12.88184
20.938551426,12.31543
21.937804699,12.47559
22.937058449,12.73438
23.938816547,12.47559
24.938254356,12.14258
25.937508106,12.03223
26.939265251,12.93164
27.938519001,12.83301
28.937772751,11.83398
29.937026024,12.2168
30.938790321,12.26563
31.938049316,12.62402
32.937302113,11.38965
33.939131260,12.67285
34.938384056,12.31543
35.937725067,11.71094
36.936977386,12.35156
37.938864231,12.59766
38.938116550,12.86914
39.937368870,12.70898
40.939277649,12.80762
41.938529968,12.59766
42.937781334,12.88086
43.937033176,12.81934
44.938788414,12.4248
45.938040256,12.81934
46.937291622,12.25195
47.939047337,12.89258
48.938299179,12.52344
