Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.772267819,57.65234,98.4375,3.81625,257.5,0
1.827486038,57.64063,98.4375,3.815,254.0625,0
2.881827831,57.64063,98.4375,3.814375,250.3125,0
3.936467171,57.62891,98.4375,3.81625,250,0
4.815442085,57.61719,98.4375,3.813125,262.8125,0
5.870240688,57.60156,98.4375,3.81375,254.6875,0
6.925254345,57.58984,98.25,3.815,253.125,0
7.804312706,57.58984,98.25,3.815,258.4375,0
8.859026909,57.57813,98.15625,3.813125,259.6875,0
9.914171219,57.56641,98.0625,3.814375,249.0625,0
10.792686462,57.55469,98.15625,3.813125,261.25,0
11.847585678,57.54297,98.0625,3.815625,260.3125,0
12.902561665,57.54297,98.25,3.8125,252.8125,0
13.781538486,57.53125,98.25,3.814375,257.5,0
14.836170196,57.51953,97.78125,3.8125,254.0625,0
15.890981197,57.50391,98.0625,3.815,260.3125,0
16.769820690,57.49219,98.0625,3.8125,257.5,0
17.824778080,57.49219,98.15625,3.815,248.125,0
18.880033970,57.48047,98.0625,3.81375,256.875,0
19.934232235,57.46875,97.96875,3.8125,259.0625,0
20.813350677,57.45703,97.875,3.813125,258.125,0
21.868051052,57.44531,97.96875,3.815625,250.3125,0
22.922832489,57.44531,97.96875,3.815625,249.0625,0
23.801799297,57.43359,97.78125,3.81625,269.6875,0
24.856591225,57.42188,97.5,3.8125,251.5625,0
25.911575794,57.40625,97.59375,3.814375,254.0625,0
26.790512085,57.40625,97.875,3.809375,253.125,0
27.845281124,57.39453,97.96875,3.8125,245.625,0
28.900215626,57.38281,97.78125,3.815625,249.0625,0
29.779137611,57.37109,97.5,3.813125,271.5625,0
30.834031582,57.35938,97.5,3.81375,259.0625,0
31.888761520,57.34766,97.40625,3.81375,267.8125,0
32.767795086,57.34766,97.125,3.81125,259.6875,0
33.822253704,57.33594,97.5,3.814375,262.8125,0
34.877234459,57.32422,97.5,3.8125,258.4375,0
35.932049751,57.30859,97.59375,3.811875,267.5,0
36.811101913,57.30859,97.21875,3.811875,269.6875,0
37.865796566,57.29688,97.21875,3.81375,260.9375,0
38.920550346,57.28516,97.3125,3.813125,263.125,0
39.800123692,57.27344,97.3125,3.8125,260,0
40.854514122,57.26172,97.21875,3.8125,257.5,0
41.909307480,57.25,97.3125,3.813125,257.5,0
42.788346767,57.25,97.21875,3.81375,256.875,0
43.842984676,57.23828,97.5,3.810625,260,0
44.897898674,57.22656,97.21875,3.809375,263.4375,0
45.776847840,57.21094,97.3125,3.811875,269.375,0
46.831683159,57.21094,97.21875,3.8125,248.125,0
47.886287689,57.19922,97.21875,3.810625,251.25,0
48.765268803,57.1875,97.5,3.813125,262.1875,0
