Time (s),Humidity (%)
0.100846767,14.09277
1.101745605,13.70801
2.100123405,14.63965
3.101021767,13.68262
4.101921082,14.75098
5.100298405,14.58984
6.101196766,14.55273
7.102095604,14.2041
8.100472927,14.61426
9.101371288,13.09863
10.102270126,14.27832
11.100647450,14.00586
12.101545811,15.09863
13.099923134,13.37207
14.100821495,13.23535
15.101719379,14.77539
16.100096703,13.24707
17.100995541,13.85547
18.101893425,13.75684
19.100270748,13.98047
20.101168633,14.62598
21.102066517,14.17871
22.100442886,13.33301
23.101340294,12.99707
24.102237701,13.87988
25.100612640,13.43164
26.101510048,12.78613
27.099885464,14.11523
28.100781918,13.75488
29.101678371,13.70508
30.100053787,12.3877
31.100949764,13.18262
32.101845264,12.25098
33.100219250,14.07715
34.101115227,13.80371
35.102010727,13.21973
36.100384712,13.08301
37.101279736,13.14453
38.102174759,12.53613
39.100548744,12.73438
40.101443291,13.31836
41.099817276,12.99512
42.100711823,13.25586
43.101606369,13.47949
44.099979877,14.8457
45.100874424,14.31152
46.101768494,13.00684
47.100141525,13.57813
48.101035595,13.40332
49.101929188,13.36621
50.100301743,13.72656
51.101195335,13.00586
52.102088451,13.47754
53.100460529,12.69531
54.101353645,13.57715
55.099725723,13.2666
56.100618839,15.04297
57.101511478,13.19238
58.099883080,13.45313
59.100775719,12.74512
60.101669312,13.8252
61.100040436,13.42773
63.101826191,13.06738
64.100197315,13.11719
65.101089954,14.19727
66.101982594,14.02344
67.100354672,13.51465
68.101246357,12.69434
69.099617958,14.09766
70.100510120,13.62598
71.101402760,13.77539
72.099774361,13.83691
73.100666523,13.91113
74.101558685,13.63867
75.099929810,13.89941
76.100822449,13.1543
77.101715088,14.24707
78.100086212,13.62598
79.100978375,14.08594
80.101871014,12.74414
81.100242138,14.13477
82.101134777,13.60156
83.099505425,13.75
84.100397587,13.62598
85.101290226,13.53906
86.099660873,13.43945
87.100553513,13.62598
88.101446152,13.40234
89.099816799,13.30273
90.100709438,14.11035
91.101601124,13.43945
92.099972248,13.7002
93.100864410,13.88672
94.101757050,13.30371
95.100128174,14.23438
96.101020813,15.06641
97.099391460,14.4834
98.100284100,14.12305
99.101176739,13.77539
100.099547863,14.14746
101.100440502,14.68164
102.101333141,14.07324
103.099704742,13.97461
104.100597382,14.5459
105.101490021,14.45898
106.099861145,14.37207
107.100753784,13.97461
108.101646423,14.37207
109.100017548,15.31543
110.100910187,15.06738
111.099282265,13.98633
112.100173950,13.875
113.101066589,12.83105
114.099438190,14.18555
115.100330353,14.73145
116.101222992,14.16016
117.099594593,13.84961
118.100486755,13.51367
119.101378918,13.45215
120.099750042,13.86133
121.100642204,13.6377
122.101533890,13.84863
123.099904537,13.96094
124.100796223,13.61328
125.099166870,13.21582
126.100059032,14.11035
127.100950718,13.86133
128.099321365,13.83691
129.100213528,14.12207
130.101104736,12.61914
131.099475384,13.82422
132.100366592,13.93555
133.101258278,14.83008
134.099628449,13.42676
135.100520134,13.66309
136.101411343,13.93555
137.099781990,13.97363
138.100673199,12.97949
139.099043369,12.80469
140.099933624,13.41309
141.100824833,14.14648
142.099195004,14.38184
143.100085735,14.04688
