Time (s),Power (dBm),Percentage (%)
0.103696823,-59,82
0.603614330,-57,86
1.103904724,-57,86
1.603619576,-59,82
2.103745937,-59,82
2.603712082,-57,86
3.103875160,-62,76
3.603543282,-53,94
4.103845596,-60,80
4.603708267,-49,100
5.103694916,-55,90
5.603690148,-53,94
6.103852749,-53,94
6.603491783,-55,90
7.103664398,-51,98
7.603710652,-49,100
8.103642941,-63,74
8.603622914,-60,80
9.103810787,-59,82
9.603474140,-62,76
10.103770733,-55,90
11.103621960,-57,86
11.603492737,-55,90
12.103789330,-64,72
12.603514195,-59,82
13.103800297,-53,94
13.603630066,-59,82
14.103614330,-57,86
14.603461743,-53,94
15.103766441,-62,76
15.603411675,-62,76
16.103593349,-55,90
16.603610516,-60,80
17.103583813,-57,86
17.603407860,-57,86
18.103744030,-59,82
18.603636742,-51,98
19.103579044,-57,86
19.603396893,-53,94
20.103776455,-53,94
20.603462219,-62,76
21.103686333,-55,90
21.603607178,-51,98
22.103584766,-53,94
22.603531361,-51,98
23.103742123,-53,94
23.603371620,-64,72
24.103695393,-64,72
24.603584290,-60,80
25.103554726,-61,78
25.603366375,-57,86
26.103719234,-55,90
26.603379727,-53,94
27.103506565,-55,90
27.603562832,-55,90
28.103631973,-53,94
28.603334904,-53,94
29.103696823,-59,82
29.603531838,-55,90
30.103483677,-59,82
30.603504658,-57,86
31.103671074,-61,78
31.603361130,-62,76
32.103638649,-47,100
32.603489876,-62,76
33.103491306,-55,90
33.603368759,-47,100
34.103668690,-47,100
34.603272915,-62,76
35.103578091,-49,100
35.603467465,-60,80
36.103468418,-47,100
36.603434086,-57,86
37.103639126,-51,98
37.603320122,-51,98
38.103602886,-53,94
38.603445053,-51,98
39.103490829,-47,100
39.603270054,-69,62
40.103581429,-59,82
40.603317261,-59,82
41.103435993,-59,82
41.603423119,-53,94
42.103547096,-59,82
42.603229523,-57,86
43.103559017,-64,72
43.603348255,-57,86
44.103396893,-59,82
44.603400707,-60,80
45.103515148,-55,90
45.603199482,-55,90
46.103354931,-59,82
46.603297234,-51,98
47.103410244,-60,80
47.603271961,-60,80
48.103420258,-61,78
48.603217125,-51,98
49.103516579,-64,72
49.603252888,-55,90
50.103361130,-62,76
50.603332997,-59,82
51.103377342,-55,90
51.603228092,-47,100
52.103503227,-45,100
52.603209496,-43,100
53.103310585,-57,86
53.603221417,-55,90
54.103334427,-43,100
54.603225231,-62,76
55.103346825,-49,100
55.603163242,-57,86
56.103467941,-51,98
56.603135109,-58,84
57.103289604,-61,78
57.603316307,-55,90
58.103280067,-60,80
