Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.080810070,49.086,33.75
1.081581116,49.11,33.75
2.082353115,49.092,33.752
3.080640793,49.08,33.752
4.081412315,49.116,33.754
5.082184315,49.092,33.754
6.082955837,49.06,33.754
7.081244469,49.158,33.756
8.082016945,49.152,33.758
9.082789421,49.096,33.758
10.081078529,49.138,33.76
11.081851006,49.14,33.76
12.082623005,49.116,33.762
13.080913067,49.11,33.762
14.081686020,49.156,33.762
15.082458973,49.164,33.764
16.080749035,49.172,33.764
17.081521988,49.168,33.766
18.082295895,49.154,33.766
19.080585957,49.166,33.768
20.081359863,49.176,33.768
21.082134247,49.216,33.77
22.082908154,49.168,33.77
23.081199169,49.208,33.77
24.081973553,49.18,33.772
25.082747936,49.196,33.772
26.081039906,49.232,33.774
27.081814766,49.218,33.774
28.082589149,49.202,33.776
29.080881119,49.28,33.776
30.081656456,49.256,33.778
31.082431793,49.224,33.778
32.080724239,49.288,33.778
33.081500053,49.222,33.78
34.082275867,49.22,33.782
35.080568314,49.216,33.782
36.081343651,49.288,33.782
37.082120419,49.278,33.784
38.080412865,49.308,33.786
39.081189156,49.274,33.786
40.081966400,49.272,33.786
41.082742691,49.288,33.788
42.081036568,49.33,33.788
43.081813335,49.278,33.788
44.082589626,49.29,33.79
45.080884457,49.304,33.792
46.081661224,49.332,33.792
47.082438946,49.3,33.792
48.080732822,49.292,33.794
49.081511498,49.384,33.796
50.082289219,49.366,33.796
51.080583572,49.348,33.796
52.081361771,49.322,33.798
53.082140446,49.316,33.798
54.080434799,49.32,33.8
55.081212997,49.362,33.8
56.081991673,49.366,33.8
57.080287457,49.376,33.8
58.081065655,49.33,33.802
59.081844330,49.354,33.802
60.082622528,49.38,33.802
61.080918312,49.318,33.802
62.081696510,49.384,33.804
63.082475662,49.322,33.804
64.080770969,49.324,33.804
65.081550121,49.358,33.804
66.082328796,49.344,33.804
67.080624104,49.322,33.806
68.081403255,49.342,33.806
69.082182407,49.342,33.806
70.080478191,49.348,33.806
71.081257820,49.346,33.806
72.082036972,49.336,33.806
73.080332756,49.386,33.808
75.081891537,49.362,33.808
76.080187321,49.362,33.808
77.080966949,49.346,33.808
78.081746101,49.346,33.808
79.082525730,49.342,33.808
80.080821514,49.356,33.808
81.081601143,49.34,33.808
82.082380772,49.372,33.808
83.080677509,49.36,33.81
84.081457138,49.42,33.81
85.082236767,49.382,33.81
86.080533505,49.372,33.81
87.081313133,49.342,33.81
88.082092762,49.368,33.812
89.080389500,49.392,33.812
90.081169605,49.346,33.812
91.081949234,49.376,33.812
92.080246449,49.398,33.812
93.081027031,49.412,33.812
94.081806660,49.432,33.812
95.080103874,49.39,33.814
96.080883980,49.42,33.814
97.081664562,49.45,33.814
98.082445145,49.412,33.814
99.080741882,49.45,33.816
100.081522942,49.408,33.816
101.082303524,49.418,33.816
102.080600739,49.388,33.816
103.081381798,49.422,33.816
104.082162380,49.432,33.816
105.080460072,49.414,33.816
106.081241131,49.376,33.818
107.082021236,49.398,33.816
108.080319405,49.42,33.816
109.081099510,49.468,33.818
110.081880569,49.412,33.818
111.080178261,49.432,33.818
112.080958843,49.458,33.818
113.081739903,49.438,33.818
114.080037594,49.436,33.818
115.080818176,49.44,33.818
116.081599236,49.422,33.818
117.082380295,49.452,33.818
118.080677986,49.42,33.818
119.081459045,49.408,33.82
120.082240105,49.43,33.82
121.080537796,49.416,33.82
122.081319809,49.412,33.82
123.082100868,49.424,33.82
124.080399036,49.442,33.82
125.081181049,49.428,33.82
126.081962109,49.426,33.822
127.080260277,49.476,33.822
