Time (s),Power (dBm),Percentage (%)
0.084283352,-55,90
0.584288597,-55,90
1.084394455,-55,90
1.584136963,-55,90
2.084426403,-55,90
2.584146023,-55,90
3.084484100,-57,86
3.584273815,-55,90
4.084315777,-55,90
4.584322929,-55,90
5.084413528,-55,90
5.584098339,-55,90
6.084427357,-55,90
6.584259033,-57,86
7.084252358,-57,86
7.584284782,-57,86
8.084435463,-57,86
8.584122181,-55,90
9.084350109,-55,90
9.584280968,-55,90
10.084240437,-55,90
10.584117889,-55,90
11.084432125,-55,90
11.584076881,-55,90
12.084213734,-55,90
12.584229469,-57,86
13.084270477,-55,90
13.584224701,-55,90
14.084395409,-57,86
14.584102154,-55,90
15.084399223,-55,90
15.584234714,-55,90
16.084209442,-55,90
16.584209919,-53,94
17.084335327,-59,82
17.584057331,-51,98
18.084347725,-67,66
18.584087849,-59,82
19.084399223,-57,86
19.584230900,-57,86
20.084263325,-63,74
20.584012508,-62,76
21.084368229,-57,86
21.584011078,-57,86
22.084352016,-60,80
22.584215641,-59,82
23.084204197,-57,86
23.584151745,-58,84
24.084318161,-62,76
24.583992958,-65,70
25.084315777,-67,66
25.584166050,-67,66
26.084168911,-59,82
26.584087372,-59,82
27.084346771,-62,76
27.584031582,-67,66
28.084156990,-55,90
28.584186554,-57,86
29.084212303,-62,76
29.584146023,-69,62
30.084310532,-69,62
30.583985329,-69,62
31.084320545,-67,66
31.584146500,-69,62
32.084159374,-71,58
32.584167004,-69,62
33.084354401,-60,80
33.583973408,-59,82
34.084304810,-57,86
34.584068775,-57,86
35.084127426,-60,80
35.584153175,-57,86
36.084156036,-61,78
36.583938122,-64,72
37.084289551,-63,74
37.584000587,-57,86
38.084247112,-59,82
38.584136963,-55,90
39.084166527,-53,94
39.584142685,-53,94
40.084276199,-57,86
40.583957195,-57,86
41.084241867,-57,86
41.584122181,-55,90
42.084079742,-51,98
42.584077358,-51,98
43.084224701,-49,100
43.583930492,-51,98
44.084170342,-51,98
44.584107876,-57,86
45.084091663,-55,90
45.583923340,-49,100
46.084260464,-61,78
46.583946705,-53,94
47.084180355,-60,80
47.584056854,-57,86
48.084064007,-67,66
48.584017277,-62,76
49.084221840,-60,80
49.583879471,-53,94
50.084143639,-64,72
50.584063053,-55,90
51.084042549,-53,94
51.583981037,-53,94
52.084214687,-53,94
52.583901882,-64,72
53.084108353,-59,82
53.583935261,-59,82
54.084029198,-62,76
54.583944797,-65,70
55.084024906,-53,94
55.583898067,-62,76
56.084072113,-62,76
56.583860874,-61,78
57.084166050,-62,76
57.583909035,-71,58
58.084043026,-60,80
58.584022045,-57,86
59.084072590,-59,82
59.583845615,-69,62
60.084125042,-71,58
60.583872795,-71,58
61.084022045,-53,94
61.583970547,-62,76
62.084035873,-57,86
62.583801746,-65,70
63.084076881,-69,62
63.583834171,-61,78
64.084001064,-53,94
64.583818912,-67,66
65.084000587,-55,90
65.583811283,-60,80
66.084113598,-51,98
66.583836555,-57,86
67.083991528,-59,82
67.583959579,-55,90
68.083975315,-55,90
68.583846569,-55,90
69.084098816,-57,86
69.583761215,-57,86
70.083951950,-64,72
70.583946228,-63,74
71.084109783,-58,84
71.583795071,-57,86
72.084084034,-60,80
72.583868503,-57,86
73.083927155,-53,94
73.583931446,-62,76
74.583796978,-65,70
75.084069252,-57,86
75.583772182,-65,70
76.084064484,-53,94
76.583916187,-53,94
77.083901405,-62,76
77.583920956,-62,76
78.084053993,-53,94
78.583758831,-47,100
79.084024429,-53,94
79.583901882,-67,66
80.083949566,-67,66
80.583895683,-57,86
81.084075928,-59,82
81.583708763,-63,74
82.083980560,-57,86
82.583886623,-62,76
83.083909512,-60,80
83.583714962,-60,80
84.084036350,-60,80
84.583730221,-60,80
85.084018230,-60,80
85.583877563,-61,78
86.083889484,-61,78
86.583865642,-63,74
87.084080219,-59,82
87.583682537,-55,90
88.084003449,-55,90
88.583915710,-59,82
89.083863735,-67,66
89.583851337,-57,86
90.084022999,-62,76
90.583732605,-57,86
91.083988667,-62,76
91.583783626,-69,62
92.083841324,-65,70
92.583871841,-65,70
93.083880425,-65,70
93.583711624,-65,70
94.083974838,-59,82
94.583690643,-47,100
95.083984375,-65,70
95.583821297,-73,54
96.083820820,-67,66
96.583839893,-65,70
97.083961010,-59,82
97.583650589,-55,90
98.083922863,-60,80
98.583842754,-55,90
99.083873272,-60,80
99.583793640,-49,100
100.083946705,-62,76
100.583629608,-71,58
101.083842278,-58,84
101.583827972,-57,86
102.083832741,-51,98
102.583609104,-53,94
103.083982945,-60,80
103.583611965,-62,76
104.083924770,-59,82
104.583776951,-59,82
105.083794117,-57,86
105.583772182,-60,80
106.083942890,-60,80
106.583661079,-59,82
107.083946705,-59,82
107.583777428,-59,82
108.083776951,-59,82
108.583757400,-63,74
109.083912849,-64,72
109.583641052,-59,82
110.083895206,-57,86
110.583676815,-62,76
111.083737850,-62,76
111.583743095,-62,76
112.083770752,-59,82
112.583619118,-57,86
113.083915234,-62,76
113.583626747,-57,86
114.083891869,-67,66
114.583763122,-63,74
115.083720684,-59,82
115.583746433,-51,98
116.083900929,-57,86
116.583590031,-55,90
117.083848953,-55,90
117.583748341,-60,80
118.083723545,-59,82
118.583734989,-59,82
119.083887577,-59,82
119.583570003,-59,82
120.083807945,-53,94
120.583734512,-60,80
121.083746433,-62,76
121.583626270,-49,100
122.083881855,-55,90
122.583534717,-53,94
123.083700180,-64,72
123.583719730,-62,76
124.083718300,-60,80
124.583678722,-60,80
125.083884239,-59,82
125.583513260,-61,78
126.083852768,-55,90
126.583680630,-57,86
127.083696365,-55,90
