Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.283028126,47.226,33.248
1.284875870,47.202,33.244
2.284218788,47.182,33.242
3.283561230,47.194,33.24
4.282902718,47.172,33.236
5.284749508,47.146,33.234
6.284090519,47.138,33.232
7.283431530,47.108,33.226
8.282920837,47.09,33.224
9.284765244,47.154,33.222
10.284526825,47.096,33.218
11.283866406,47.114,33.218
12.283205509,47.004,33.214
13.285048008,47.024,33.212
14.284386635,46.978,33.208
15.283723831,47.014,33.206
16.283061028,47.03,33.202
17.284902573,46.946,33.198
18.284238815,46.958,33.194
19.283574581,46.99,33.19
20.282909393,46.92,33.188
21.284748077,46.894,33.186
22.284082413,46.88,33.182
23.283415794,46.874,33.178
24.282748222,46.818,33.174
25.284584999,46.838,33.168
26.283916950,46.826,33.164
27.283247471,46.77,33.16
28.282577992,46.758,33.156
