Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.549279213,44.682,32.752
1.550266743,44.654,32.752
2.548731804,44.652,32.752
3.549719334,44.686,32.752
4.550706386,44.67,32.754
5.549172401,44.724,32.754
6.550160408,44.694,32.754
7.548625946,44.65,32.756
8.549613953,44.674,32.756
9.550601482,44.71,32.756
10.549067974,44.7,32.756
11.550055981,44.696,32.758
12.548522472,44.7,32.758
13.549510479,44.732,32.758
14.550498009,44.688,32.758
15.548964977,44.702,32.758
16.549952507,44.728,32.76
17.550941467,44.734,32.76
18.549407959,44.726,32.76
19.550395965,44.724,32.76
20.548862934,44.724,32.76
21.549851417,44.714,32.762
22.550839424,44.692,32.762
23.549306869,44.732,32.762
24.550295353,44.758,32.762
25.548762798,44.702,32.762
26.549751758,44.73,32.764
27.550740242,44.722,32.764
28.549207687,44.728,32.764
29.550196171,44.73,32.764
30.548663616,44.706,32.764
31.549652576,44.784,32.764
32.550641537,44.688,32.764
33.549108505,44.768,32.764
34.550096989,44.712,32.76
35.548564434,44.694,32.758
36.549552917,44.75,32.76
37.550541401,44.72,32.76
38.549008369,44.67,32.76
39.549996853,44.7,32.76
40.548463344,44.712,32.76
41.549451828,44.764,32.76
42.550439834,44.696,32.76
43.548907280,44.72,32.76
44.549895286,44.682,32.76
45.548361778,44.664,32.758
46.549348831,44.724,32.758
47.550336838,44.704,32.758
48.548802853,44.704,32.758
49.549790859,44.666,32.756
50.548256397,44.668,32.756
51.549243927,44.686,32.756
52.550230503,44.672,32.754
53.548696518,44.66,32.754
54.549683094,44.658,32.752
55.550669670,44.65,32.752
56.549134731,44.642,32.75
57.550120830,44.67,32.75
58.548585892,44.648,32.748
59.549571991,44.642,32.748
60.550557613,44.572,32.748
61.549022198,44.618,32.744
62.550007343,44.612,32.742
63.548471451,44.608,32.742
64.549456596,44.546,32.74
65.550441265,44.598,32.738
66.548904419,44.562,32.738
67.549889088,44.546,32.736
68.548351765,44.564,32.736
69.549335480,44.6,32.734
70.550319672,44.59,32.732
71.548781395,44.534,32.73
72.549764633,44.538,32.728
73.548225880,44.504,32.726
74.549208641,44.55,32.724
75.550190925,44.53,32.722
76.548651695,44.508,32.72
77.549633503,44.494,32.72
78.548093796,44.472,32.718
79.549074650,44.48,32.716
80.550055981,44.424,32.714
81.548515320,44.434,32.712
82.549495697,44.384,32.71
83.550475597,44.446,32.71
84.548934936,44.384,32.708
85.549914837,44.39,32.706
86.548372745,44.402,32.706
87.549352169,44.36,32.704
88.550331592,44.4,32.702
89.548789501,44.398,32.7
90.549767971,44.354,32.698
91.548224926,44.362,32.696
92.549203873,44.376,32.696
93.550181389,44.334,32.694
94.548638344,44.364,32.692
95.549616337,44.356,32.69
96.548071861,44.34,32.69
97.549049854,44.336,32.69
98.550027370,44.336,32.688
99.548483372,44.322,32.686
100.549459934,44.338,32.686
101.547914982,44.258,32.684
102.548891544,44.336,32.682
103.549868107,44.302,32.682
104.548322678,44.268,32.68
105.549298763,44.302,32.68
106.550274372,44.238,32.678
107.548728943,44.262,32.678
108.549705028,44.264,32.678
109.548159122,44.22,32.676
110.549134731,44.276,32.674
111.550110340,44.266,32.674
112.548563957,44.244,32.674
113.549539089,44.198,32.672
114.547993183,44.262,32.672
115.548968315,44.256,32.67
116.549942970,44.264,32.67
117.548396110,44.244,32.668
118.549370766,44.176,32.668
119.547823906,44.206,32.666
120.548798561,44.234,32.666
121.549773216,44.22,32.666
122.548225880,44.162,32.666
