Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.231688500,53.30469,86.90625,3.7975,257.1875,0
1.286378384,53.29297,87,3.796875,258.125,0
2.341117382,53.28125,86.71875,3.79625,268.4375,0
3.220076561,53.26953,86.53125,3.79625,260.625,0
4.274706364,53.25781,86.625,3.798125,249.6875,0
6.208532333,53.24609,86.15625,3.795,273.4375,0
7.263450146,53.23438,86.34375,3.795625,265.9375,0
8.318229199,53.22266,86.4375,3.79625,265.9375,0
9.197572231,53.20703,86.53125,3.795,266.875,0
10.252456188,53.19531,86.34375,3.79625,257.1875,0
11.306742668,53.18359,86.34375,3.794375,260.625,0
12.361527443,53.18359,86.34375,3.795625,250.625,0
13.240501881,53.17188,86.4375,3.794375,262.1875,0
14.295510769,53.16016,86.4375,3.8,262.5,0
15.350126267,53.14844,86.625,3.795,272.8125,0
16.229113579,53.13672,86.71875,3.79625,255,0
17.283996582,53.13672,86.53125,3.79625,248.4375,0
18.338866234,53.125,86.625,3.791875,254.375,0
19.217820644,53.10938,86.4375,3.79625,276.875,0
20.272511482,53.09766,86.53125,3.7975,271.25,0
21.327380180,53.08594,86.53125,3.79625,254.0625,0
22.206528664,53.07422,86.53125,3.79375,255,0
23.261312485,53.07422,86.15625,3.795,258.125,0
24.316192150,53.0625,86.15625,3.796875,254.0625,0
25.195439339,53.05078,86.34375,3.794375,273.4375,0
26.249738216,53.03906,86.34375,3.795,259.6875,0
27.304661274,53.02734,86.4375,3.795625,262.5,0
28.359398365,53.01172,86.625,3.795625,270.3125,0
29.238636017,53.01172,86.53125,3.79625,260.625,0
30.293105602,53,86.53125,3.795625,257.1875,0
31.347843170,52.98828,86.71875,3.795625,262.8125,0
32.226901054,52.97656,86.71875,3.795,255.3125,0
33.281716347,52.96484,86.8125,3.794375,260.625,0
34.336513519,52.96484,86.71875,3.793125,265.9375,0
35.215457439,52.95313,86.8125,3.794375,259.6875,0
36.270069599,52.94141,86.8125,3.795625,270.625,0
37.325009823,52.92969,86.71875,3.793125,258.75,0
38.203921318,52.91406,86.625,3.79625,267.8125,0
39.258922100,52.90234,86.34375,3.794375,285.3125,0
40.313776016,52.90234,86.34375,3.79625,266.5625,0
41.368170738,52.89063,86.34375,3.79625,258.4375,0
42.247327805,52.87891,86.34375,3.795,255.3125,0
43.301923275,52.86719,86.34375,3.79375,254.0625,0
44.357170582,52.85547,85.96875,3.793125,259.0625,0
45.235775471,52.84375,85.6875,3.7925,284.0625,0
46.290444374,52.84375,85.6875,3.794375,261.875,0
47.345386982,52.83203,85.3125,3.791875,266.5625,0
48.224700451,52.81641,85.21875,3.79375,275.625,0
49.279133797,52.80469,85.125,3.793125,266.25,0
50.333834648,52.79297,85.125,3.793125,259.375,0
51.212982655,52.78125,84.9375,3.79125,260.9375,0
52.267629147,52.76953,85.03125,3.796875,261.25,0
53.322990418,52.76953,85.03125,3.794375,273.4375,0
54.201619148,52.75781,85.21875,3.791875,269.6875,0
55.256023407,52.74609,85.21875,3.79125,280.3125,0
56.310962200,52.73438,85.21875,3.7925,257.1875,0
57.365710259,52.71875,85.21875,3.793125,264.0625,0
58.244678974,52.70703,85.21875,3.793125,268.4375,0
59.299798966,52.70703,85.21875,3.795,253.4375,0
60.354151249,52.69531,85.21875,3.793125,256.25,0
61.233238220,52.68359,85.21875,3.79375,261.875,0
62.288085461,52.67188,85.5,3.793125,256.5625,0
63.342846871,52.66016,85.40625,3.791875,272.8125,0
64.221883774,52.66016,85.59375,3.793125,272.8125,0
65.276530743,52.64844,85.40625,3.790625,282.8125,0
66.331463337,52.63672,85.3125,3.79375,249.6875,0
67.210442066,52.62109,85.5,3.79375,262.5,0
68.265799046,52.60938,85.40625,3.79375,263.75,0
69.319858551,52.59766,85.40625,3.7925,259.6875,0
70.198867321,52.59766,85.40625,3.79125,259.0625,0
71.253878594,52.58594,85.5,3.794375,261.875,0
72.308814049,52.57422,85.3125,3.794375,261.875,0
73.363816261,52.5625,85.3125,3.79375,261.5625,0
74.242394924,52.55078,85.21875,3.791875,268.125,0
75.297060013,52.53906,85.21875,3.7925,248.125,0
76.351970673,52.53906,85.21875,3.7925,255.3125,0
77.230815888,52.52344,85.21875,3.793125,257.1875,0
78.285794735,52.51172,85.03125,3.789375,265,0
79.340568543,52.5,84.75,3.793125,264.6875,0
80.219627857,52.48828,84.84375,3.793125,248.4375,0
81.274355412,52.47656,85.21875,3.791875,251.5625,0
82.329134464,52.47656,85.3125,3.7875,265,0
83.208413601,52.46484,85.21875,3.79125,267.8125,0
84.262890816,52.45313,85.125,3.793125,256.875,0
85.317775250,52.44141,85.21875,3.79,270.3125,0
86.196778297,52.42578,85.03125,3.7925,266.25,0
87.251753807,52.41406,84.9375,3.793125,263.4375,0
88.306294918,52.41406,84.9375,3.79125,276.25,0
89.361048699,52.40234,85.125,3.7925,258.75,0
90.240143776,52.39063,84.9375,3.79125,251.5625,0
91.294960499,52.37891,85.03125,3.790625,263.75,0
92.349778652,52.36719,85.3125,3.79,252.5,0
93.228734016,52.35547,84.9375,3.791875,274.0625,0
94.283366680,52.35547,84.9375,3.789375,260,0
95.338360310,52.34375,85.03125,3.7925,255,0
96.217721939,52.32813,85.03125,3.79125,257.5,0
97.272167206,52.31641,85.03125,3.790625,273.75,0
98.326750755,52.30469,85.125,3.7925,254.0625,0
99.205807686,52.29297,85.03125,3.79125,250.625,0
100.260684490,52.29297,84.9375,3.789375,263.75,0
101.315709591,52.28125,85.125,3.789375,260.625,0
102.194709301,52.26953,85.125,3.789375,272.8125,0
103.249128819,52.25781,84.84375,3.79125,262.5,0
104.304071903,52.24609,84.84375,3.790625,265.9375,0
105.358910084,52.23047,84.9375,3.790625,250.625,0
106.237721920,52.23047,84.75,3.79125,280.625,0
107.292724609,52.21875,84.75,3.790625,262.5,0
108.347331047,52.20703,84.65625,3.79125,263.75,0
109.226480007,52.19531,84.65625,3.78875,264.6875,0
110.281244755,52.18359,84.65625,3.79125,261.875,0
111.335957527,52.17188,84.65625,3.79,255.625,0
112.215157032,52.17188,84.75,3.79,278.125,0
113.269774437,52.16016,84.65625,3.791875,268.125,0
114.324621201,52.14844,84.375,3.788125,271.25,0
115.203667641,52.13281,84.1875,3.78625,258.4375,0
116.258290291,52.12109,84.1875,3.789375,264.6875,0
117.313120842,52.10938,84.1875,3.788125,254.6875,0
