Time (s),Humidity (%)
0.042764664,15.03418
1.042558193,14.72559
2.042352676,15.63965
3.042147636,14.19434
4.044416904,14.25684
5.044211864,14.78809
6.044007778,14.36816
7.043804169,13.91113
8.043599606,15.09863
9.043396950,13.94922
10.043193340,15.27148
11.042990208,13.5166
12.042787552,15.50781
13.042585373,14.22266
14.042383671,14.30957
15.042181969,14.73047
16.044455051,14.0752
17.044254303,14.38477
18.044053555,14.52051
19.043852806,14.5957
20.043652534,13.16113
21.043452740,13.56934
22.043252945,13.92871
23.043053627,13.54492
24.042854309,13.79297
25.042655468,15.06738
26.042456627,14.57227
27.042258263,13.94238
28.042059898,13.91797
29.044336319,13.27441
30.044138432,13.95508
31.043940544,13.74512
32.043743610,14.20313
33.043546200,14.57422
34.043349266,13.59766
35.043152809,13.52344
36.042956352,14.38965
37.042759895,13.4248
38.042563915,14.42676
39.042367935,13.96973
40.042172432,13.56152
41.044451237,12.93066
42.044255734,13.3125
43.044060230,13.21387
44.043864250,13.93262
45.043669224,13.04102
46.043473721,13.06641
47.043278694,13.62402
48.043083668,13.5127
49.042888641,12.88184
50.042693615,12.77051
51.042498589,12.89453
52.042304516,13.12988
53.042109489,13.84766
54.044389725,12.85742
55.044194698,11.94141
56.043999672,13.17871
57.043805599,12.57227
58.043610573,11.76758
59.043415546,11.92871
60.043219566,12.97949
61.043024063,13.28906
62.042828560,12.89355
63.042632580,12.59668
64.042437077,12.99219
65.042240620,13.12891
66.042045116,12.80664
67.044323444,13.12891
68.044126987,12.2998
69.043930531,14.01953
70.043734550,12.36133
71.043537617,13.3877
72.043340206,13.36328
73.043143272,14.24121
74.042946339,12.69434
75.042748928,14.35254
76.042551041,12.80566
77.042352676,12.45703
78.042154312,12.01172
79.041955471,13.34766
80.044230938,13.31055
81.044032097,12.55566
82.043833256,12.74219
83.043633461,12.69238
84.043434620,13.64551
85.043234825,12.3584
86.043035030,11.9248
87.042835236,14.49805
88.042634964,12.39551
89.042435646,12.20996
90.042234898,12.55566
91.042034626,14.81934
92.041834354,12.08496
93.044108868,13.50781
94.043907642,12.46875
95.043707371,12.92676
96.043506622,12.56738
97.043304920,12.05957
98.043103695,12.81445
99.042902946,13.39551
100.042701244,12.55469
101.042499542,12.82617
102.042297840,13.06152
103.042096138,13.97656
104.041894436,13.19727
105.044166565,13.62988
106.043964863,14.43359
107.043762684,13.90234
108.043560505,13.09766
109.043357372,12.76367
110.043155193,12.44238
111.042952061,12.0459
112.042748928,12.0459
113.042546272,13.82715
114.042343140,12.8125
115.042139530,13.96289
116.041936398,12.80078
117.041732788,14.19727
118.044004440,13.77734
119.043800831,13.9873
120.043597221,14.88965
121.043393612,14.22266
122.043189526,13.18359
123.042985916,14.50684
124.042782307,14.16016
125.042578697,14.20898
126.042375088,14.51855
127.042170525,12.56445
