Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.042764664,43.102,32.404
1.042558193,43.108,32.406
2.042352676,43.136,32.408
3.042147636,43.134,32.41
4.044416904,43.144,32.412
5.044211864,43.202,32.414
6.044007778,43.196,32.414
7.043804169,43.216,32.416
8.043599606,43.194,32.418
9.043396950,43.226,32.42
10.043193340,43.236,32.424
11.042990208,43.254,32.426
12.042787552,43.266,32.428
13.042585373,43.25,32.432
14.042383671,43.22,32.434
15.042181969,43.264,32.436
16.044455051,43.306,32.438
17.044254303,43.32,32.44
18.044053555,43.326,32.442
19.043852806,43.37,32.444
20.043652534,43.358,32.444
21.043452740,43.39,32.446
22.043252945,43.296,32.448
23.043053627,43.284,32.45
24.042854309,43.336,32.454
25.042655468,43.384,32.454
26.042456627,43.35,32.456
27.042258263,43.404,32.458
28.042059898,43.356,32.458
29.044336319,43.392,32.46
30.044138432,43.388,32.462
31.043940544,43.364,32.464
32.043743610,43.362,32.466
33.043546200,43.42,32.468
34.043349266,43.446,32.47
35.043152809,43.436,32.47
36.042956352,43.432,32.472
37.042759895,43.468,32.474
38.042563915,43.468,32.474
39.042367935,43.478,32.476
40.042172432,43.474,32.478
41.044451237,43.466,32.48
42.044255734,43.486,32.47
43.044060230,43.48,32.472
44.043864250,43.434,32.474
45.043669224,43.466,32.476
46.043473721,43.5,32.478
47.043278694,43.456,32.48
48.043083668,43.478,32.48
49.042888641,43.438,32.482
50.042693615,43.496,32.484
51.042498589,43.5,32.484
52.042304516,43.494,32.484
53.042109489,43.524,32.484
54.041914463,43.502,32.484
55.044194698,43.466,32.486
56.043999672,43.456,32.486
57.043805599,43.49,32.486
58.043610573,43.47,32.486
59.043415546,43.45,32.482
60.043219566,43.492,32.476
61.043024063,43.434,32.476
62.042828560,43.452,32.478
63.042632580,43.456,32.478
64.042437077,43.48,32.478
65.042240620,43.42,32.48
66.042045116,43.466,32.478
67.044323444,43.454,32.478
68.044126987,43.464,32.478
69.043930531,43.45,32.478
70.043734550,43.426,32.476
71.043537617,43.388,32.476
72.043340206,43.47,32.474
73.043143272,43.382,32.474
74.042946339,43.392,32.472
75.042748928,43.382,32.472
76.042551041,43.354,32.468
77.042352676,43.35,32.454
78.042154312,43.368,32.454
79.041955471,43.404,32.454
80.044230938,43.33,32.456
81.044032097,43.368,32.456
82.043833256,43.322,32.456
83.043633461,43.378,32.458
84.043434620,43.348,32.456
85.043234825,43.282,32.456
86.043035030,43.336,32.456
87.042835236,43.326,32.456
88.042634964,43.28,32.454
89.042435646,43.314,32.454
90.042234898,43.302,32.452
91.042034626,43.298,32.452
92.041834354,43.304,32.45
93.044108868,43.332,32.45
94.043907642,43.308,32.448
95.043707371,43.29,32.448
96.043506622,43.266,32.446
97.043304920,43.334,32.444
98.043103695,43.29,32.444
99.042902946,43.306,32.444
100.042701244,43.28,32.442
101.042499542,43.274,32.442
102.042297840,43.314,32.44
103.042096138,43.22,32.44
104.041894436,43.236,32.44
105.044166565,43.216,32.44
106.043964863,43.252,32.44
107.043762684,43.268,32.438
108.043560505,43.196,32.438
109.043357372,43.254,32.436
110.043155193,43.244,32.436
111.042952061,43.182,32.434
112.042748928,43.216,32.434
113.042546272,43.2,32.432
114.042343140,43.212,32.432
115.042139530,43.208,32.432
116.041936398,43.164,32.432
117.041732788,43.206,32.43
118.044004440,43.242,32.432
119.043800831,43.158,32.43
120.043597221,43.168,32.43
121.043393612,43.23,32.43
122.043189526,43.206,32.43
123.042985916,43.188,32.43
124.042782307,43.196,32.428
125.042578697,43.166,32.426
126.042375088,43.154,32.424
127.042170525,43.144,32.426
