Time (s),Power (dBm),Percentage (%)
0.045883656,-62,76
0.545694828,-62,76
1.045907497,-61,78
1.545668125,-65,70
2.045841694,-69,62
2.545689106,-65,70
3.045998096,-62,76
3.545654297,-62,76
4.045970917,-51,98
4.545735359,-47,100
5.045945644,-51,98
5.545853615,-44,100
6.045998573,-53,94
6.545784474,-57,86
7.046029568,-57,86
7.545845509,-57,86
8.045913696,-57,86
8.545877934,-49,100
9.046044827,-51,98
9.545793057,-55,90
10.045995712,-57,86
10.545730591,-55,90
11.045794964,-49,100
11.545686245,-49,100
12.045800209,-51,98
12.545638085,-43,100
13.045808792,-47,100
13.545634270,-51,98
14.045834541,-43,100
14.545662403,-49,100
15.045792103,-47,100
15.545654297,-45,100
16.045921326,-43,100
16.545776367,-47,100
17.045820713,-43,100
17.545808792,-59,82
18.045954227,-49,100
18.545651913,-47,100
19.045949459,-44,100
19.545801640,-59,82
20.045784473,-57,86
20.545834065,-57,86
21.045989513,-43,100
21.545659065,-43,100
22.045967579,-57,86
22.545791149,-51,98
23.045783520,-47,100
23.545588970,-43,100
24.045747757,-43,100
24.545587063,-57,86
25.045750618,-53,94
25.545590401,-57,86
26.045799732,-55,90
26.545569897,-57,86
27.045808792,-57,86
27.545598984,-43,100
28.045884609,-45,100
28.545777798,-47,100
29.045901299,-47,100
29.545660973,-47,100
30.045706272,-45,100
30.545797348,-45,100
31.045904636,-47,100
31.545759678,-47,100
32.045938492,-57,86
32.545789242,-49,100
33.045934677,-41,100
33.545525551,-45,100
34.045945644,-45,100
34.545755863,-49,100
35.045926571,-47,100
35.545692444,-49,100
36.045760632,-49,100
36.545555115,-47,100
37.045756817,-49,100
37.545614720,-49,100
38.045762539,-47,100
38.545537472,-53,94
39.045718670,-59,82
39.545554161,-43,100
40.045722485,-60,80
40.545570374,-45,100
41.045877934,-51,98
41.545678139,-57,86
42.045824528,-57,86
42.545578480,-53,94
43.045861244,-53,94
43.545715809,-53,94
44.045893192,-60,80
44.545745850,-51,98
45.045846939,-55,90
45.545742035,-57,86
46.045888424,-57,86
46.545685768,-51,98
47.045904160,-49,100
47.545706272,-57,86
48.045886517,-71,58
48.545624733,-45,100
49.045691490,-53,94
49.545517445,-43,100
50.045689106,-41,100
50.545544624,-43,100
51.045652866,-39,100
51.545493603,-43,100
52.045651913,-45,100
52.545491696,-43,100
53.045681477,-41,100
53.545546055,-45,100
54.045836449,-45,100
54.545624733,-51,98
55.045761585,-58,84
55.545515537,-59,82
56.045813560,-61,78
56.545665741,-57,86
57.045717239,-49,100
57.545698166,-47,100
58.045807838,-59,82
58.545591831,-47,100
59.045840263,-51,98
59.545691490,-47,100
60.045685768,-47,100
60.545662403,-47,100
61.045830727,-53,94
61.545543671,-49,100
62.045631886,-53,94
62.545455456,-49,100
63.045628548,-53,94
63.545483112,-49,100
64.045635223,-49,100
64.545432568,-55,90
65.045621872,-55,90
65.545438767,-59,82
66.045593739,-55,90
66.545472145,-57,86
67.045811653,-45,100
67.545582295,-47,100
68.045692921,-44,100
68.545445919,-45,100
69.045588970,-47,100
69.545654297,-41,100
70.045763969,-49,100
70.545423031,-53,94
71.045794010,-49,100
71.545612812,-47,100
72.045556545,-51,98
72.545643330,-53,94
73.045772553,-59,82
73.545426846,-51,98
74.045749187,-53,94
74.545486450,-49,100
75.045641899,-45,100
75.545410156,-47,100
76.045565605,-65,70
76.545404434,-51,98
77.045552254,-62,76
77.545430184,-60,80
78.045604229,-55,90
78.545463085,-49,100
79.045711994,-53,94
79.545398712,-62,76
80.045699120,-45,100
80.545509339,-55,90
81.045595646,-55,90
81.545610428,-57,86
82.045719624,-53,94
82.545609474,-53,94
83.045714855,-65,70
83.545568943,-47,100
84.045709610,-49,100
84.545563221,-43,100
85.045708179,-45,100
85.545596123,-47,100
86.045730591,-45,100
86.545575142,-41,100
87.045638084,-47,100
87.545370102,-51,98
88.045520306,-51,98
88.545360565,-45,100
89.045529842,-55,90
89.545369148,-47,100
90.045520306,-47,100
90.545356751,-51,98
91.045524120,-51,98
91.545349121,-53,94
92.045666218,-45,100
92.545529366,-57,86
93.045661926,-47,100
93.545461655,-47,100
94.045463562,-57,86
94.545527458,-57,86
95.045670509,-62,76
95.545490265,-64,72
96.045702457,-64,72
96.545519829,-62,76
97.045619965,-53,94
97.545552254,-67,66
98.045716286,-59,82
98.545498371,-65,70
99.045695305,-55,90
99.545440197,-57,86
100.045505047,-49,100
100.545313835,-59,82
101.045494080,-45,100
101.545348168,-49,100
102.045518875,-45,100
102.545376778,-47,100
103.045480251,-39,100
103.545290947,-47,100
104.045480251,-53,94
104.545293331,-53,94
105.045635223,-51,98
105.545419693,-41,100
106.045567036,-53,94
106.545279980,-43,100
107.045628071,-45,100
107.545361042,-47,100
108.045658588,-47,100
108.545475006,-53,94
109.045489311,-47,100
109.545507431,-49,100
110.045660496,-57,86
110.545363903,-59,82
111.045676708,-53,94
111.545486450,-51,98
112.045490265,-51,98
112.545282364,-49,100
113.045441628,-57,86
113.545277119,-49,100
114.045462608,-49,100
114.545271874,-57,86
115.045464039,-62,76
115.545250416,-62,76
116.045485973,-61,78
116.545238495,-73,54
117.045556068,-65,70
117.545427799,-59,82
118.045591831,-60,80
118.545310021,-59,82
119.045367241,-62,76
119.545228005,-55,90
120.045615196,-55,90
120.545433045,-59,82
121.045360565,-61,78
121.545463562,-53,94
122.045573235,-53,94
122.545459747,-47,100
123.045625210,-43,100
123.545433045,-51,98
124.045379639,-57,86
124.545318604,-51,98
125.045385361,-43,100
125.545237064,-41,100
126.045387745,-41,100
126.545223236,-45,100
127.045418739,-39,100
