Time (s),Power (dBm),Percentage (%)
0.070620060,-53,94
0.570332050,-53,94
1.070558071,-53,94
1.570483685,-53,94
2.070542812,-51,98
2.570369721,-53,94
3.070606709,-53,94
3.570431709,-51,98
4.070499897,-53,94
4.570404053,-51,98
5.070638657,-51,98
5.570298195,-51,98
6.070552349,-61,78
6.570462227,-62,76
7.070431232,-53,94
7.570291996,-55,90
8.070596218,-55,90
8.570359230,-61,78
9.070441723,-69,62
9.570439816,-63,74
10.070652008,-57,86
10.570245266,-59,82
11.070609570,-53,94
11.570425034,-61,78
12.070417881,-60,80
12.570373058,-51,98
13.070596695,-51,98
13.570250034,-55,90
14.070573330,-59,82
14.570402622,-57,86
15.070416927,-60,80
15.570250511,-47,100
16.070538044,-53,94
16.570227146,-53,94
17.070376873,-51,98
17.570302963,-57,86
18.070388317,-53,94
18.570188999,-55,90
19.070531845,-55,90
19.570182800,-55,90
20.070529938,-57,86
20.570199490,-55,90
21.070345402,-55,90
21.570350647,-47,100
22.070364475,-51,98
22.570302010,-60,80
23.070521832,-55,90
23.570159912,-59,82
24.070495129,-55,90
24.570328713,-62,76
25.070387363,-57,86
25.570156574,-53,94
26.070497990,-60,80
26.570363045,-62,76
27.070299149,-67,66
27.570197582,-71,58
28.070449352,-71,58
28.570115090,-65,70
29.070389271,-57,86
29.570293427,-55,90
30.070307732,-61,78
30.570112229,-59,82
31.070427895,-53,94
31.570291996,-59,82
32.070301056,-57,86
32.570051670,-59,82
33.070415974,-62,76
33.570130348,-62,76
34.070364952,-65,70
34.570254326,-65,70
35.070253849,-55,90
35.570078850,-60,80
36.070388794,-65,70
36.570229530,-57,86
37.070208550,-57,86
37.570268631,-59,82
38.070429802,-55,90
38.570107460,-51,98
39.070308208,-61,78
39.570217133,-59,82
40.070191383,-57,86
40.570051670,-53,94
41.070387363,-62,76
41.570123196,-64,72
42.070202827,-57,86
42.570230484,-60,80
43.070343971,-57,86
43.570041657,-57,86
44.070242405,-49,100
44.570155621,-53,94
45.070168018,-51,98
45.570145607,-49,100
