Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.346751213,46.406,33.21
1.347445965,46.436,33.21
2.345657348,46.444,33.212
3.346352577,46.474,33.212
4.347047806,46.472,33.214
5.347743034,46.41,33.214
6.345955372,46.488,33.216
7.346651077,46.476,33.216
8.347346783,46.45,33.216
9.348042965,46.412,33.218
10.346256256,46.522,33.22
11.346952438,46.486,33.22
12.347649097,46.504,33.222
13.345862865,46.544,33.224
14.346560478,46.524,33.226
15.347257614,46.538,33.226
16.347955227,46.526,33.228
17.346169948,46.57,33.23
18.346868038,46.51,33.232
19.347566604,46.52,33.232
20.345781803,46.578,33.234
21.346480369,46.566,33.236
22.347179413,46.58,33.238
23.347878456,46.55,33.24
24.346094608,46.642,33.242
25.346794605,46.614,33.242
26.347494125,46.602,33.244
27.345711231,46.61,33.248
28.346412182,46.628,33.25
29.347112655,46.626,33.252
30.347814083,46.648,33.254
31.346032142,46.628,33.256
32.346734047,46.722,33.258
33.347435951,46.634,33.26
34.345654964,46.678,33.262
35.346357345,46.744,33.264
36.347060203,46.742,33.264
37.347763538,46.732,33.266
38.345983028,46.736,33.268
39.346686363,46.742,33.27
40.347390175,46.762,33.272
41.345610618,46.722,33.272
42.346314430,46.698,33.274
43.347018719,46.738,33.276
44.347723007,46.736,33.276
45.345943928,46.746,33.278
46.346649170,46.79,33.28
47.347354412,46.796,33.282
48.345576286,46.744,33.284
49.346282005,46.808,33.284
50.346987724,46.806,33.286
51.347693443,46.806,33.288
52.345916271,46.838,33.288
53.346622944,46.854,33.29
54.347329140,46.816,33.292
55.345552921,46.844,33.292
56.346259594,46.852,33.294
57.346966266,46.832,33.296
58.347674370,46.836,33.296
59.345898151,46.854,33.298
60.346605778,46.868,33.298
61.347313404,46.884,33.3
62.345537662,46.884,33.3
63.346246242,46.91,33.302
64.346953869,46.908,33.304
65.347662449,46.94,33.304
66.345887661,46.876,33.304
67.346596718,46.918,33.306
68.347304821,46.932,33.308
69.345530987,46.924,33.31
70.346240043,46.934,33.31
71.346949100,46.94,33.312
72.347658634,46.934,33.314
73.345884323,46.938,33.314
74.346594333,46.932,33.316
75.347303867,46.918,33.318
76.345530987,46.956,33.318
77.346240997,46.972,33.318
78.346950531,46.97,33.32
79.347661018,46.99,33.32
80.345888138,46.934,33.32
81.346598625,46.972,33.322
82.347308636,47.012,33.322
83.345536709,46.966,33.324
84.346247673,46.97,33.324
85.346958160,46.956,33.324
86.347669124,46.994,33.324
87.345897198,46.966,33.326
88.346608639,46.996,33.326
89.347319603,47.036,33.328
90.345548153,47.036,33.328
91.346259117,47.002,33.33
92.346971035,47.028,33.33
93.347683430,47.068,33.33
94.345911980,47.034,33.332
95.346624374,47.034,33.332
96.347336769,47.01,33.334
97.345566273,47.038,33.336
98.346278667,47.058,33.338
99.346992016,47.082,33.338
100.345221519,47.036,33.34
101.345934868,47.042,33.34
102.346648693,47.086,33.342
103.347361564,47.09,33.344
104.345592022,47.068,33.344
105.346305847,47.1,33.346
106.347019672,47.12,33.346
107.345250606,47.132,33.348
108.345964908,47.104,33.348
109.346679687,47.132,33.35
110.347393989,47.108,33.35
