Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.643094063,60.54688,103.96875,3.825625,255.9375,0
1.522257328,60.53125,104.34375,3.825,257.5,0
2.576851368,60.51953,104.53125,3.825625,269.6875,0
3.631730556,60.51953,103.78125,3.825,246.875,0
4.510628224,60.50781,104.15625,3.8225,245.3125,0
5.565464497,60.49609,104.15625,3.826875,251.875,0
6.620339870,60.48438,104.34375,3.825,251.25,0
7.499366760,60.48438,104.15625,3.82625,255.9375,0
8.554116249,60.47266,104.15625,3.824375,285.3125,0
9.608871937,60.46094,104.15625,3.82375,254.6875,0
10.663727760,60.44922,104.15625,3.824375,258.125,0
11.542747021,60.43359,104.15625,3.82375,258.125,0
12.597579479,60.43359,104.15625,3.825625,253.4375,0
13.652252674,60.42188,104.15625,3.824375,259.6875,0
14.531304360,60.41016,104.15625,3.8225,260.3125,0
15.585992336,60.39844,104.34375,3.825625,255,0
16.640889645,60.38672,104.34375,3.825,247.8125,0
17.519844532,60.38672,104.25,3.821875,269.375,0
18.574707031,60.375,104.15625,3.825,264.0625,0
19.629695892,60.36328,104.25,3.82375,251.25,0
20.508325577,60.35156,104.4375,3.8225,250.625,0
21.563518524,60.35156,104.25,3.825,271.5625,0
22.618396759,60.33594,103.875,3.824375,262.5,0
23.497344971,60.32422,103.78125,3.82375,252.1875,0
24.551878929,60.3125,103.5,3.825,263.4375,0
25.606546879,60.30078,103.5,3.823125,260,0
26.661437511,60.28906,103.5,3.824375,264.0625,0
27.540423393,60.28906,103.78125,3.823125,252.1875,0
28.595202923,60.27734,103.875,3.823125,248.4375,0
29.649884701,60.26563,103.875,3.824375,267.1875,0
30.529491902,60.25391,103.875,3.816875,245.3125,0
31.583703518,60.25391,103.875,3.825625,262.1875,0
32.638495445,60.23828,103.40625,3.82375,261.5625,0
33.517524719,60.22656,103.59375,3.8225,265.625,0
34.572436333,60.21484,103.40625,3.8225,256.5625,0
35.627093315,60.20313,103.3125,3.824375,254.375,0
36.506050587,60.20313,103.3125,3.825,255.625,0
37.560983181,60.19141,103.125,3.82375,258.4375,0
38.615791321,60.17969,103.03125,3.8225,257.5,0
39.494806767,60.16797,103.21875,3.824375,257.8125,0
40.549444199,60.16797,103.21875,3.821875,257.5,0
41.604581833,60.15625,103.5,3.823125,258.75,0
42.659033775,60.14063,103.5,3.821875,257.5,0
43.538459778,60.12891,103.5,3.82375,246.5625,0
44.592853546,60.11719,103.5,3.82375,254.375,0
45.647562027,60.11719,103.59375,3.82125,258.125,0
46.526591301,60.10547,103.40625,3.825,265.3125,0
47.581513882,60.09375,103.125,3.8225,257.8125,0
48.636301517,60.08203,103.125,3.8225,243.4375,0
49.515277863,60.07031,103.21875,3.8225,259.6875,0
50.570032597,60.07031,103.40625,3.8225,248.125,0
51.625001907,60.05859,103.59375,3.82375,261.875,0
52.503831387,60.04297,103.40625,3.82375,264.0625,0
53.558532715,60.03125,103.5,3.8225,255,0
54.613499164,60.01953,103.5,3.823125,257.8125,0
55.492490769,60.01953,103.5,3.821875,268.125,0
56.547134876,60.00781,103.5,3.82125,257.1875,0
57.602027416,59.99609,103.5,3.8225,268.75,0
58.656816006,59.98438,103.6875,3.82,254.0625,0
59.535830498,59.98438,103.59375,3.820625,257.5,0
60.590629578,59.97266,103.6875,3.821875,253.125,0
61.645489693,59.96094,103.6875,3.8225,255.9375,0
62.524445057,59.94531,103.6875,3.8225,258.75,0
63.579473496,59.93359,103.5,3.819375,267.1875,0
64.634112835,59.93359,103.5,3.8225,255.3125,0
65.513271809,59.92188,103.21875,3.82125,250.9375,0
66.567679882,59.91016,103.125,3.82375,243.125,0
67.622578621,59.89844,103.125,3.819375,263.75,0
68.501458645,59.89844,103.125,3.82125,250,0
69.556357861,59.88672,103.125,3.821875,274.0625,0
70.611184597,59.875,103.125,3.82125,250.625,0
71.490153313,59.86328,103.21875,3.82,253.75,0
72.544916153,59.84766,103.125,3.82125,258.75,0
73.600031376,59.84766,102.9375,3.82125,268.4375,0
74.654413223,59.83594,102.9375,3.82,260.3125,0
75.533952236,59.82422,103.03125,3.819375,256.25,0
76.588319778,59.8125,102.9375,3.8225,242.1875,0
77.643018246,59.80078,102.65625,3.821875,278.75,0
78.522005081,59.80078,102.5625,3.819375,253.125,0
79.577008248,59.78906,102.65625,3.82,262.8125,0
80.631766796,59.77734,102.375,3.820625,251.25,0
81.510822773,59.76563,102.5625,3.821875,255.625,0
82.565998554,59.75,102.75,3.820625,266.25,0
83.620231151,59.75,102.5625,3.81875,250.625,0
84.499323368,59.73828,102.46875,3.820625,262.1875,0
85.554055214,59.72656,102.46875,3.820625,250.9375,0
86.608803749,59.71484,102.84375,3.819375,257.5,0
87.663552761,59.70313,102.65625,3.82,248.125,0
88.542694092,59.70313,102.75,3.82,275.625,0
89.597404003,59.69141,102.46875,3.819375,264.0625,0
90.652277470,59.67969,102.75,3.818125,266.875,0
91.531301022,59.66797,102.75,3.8225,249.375,0
92.586081028,59.66797,102.75,3.82,255.625,0
93.641045570,59.65234,102.75,3.8225,251.875,0
94.520025730,59.64063,102.65625,3.819375,262.5,0
95.575118542,59.62891,102.28125,3.81875,248.4375,0
96.629410744,59.61719,102.65625,3.8175,264.375,0
97.508577347,59.61719,102.5625,3.818125,253.125,0
98.563166618,59.60547,102.84375,3.8175,267.8125,0
99.617895126,59.59375,102.75,3.81875,267.1875,0
100.496859551,59.58203,102.5625,3.82,246.875,0
101.551805496,59.58203,102.65625,3.819375,262.5,0
102.606631756,59.57031,102.65625,3.816875,297.8125,0
103.661530495,59.55469,102.65625,3.820625,250.9375,0
104.540289402,59.54297,102.46875,3.81875,261.25,0
105.595199585,59.53125,102.5625,3.81875,253.75,0
106.650199890,59.51953,102.65625,3.818125,273.125,0
107.529172897,59.51953,102.65625,3.816875,253.75,0
108.583864689,59.50781,102.65625,3.81875,253.125,0
109.638442039,59.49609,102.65625,3.82,264.0625,0
110.517413616,59.48438,102.65625,3.81625,263.125,0
111.572385788,59.48438,102.46875,3.81875,263.125,0
112.627114773,59.47266,102.375,3.815,285.3125,0
113.506190777,59.45703,102.46875,3.81875,246.875,0
114.560906410,59.44531,102.1875,3.818125,270.9375,0
115.616175175,59.43359,102.1875,3.81875,255.3125,0
116.495140553,59.43359,102.375,3.81875,262.8125,0
117.549352646,59.42188,102.375,3.818125,250.625,0
118.604534149,59.41016,102.5625,3.81375,256.25,0
119.659006119,59.39844,102.46875,3.81875,260,0
120.537949562,59.39844,102.65625,3.816875,250.625,0
121.592786789,59.38672,102.5625,3.819375,270,0
122.647677421,59.375,102.46875,3.818125,253.75,0
123.526707649,59.35938,102.28125,3.81625,257.5,0
124.581454754,59.34766,102.28125,3.8175,282.1875,0
125.636156082,59.33594,102.1875,3.820625,253.75,0
126.515270233,59.33594,102.375,3.818125,255,0
127.570014477,59.32422,102.375,3.81875,266.5625,0
128.625110149,59.3125,102.375,3.814375,257.5,0
129.503936768,59.30078,102.1875,3.81625,259.6875,0
130.558504582,59.30078,102.1875,3.81625,253.75,0
