Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.663065433,44.836,32.77
1.662361145,44.784,32.772
2.661656856,44.814,32.774
3.663456917,44.84,32.778
4.662753105,44.842,32.78
5.662050247,44.882,32.782
6.663850784,44.862,32.784
7.663147926,44.886,32.786
8.662445545,44.866,32.788
9.661743164,44.868,32.79
10.663545132,44.898,32.788
11.662842750,44.928,32.79
12.662141323,44.884,32.792
13.661439419,44.936,32.794
14.663242340,44.874,32.794
15.662540436,44.942,32.796
16.661839485,44.926,32.798
17.663642883,44.918,32.8
18.662942409,44.918,32.8
19.662241459,44.958,32.802
20.661541939,44.952,32.804
21.663345814,44.986,32.806
22.662645817,45.002,32.806
23.661945820,44.958,32.808
24.663750648,44.952,32.808
25.663051128,44.96,32.81
26.662351131,45.002,32.81
27.661651611,44.976,32.81
28.663456917,44.956,32.812
29.662757397,44.998,32.812
30.662058353,44.98,32.812
31.661359310,44.966,32.812
32.663164616,44.966,32.814
33.662465572,45.048,32.814
34.661767483,45.018,32.816
35.663572788,45.036,32.816
36.662874699,45.042,32.818
37.662176132,45.068,32.818
38.661477566,44.99,32.818
39.663284779,45.044,32.82
40.662586689,45.03,32.82
41.661889076,45.086,32.822
42.661191463,45.112,32.824
43.662998676,45.09,32.824
44.662302017,45.084,32.824
45.661604881,45.086,32.826
46.663413048,45.106,32.826
47.662716389,45.082,32.828
48.662020206,45.088,32.83
49.661324501,45.13,32.83
50.663132667,45.114,32.832
51.662437439,45.116,32.834
52.661741733,45.16,32.836
53.663551330,45.146,32.838
54.662857056,45.154,32.838
55.662161827,45.192,32.84
56.661468029,45.178,32.842
57.663278580,45.148,32.842
58.662584782,45.154,32.844
59.661890984,45.198,32.846
60.661197185,45.182,32.846
61.663008690,45.214,32.848
62.662315845,45.252,32.85
63.661623001,45.216,32.852
64.663434982,45.232,32.854
65.662742615,45.226,32.856
66.662050724,45.22,32.856
67.661358833,45.27,32.858
68.663171768,45.248,32.86
69.662479877,45.278,32.862
70.661788940,45.316,32.862
71.661098003,45.282,32.864
72.662911415,45.314,32.866
73.662220955,45.296,32.866
74.661530018,45.294,32.868
75.663344383,45.29,32.868
76.662654400,45.316,32.87
77.661964893,45.34,32.872
78.661274910,45.41,32.874
79.663089752,45.33,32.876
80.662400246,45.34,32.876
81.661711216,45.328,32.878
82.661022663,45.382,32.88
83.662837982,45.342,32.88
84.662149906,45.398,32.882
85.661461353,45.384,32.884
86.663277626,45.42,32.886
87.662590027,45.4,32.886
88.661901951,45.358,32.888
89.661214352,45.38,32.89
90.663032055,45.416,32.892
91.662343979,45.43,32.894
92.661657810,45.454,32.894
93.660970688,45.442,32.896
94.662788391,45.428,32.896
95.662101746,45.462,32.898
96.661415577,45.44,32.9
97.663233757,45.394,32.9
98.662547111,45.474,32.902
99.661861420,45.482,32.902
100.661175728,45.474,32.904
101.662994862,45.486,32.906
102.662309170,45.482,32.908
103.661623955,45.502,32.91
104.660938740,45.52,32.912
105.662758350,45.522,32.914
106.662073135,45.502,32.914
107.661388874,45.48,32.916
108.663208961,45.554,32.918
109.662525177,45.546,32.918
110.661841392,45.524,32.92
111.661158085,45.546,32.922
112.662979603,45.598,32.924
113.662296295,45.58,32.926
114.661613941,45.568,32.926
115.660931587,45.586,32.928
116.662753582,45.584,32.93
117.662072182,45.622,32.932
118.661390304,45.628,32.934
119.660709381,45.626,32.936
120.662532806,45.638,32.938
121.661851883,45.642,32.94
122.661171436,45.68,32.942
123.662995338,45.676,32.944
124.662315845,45.632,32.946
125.661635876,45.722,32.948
126.660956860,45.742,32.948
127.662781715,45.748,32.95
128.662102699,45.716,32.952
129.661424160,45.708,32.952
130.660745144,45.706,32.954
131.662571430,45.74,32.954
132.661892891,45.714,32.954
133.661213875,45.762,32.954
134.663040161,45.718,32.952
135.662362099,45.72,32.952
136.661682606,45.708,32.952
137.661004543,45.674,32.952
138.662829876,45.746,32.95
139.662150860,45.666,32.95
140.661471844,45.744,32.95
141.660792828,45.68,32.95
142.662618160,45.686,32.95
143.661939144,45.704,32.95
145.663085461,45.676,32.95
146.662406444,45.684,32.95
147.661727428,45.684,32.95
148.661048412,45.688,32.95
149.662874222,45.696,32.95
151.661515713,45.694,32.948
152.660836697,45.694,32.948
