Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.888544083,43.122,32.45
1.886962891,43.174,32.45
2.887901783,43.172,32.45
3.886321068,43.13,32.45
4.887261391,43.104,32.452
5.888201237,43.13,32.452
6.886619568,43.142,32.452
7.887559414,43.176,32.452
8.885978699,43.16,32.452
9.886918545,43.158,32.452
10.887859344,43.082,32.452
11.886278152,43.128,32.452
12.887218475,43.156,32.454
13.888159275,43.158,32.454
14.886577606,43.116,32.454
15.887518406,43.128,32.454
16.885936737,43.158,32.454
17.886877537,43.126,32.454
18.887817860,43.14,32.454
19.886236668,43.17,32.454
20.887176990,43.158,32.454
21.888117790,43.166,32.454
22.886536121,43.134,32.454
23.887476921,43.164,32.454
24.885896206,43.124,32.452
25.886836052,43.192,32.452
26.887775898,43.178,32.452
27.886195183,43.144,32.452
28.887135029,43.142,32.452
29.888074875,43.122,32.452
30.886493683,43.126,32.452
31.887433529,43.13,32.452
32.885852337,43.16,32.45
33.886792183,43.12,32.45
34.887731552,43.14,32.45
35.886149883,43.142,32.45
36.887089729,43.114,32.45
37.888029098,43.104,32.45
38.886447906,43.168,32.45
39.887387753,43.128,32.45
40.885805607,43.104,32.45
41.886745453,43.1,32.448
42.887684822,43.122,32.448
43.886103153,43.112,32.448
44.887042522,43.112,32.448
45.887981892,43.122,32.448
46.886399746,43.124,32.448
47.887339115,43.094,32.446
48.885756969,43.122,32.446
49.886696339,43.106,32.446
50.887635231,43.086,32.446
51.886053085,43.124,32.446
52.886991978,43.066,32.446
53.887930870,43.108,32.444
54.886348248,43.08,32.444
55.887287140,43.114,32.444
56.885703564,43.126,32.442
57.886641979,43.084,32.442
58.887580872,43.08,32.442
59.885997295,43.1,32.44
60.886935234,43.04,32.44
61.887873173,43.054,32.438
62.886289120,43.076,32.438
63.887227058,43.004,32.438
64.885643005,43.028,32.436
65.886580944,43.012,32.436
66.887517929,43.032,32.436
67.885933876,43.002,32.434
68.886871338,43.032,32.434
69.887807846,42.992,32.432
70.886223793,43.038,32.432
71.887160778,43.028,32.432
72.885576248,43.022,32.432
73.886513233,43.02,32.43
74.887450218,43.052,32.43
75.885865211,43,32.43
76.886802673,43.016,32.43
77.887739181,43.038,32.428
78.886154175,43.002,32.428
79.887091160,43.042,32.428
80.885506153,43.026,32.428
81.886442661,42.968,32.428
82.887378693,43.046,32.428
83.885794163,42.998,32.428
84.886730671,43.032,32.428
85.887667179,43.044,32.426
86.886081696,43.028,32.426
87.887018204,42.998,32.428
88.887954712,42.982,32.426
89.886369228,43.038,32.426
90.887306213,42.988,32.426
91.885720730,42.992,32.426
92.886657238,43.028,32.424
93.887593269,42.976,32.424
94.886007786,42.99,32.424
95.886943817,42.974,32.42
96.885357380,42.994,32.418
97.886292934,42.958,32.416
98.887228012,42.93,32.416
99.885642052,42.964,32.416
100.886577129,42.954,32.416
101.887512207,42.958,32.416
102.885925770,42.966,32.416
103.886860371,42.862,32.416
104.885273457,42.934,32.414
105.886208057,42.932,32.412
106.887142181,42.904,32.41
107.885554790,42.916,32.408
108.886487961,42.884,32.408
109.887421608,42.876,32.406
110.885833740,42.888,32.406
111.886766911,42.898,32.406
112.887699604,42.926,32.404
113.886110783,42.89,32.404
114.887043476,42.802,32.402
115.885454655,42.886,32.402
116.886387348,42.82,32.4
117.887319088,42.852,32.4
118.885729790,42.796,32.398
119.886661530,42.85,32.398
120.887593269,42.82,32.398
121.886003971,42.866,32.396
122.886935234,42.794,32.396
123.885345936,42.838,32.396
124.886277199,42.84,32.394
125.887208462,42.832,32.392
126.885618210,42.796,32.392
127.886549473,42.822,32.39
128.887480736,42.838,32.39
129.885890007,42.758,32.386
130.886820793,42.774,32.386
131.885230064,42.8,32.386
132.886159897,42.834,32.386
133.887090206,42.76,32.384
134.885499001,42.768,32.384
135.886429787,42.774,32.384
136.887359619,42.774,32.384
137.885767937,42.704,32.382
138.886697292,42.754,32.382
139.885106087,42.764,32.38
140.886034965,42.756,32.38
141.886963844,42.78,32.378
142.885371685,42.736,32.378
143.886300087,42.732,32.374
145.885635853,42.67,32.372
146.886563778,42.718,32.37
147.887491703,42.716,32.37
148.885898590,42.71,32.368
149.886825561,42.672,32.368
150.885231495,42.67,32.366
151.886158943,42.696,32.366
152.887086391,42.666,32.364
153.885491848,42.664,32.364
154.886418819,42.662,32.362
155.887345314,42.682,32.362
156.885751247,42.61,32.362
157.886677742,42.642,32.36
158.885083199,42.648,32.36
159.886008739,42.66,32.358
160.886935711,42.67,32.356
161.885340214,42.61,32.356
162.886266232,42.618,32.356
163.887191772,42.648,32.356
164.885596275,42.652,32.354
165.886522293,42.598,32.354
166.884926796,42.606,32.354
167.885852337,42.652,32.352
168.886778355,42.624,32.352
169.885181904,42.652,32.354
170.886107445,42.61,32.352
171.887033462,42.628,32.352
172.885437012,42.614,32.352
173.886362553,42.572,32.35
174.887287617,42.614,32.35
175.885691643,42.59,32.35
176.886616707,42.618,32.35
177.885020733,42.616,32.35
178.885945797,42.566,32.348
179.886871338,42.588,32.348
180.885274410,42.558,32.348
181.886198997,42.622,32.346
182.887123585,42.588,32.346
183.885527134,42.564,32.344
184.886451721,42.574,32.344
185.884854317,42.572,32.34
