Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.122586727,48.964,33.714
1.123335362,48.938,33.712
2.124083519,48.958,33.708
3.122348309,48.934,33.706
4.123095512,48.898,33.702
5.123842716,48.936,33.7
6.122127533,48.914,33.698
7.122874260,48.838,33.694
8.123620033,48.888,33.692
9.121882916,48.874,33.69
10.122824669,48.854,33.688
11.123569965,48.822,33.686
12.124323368,48.828,33.684
13.122672081,48.83,33.682
14.123416424,48.828,33.682
15.124160290,48.78,33.68
16.122420311,48.81,33.678
17.123164177,48.78,33.676
18.123908043,48.742,33.676
19.122313023,48.756,33.674
20.123056412,48.77,33.674
21.123799324,48.79,33.672
22.122058868,48.74,33.672
23.122801304,48.768,33.672
24.123606682,48.746,33.67
25.121920109,48.744,33.67
26.122735977,48.75,33.668
27.123478889,48.748,33.67
28.124246597,48.776,33.67
29.122506619,48.756,33.67
30.123249054,48.766,33.668
31.123991489,48.766,33.67
32.122250557,48.762,33.668
33.122993469,48.756,33.668
34.123735905,48.75,33.668
35.122001648,48.748,33.668
36.122763634,48.756,33.668
37.123610020,48.728,33.668
38.121869087,48.718,33.668
39.122611523,48.728,33.668
40.123353958,48.758,33.668
41.124096394,48.766,33.666
42.122354507,48.774,33.666
43.123176575,48.712,33.666
44.123917580,48.714,33.664
45.122175217,48.708,33.664
46.122916222,48.668,33.66
47.123656750,48.664,33.66
48.122105122,48.708,33.658
49.122844696,48.658,33.656
50.123584747,48.648,33.654
51.121840954,48.598,33.654
52.122581005,48.634,33.652
53.123408794,48.646,33.65
54.124175072,48.668,33.65
55.122430801,48.634,33.648
56.123169899,48.61,33.648
57.123908997,48.646,33.646
58.122163773,48.556,33.646
59.122945786,48.63,33.646
60.123683929,48.614,33.646
61.121940136,48.582,33.644
62.122678280,48.63,33.644
63.123417378,48.616,33.646
64.121672630,48.604,33.646
65.122411728,48.636,33.646
66.123149872,48.598,33.646
67.123888969,48.622,33.646
68.122144699,48.634,33.646
69.122883797,48.6,33.646
70.123675823,48.62,33.648
71.121980667,48.606,33.646
72.122719288,48.632,33.646
73.123537064,48.672,33.648
74.121935844,48.58,33.646
75.122674465,48.654,33.646
76.123412609,48.636,33.646
77.121810436,48.582,33.644
78.122548103,48.58,33.644
79.123286724,48.654,33.644
80.124025345,48.602,33.642
81.122279644,48.62,33.642
82.123017311,48.602,33.64
83.123754978,48.56,33.64
84.122008801,48.578,33.638
85.122779369,48.528,33.638
86.123516560,48.584,33.638
87.121769905,48.592,33.636
88.122677326,48.57,33.636
89.123414040,48.57,33.636
90.121667385,48.496,33.634
91.122404575,48.582,33.632
92.123140335,48.546,33.632
93.123876572,48.528,33.63
94.122214794,48.532,33.63
95.122950554,48.504,33.63
96.123686314,48.514,33.628
97.121982098,48.536,33.628
98.122717857,48.522,33.626
99.123453617,48.506,33.626
100.121706009,48.5,33.626
101.122441292,48.522,33.624
102.123257637,48.494,33.624
103.121509552,48.504,33.622
104.122244358,48.484,33.622
105.122979641,48.486,33.622
107.121966362,48.504,33.62
108.122701645,48.474,33.62
110.121687889,48.484,33.62
111.122422218,48.502,33.62
112.123157024,48.524,33.618
113.121552467,48.514,33.618
114.122324467,48.464,33.618
115.123213768,48.452,33.618
116.123948097,48.462,33.616
117.122199059,48.462,33.616
118.122933865,48.48,33.616
119.123668194,48.434,33.616
120.121918678,48.456,33.616
121.122818947,48.474,33.616
122.123552799,48.464,33.616
123.121803761,48.454,33.614
124.122554302,48.466,33.614
125.123287678,48.498,33.614
126.121538162,48.458,33.614
127.122272015,48.412,33.614
128.123004913,48.414,33.612
129.123738289,48.47,33.612
130.121987820,48.42,33.612
131.122721195,48.41,33.61
132.123453617,48.43,33.61
133.121893883,48.388,33.61
134.122626305,48.374,33.608
135.123358727,48.382,33.606
136.121607304,48.378,33.606
137.122338772,48.376,33.606
138.123070717,48.394,33.604
139.121383190,48.36,33.604
140.122114182,48.278,33.602
141.122845173,48.332,33.6
142.123575687,48.302,33.598
143.121822834,48.35,33.596
144.122552395,48.286,33.594
145.123282433,48.288,33.59
146.121687412,48.25,33.588
147.122416496,48.316,33.584
148.123144627,48.246,33.582
149.121429443,48.26,33.58
150.122234345,48.232,33.578
151.123048782,48.258,33.574
152.123775959,48.244,33.572
153.122019768,48.182,33.568
154.122746468,48.2,33.566
155.123472214,48.212,33.562
156.121714592,48.194,33.56
157.122439861,48.182,33.558
158.123165131,48.164,33.556
159.121406078,48.112,33.552
160.122130394,48.106,33.55
161.122854233,48.09,33.548
