Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.845341206,67.55078,115.21875,3.87875,274.375,0
1.900087833,67.53906,115.78125,3.880625,249.375,0
2.779076576,67.53906,115.6875,3.879375,252.8125,0
3.833797932,67.52734,115.875,3.8825,251.25,0
4.888561249,67.51563,115.875,3.88,259.0625,0
5.767551422,67.50391,115.6875,3.87875,260.3125,0
6.822815895,67.49219,115.78125,3.88125,255.3125,0
7.877129555,67.48047,115.78125,3.880625,256.5625,0
8.756756782,67.48047,115.6875,3.876875,257.8125,0
9.810732841,67.46484,115.78125,3.87875,257.8125,0
10.865716934,67.45313,115.78125,3.881875,249.6875,0
11.744683266,67.44141,115.78125,3.880625,256.25,0
12.799677849,67.44141,115.59375,3.88125,266.25,0
13.854176998,67.42969,115.59375,3.87875,270.9375,0
14.733315468,67.41797,115.5,3.880625,263.4375,0
15.787781715,67.40625,115.6875,3.88125,249.0625,0
16.842689991,67.39453,115.5,3.878125,267.8125,0
17.897435665,67.39453,115.59375,3.876875,265.625,0
18.776466846,67.38281,115.59375,3.880625,250.3125,0
19.831168652,67.36719,115.6875,3.878125,246.875,0
20.886003017,67.35547,115.59375,3.880625,261.875,0
21.764998913,67.35547,115.5,3.879375,263.125,0
22.819673538,67.34375,115.125,3.880625,264.375,0
23.874505997,67.33203,115.03125,3.881875,256.875,0
24.753635883,67.32031,115.21875,3.88125,245.3125,0
25.808645725,67.30859,115.03125,3.87875,256.875,0
26.863593101,67.29688,115.21875,3.883125,250.3125,0
27.742174625,67.29688,114.9375,3.880625,257.1875,0
28.796945095,67.28516,114.9375,3.87875,252.1875,0
29.852046490,67.26953,114.65625,3.88125,263.75,0
30.730901241,67.25781,114.75,3.87875,253.125,0
31.785707951,67.25781,114.84375,3.88125,248.125,0
32.840626717,67.24609,114.84375,3.875,261.25,0
33.895353794,67.23438,114.75,3.878125,264.375,0
34.774346828,67.22266,114.65625,3.87875,266.5625,0
35.829172134,67.21094,114.84375,3.879375,255.9375,0
36.883908749,67.21094,114.84375,3.8775,255.9375,0
37.762882233,67.19922,114.65625,3.878125,278.125,0
38.817523479,67.1875,114.5625,3.879375,262.5,0
39.872506142,67.17188,114.5625,3.879375,250.3125,0
40.751445770,67.16016,114.375,3.8775,276.875,0
41.806039810,67.16016,114.375,3.87875,265.9375,0
42.861162662,67.14844,114.5625,3.876875,264.375,0
43.739830017,67.13672,114.5625,3.87875,267.5,0
44.794932365,67.125,114.46875,3.87875,255.625,0
45.849407673,67.11328,114.46875,3.87625,269.375,0
46.728406429,67.11328,114.46875,3.879375,258.4375,0
47.783126354,67.10156,114.5625,3.87875,261.5625,0
48.838142395,67.08984,114.1875,3.87875,263.4375,0
49.892872334,67.07422,114.375,3.876875,260,0
50.771834850,67.0625,114.65625,3.878125,250.3125,0
51.826636791,67.0625,114.28125,3.880625,268.125,0
52.881456375,67.05078,114.1875,3.8775,279.0625,0
53.760401726,67.03906,114.28125,3.876875,274.375,0
54.815234184,67.02734,114,3.878125,256.875,0
55.870349884,67.01563,114,3.878125,268.125,0
56.748967647,67.01563,114,3.879375,260.625,0
57.804123402,67.00391,114.1875,3.878125,246.5625,0
58.859082222,66.99219,114,3.876875,264.0625,0
59.738426685,66.97656,113.90625,3.875625,248.125,0
60.792765617,66.96484,113.90625,3.878125,249.375,0
61.847550869,66.96484,113.625,3.87625,261.25,0
62.726717472,66.95313,113.71875,3.8775,243.75,0
63.781290531,66.94141,113.625,3.875,268.4375,0
64.836256504,66.92969,113.71875,3.87875,248.125,0
65.890973568,66.91797,113.625,3.878125,258.125,0
66.769965172,66.91797,113.71875,3.875625,254.0625,0
67.824724674,66.90625,113.71875,3.878125,252.1875,0
68.879609108,66.89453,114,3.878125,256.5625,0
69.758450985,66.87891,113.90625,3.874375,276.875,0
70.813201427,66.86719,113.90625,3.875625,266.5625,0
71.868484020,66.86719,113.90625,3.876875,266.25,0
72.746898174,66.85547,113.53125,3.875,296.25,0
73.802438259,66.84375,113.8125,3.87625,263.4375,0
74.856405735,66.83203,114,3.866875,240.9375,0
75.735409260,66.83203,114,3.878125,269.375,0
76.790357590,66.82031,114.1875,3.875625,259.6875,0
77.845141888,66.80859,114.375,3.875,257.8125,0
78.899701118,66.79688,114.375,3.875625,251.5625,0
79.778798103,66.78125,114.375,3.875,250.3125,0
80.833464622,66.78125,114.375,3.875625,261.5625,0
81.888373375,66.76953,114.28125,3.875625,273.4375,0
82.767345905,66.75781,114.09375,3.876875,246.875,0
83.822124004,66.74609,114.09375,3.87625,255.625,0
84.876904011,66.73438,113.90625,3.87875,260.625,0
85.755883694,66.73438,114,3.875625,257.8125,0
86.810704708,66.72266,113.71875,3.87625,265,0
87.865511894,66.71094,113.71875,3.875,277.8125,0
88.744355202,66.69922,113.71875,3.876875,253.75,0
89.799259663,66.68359,113.4375,3.876875,291.5625,0
90.854265690,66.68359,113.15625,3.87625,271.875,0
91.733202457,66.67188,113.15625,3.87375,260.9375,0
92.788184643,66.66016,113.25,3.876875,255.9375,0
93.842639923,66.64844,113.25,3.876875,254.6875,0
94.897373199,66.63672,113.15625,3.874375,255.9375,0
95.776388645,66.63672,113.15625,3.875625,268.125,0
96.831095695,66.625,113.25,3.87375,256.25,0
97.885979652,66.61328,113.15625,3.876875,255,0
98.764816761,66.60156,113.34375,3.876875,248.4375,0
99.819829464,66.58594,113.25,3.875625,251.25,0
100.874663830,66.58594,113.25,3.8725,272.5,0
101.753580093,66.57422,113.34375,3.87625,258.4375,0
102.808420658,66.5625,113.0625,3.875,246.875,0
103.863666058,66.55078,113.25,3.87375,259.375,0
104.742171764,66.55078,113.34375,3.868125,274.6875,0
105.797052383,66.53906,113.25,3.87375,265.625,0
106.851690769,66.52734,113.25,3.875625,254.6875,0
107.731040001,66.51563,113.25,3.875,257.5,0
108.785515308,66.50391,113.15625,3.875,254.375,0
109.840559959,66.48828,113.53125,3.875,258.75,0
110.894930840,66.48828,113.625,3.87375,253.4375,0
111.773903847,66.47656,113.8125,3.875,250.3125,0
112.828787327,66.46484,113.8125,3.875625,265.3125,0
113.883594513,66.45313,113.8125,3.873125,269.6875,0
114.762574673,66.45313,113.71875,3.873125,273.75,0
115.817460060,66.44141,113.625,3.874375,256.5625,0
116.872307301,66.42969,113.4375,3.874375,260.9375,0
117.751217365,66.41797,113.53125,3.873125,263.125,0
118.806070328,66.40625,113.34375,3.87375,257.5,0
