Time (s),Power (dBm),Percentage (%)
0.402142525,-60,80
0.902327061,-60,80
1.402341843,-61,78
1.902394295,-61,78
2.402146816,-59,82
2.902446747,-59,82
3.402084350,-59,82
3.902369022,-59,82
4.902204037,-61,78
5.402126789,-61,78
5.902309895,-62,76
6.402108669,-62,76
6.902221203,-62,76
7.402012825,-65,70
7.902330399,-62,76
8.402087688,-62,76
8.902101994,-60,80
9.402100086,-60,80
9.902085304,-60,80
10.402072430,-61,78
10.902207375,-61,78
11.401856899,-60,80
11.902220249,-60,80
12.401944160,-62,76
12.901989937,-60,80
13.402032375,-61,78
13.902008533,-60,80
14.401827812,-60,80
14.902101517,-62,76
15.401796818,-60,80
15.901925087,-64,72
16.401894569,-65,70
16.901954651,-71,58
17.401728153,-73,54
17.901872635,-65,70
18.401875973,-62,76
18.901805401,-64,72
19.401650429,-65,70
19.901974201,-62,76
20.401636124,-62,76
20.901868343,-64,72
21.401793003,-65,70
21.901792526,-62,76
22.401789665,-67,66
22.901866913,-64,72
23.401688576,-62,76
23.902040482,-67,66
24.401741028,-65,70
24.902122974,-65,70
25.401977062,-65,70
25.901969910,-65,70
26.401988029,-65,70
26.902022839,-62,76
27.401774406,-62,76
27.902091503,-65,70
28.401728153,-65,70
28.902050018,-65,70
29.402127743,-65,70
29.902054310,-69,62
30.402067661,-69,62
30.902131081,-67,66
31.401855945,-65,70
31.902172565,-64,72
32.401881218,-67,66
32.902177334,-62,76
33.401990414,-65,70
33.902003288,-65,70
34.401998043,-55,90
34.902118683,-57,86
35.401775837,-57,86
35.902108669,-53,94
36.401751995,-53,94
36.902070522,-49,100
37.401718140,-47,100
37.901871204,-55,90
38.401895046,-55,90
38.901971817,-61,78
39.401754856,-57,86
39.902003765,-60,80
40.401621818,-59,82
40.902002335,-65,70
41.401713371,-60,80
41.901748180,-59,82
42.401749611,-62,76
42.901728630,-60,80
43.401691913,-59,82
43.901847362,-59,82
44.401514530,-62,76
44.901885033,-59,82
45.401647568,-59,82
45.901770115,-60,80
46.401729107,-61,78
46.901749611,-59,82
47.401723385,-61,78
47.901839733,-62,76
48.401533127,-62,76
48.901899338,-60,80
49.401720524,-63,74
49.901769161,-62,76
50.401748657,-65,70
50.901707172,-65,70
51.401615620,-65,70
51.901626110,-65,70
52.401495457,-65,70
52.901713371,-65,70
53.401442051,-63,74
53.901700973,-65,70
54.401517391,-65,70
54.901717186,-67,66
55.901817322,-64,72
56.401520252,-69,62
56.901837349,-60,80
57.401547909,-59,82
57.901786327,-59,82
58.401649475,-57,86
58.901681423,-59,82
59.402184963,-55,90
59.902246952,-57,86
60.401949882,-58,84
60.902293682,-57,86
61.401938438,-60,80
61.902104855,-55,90
62.402071953,-60,80
62.902154922,-57,86
63.401886940,-69,62
63.902166367,-57,86
64.401850223,-65,70
64.901987553,-53,94
65.401809215,-55,90
65.902154922,-60,80
66.401815414,-71,58
66.901959419,-65,70
67.401942253,-71,58
67.902049065,-65,70
68.401808262,-67,66
68.902053833,-62,76
69.401716232,-67,66
69.902038097,-64,72
70.401799679,-59,82
70.901852131,-63,74
71.401876926,-67,66
71.901956558,-71,58
72.401838302,-69,62
72.901948929,-69,62
73.401626587,-67,66
73.901963711,-69,62
74.401711464,-73,54
74.901743412,-67,66
75.401772976,-69,62
75.901768208,-67,66
76.401725292,-67,66
76.901845932,-65,70
77.401491165,-64,72
77.901821613,-65,70
78.401676655,-53,94
78.901645660,-53,94
79.401635647,-59,82
79.901596069,-59,82
80.401608467,-53,94
80.901629925,-55,90
81.401413917,-65,70
81.901752949,-49,100
82.401425361,-53,94
82.901680469,-53,94
83.401531219,-55,90
83.901560307,-53,94
84.401523590,-64,72
84.901642323,-65,70
85.401339054,-57,86
85.901667595,-67,66
86.401291370,-60,80
86.901687145,-59,82
87.401446342,-60,80
87.901449203,-65,70
88.901549339,-65,70
89.401490688,-67,66
89.901739120,-71,58
90.401416302,-60,80
90.901751995,-60,80
91.401389599,-59,82
91.901594162,-60,80
92.401575565,-59,82
92.901655674,-58,84
93.401399135,-73,54
93.901649475,-60,80
94.401311397,-67,66
94.901673794,-56,88
95.401405334,-63,74
95.901449203,-53,94
96.401472568,-55,90
96.901410103,-62,76
97.401360512,-57,86
97.901546478,-69,62
98.401227951,-60,80
98.901443481,-62,76
99.401433945,-62,76
99.901463509,-67,66
100.401362896,-62,76
100.901490688,-59,82
101.401456356,-53,94
101.901358604,-55,90
102.401216030,-62,76
102.901569843,-60,80
103.401387215,-62,76
103.901371002,-59,82
104.401347160,-60,80
104.901371002,-67,66
105.401321411,-67,66
105.901506901,-67,66
106.401218891,-69,62
106.901561260,-67,66
107.401254654,-62,76
107.901388168,-69,62
108.401338577,-69,62
108.901364326,-65,70
109.401158810,-61,78
109.901393414,-64,72
110.401115417,-65,70
110.901259422,-62,76
111.401109218,-64,72
111.901471138,-67,66
112.401131630,-71,58
112.901276588,-64,72
113.401318550,-65,70
113.901486397,-62,76
114.401131630,-62,76
114.901493072,-64,72
115.401157856,-60,80
115.901452064,-61,78
116.401162624,-65,70
116.901309967,-64,72
117.401244163,-67,66
117.901395321,-67,66
118.401175022,-67,66
118.901352406,-67,66
119.401024818,-69,62
119.901375771,-65,70
120.401365757,-67,66
120.901408195,-59,82
121.401157379,-57,86
121.901335239,-57,86
122.401359081,-57,86
122.901471138,-57,86
123.401132583,-57,86
123.901480675,-57,86
124.401251793,-57,86
124.901258469,-57,86
125.401260376,-57,86
125.901239395,-57,86
126.401239872,-57,86
126.901227474,-57,86
127.401050091,-57,86
127.901378632,-57,86
128.401076317,-57,86
128.901344299,-57,86
129.401237964,-57,86
129.901333809,-58,84
130.401356220,-57,86
130.901404858,-57,86
131.401139736,-57,86
131.901463509,-57,86
132.401072502,-62,76
132.901456356,-67,66
133.401242733,-60,80
133.901225567,-59,82
134.401219368,-59,82
134.901314259,-60,80
135.401021480,-57,86
135.901319027,-69,62
