Time (s),Power (dBm),Percentage (%)
0.301650524,-57,86
0.801435471,-55,90
1.301494598,-55,90
1.801502705,-55,90
2.301559448,-57,86
2.801323414,-53,94
3.301468849,-55,90
3.801392555,-53,94
4.301602840,-63,74
5.301516056,-60,80
5.801473618,-53,94
6.301510811,-57,86
6.801295757,-55,90
7.301646709,-55,90
7.801259994,-60,80
8.301595688,-49,100
8.801479340,-51,98
9.301459789,-49,100
9.801428795,-59,82
10.301614761,-67,66
10.801248550,-57,86
11.301396370,-60,80
11.801441193,-53,94
12.301568031,-62,76
12.801258564,-53,94
13.301556110,-57,86
13.801413059,-51,98
14.301387310,-51,98
14.801224232,-47,100
15.301585197,-47,100
15.801225662,-47,100
16.301522255,-53,94
16.801384926,-53,94
17.301351070,-53,94
17.801189423,-53,94
18.301520347,-65,70
18.801191807,-62,76
19.301354408,-59,82
19.801364422,-62,76
20.301354885,-53,94
20.801218510,-47,100
21.301497936,-53,94
21.801163197,-55,90
22.301342487,-53,94
22.801180839,-51,98
23.301526069,-44,100
23.801152706,-57,86
24.301452637,-49,100
24.801118851,-49,100
25.301304340,-51,98
25.801343441,-57,86
26.301494121,-45,100
26.801162720,-61,78
27.301311970,-55,90
27.801338673,-60,80
28.301478863,-51,98
28.801097870,-53,94
29.301437378,-55,90
29.801288128,-61,78
30.301256656,-47,100
30.801131725,-55,90
31.301464557,-43,100
31.801138878,-47,100
32.301366329,-55,90
32.801302910,-44,100
33.301259041,-57,86
33.801060200,-51,98
34.301400184,-60,80
34.801159382,-53,94
35.301261425,-51,98
35.801243782,-49,100
36.301467895,-53,94
36.801049709,-47,100
37.301378250,-53,94
37.801272392,-59,82
38.301208019,-53,94
38.801086903,-51,98
39.301354408,-51,98
39.801082611,-53,94
40.301312446,-60,80
40.801187515,-51,98
41.301245689,-57,86
41.801004887,-47,100
42.301311016,-53,94
42.801102638,-53,94
43.301204681,-58,84
43.801143646,-62,76
44.301406860,-51,98
44.800991058,-57,86
45.301266670,-62,76
45.801169872,-67,66
46.301146507,-60,80
46.801060200,-59,82
47.301345348,-58,84
47.801023006,-51,98
48.301268577,-57,86
48.801182747,-47,100
49.301138401,-60,80
