Time (s),Humidity (%)
0.300030708,13.02734
1.298450470,12.94043
2.299391746,13.8623
3.297812462,12.64063
4.298752785,13.35059
5.299694061,13.91211
6.298113823,12.61523
7.299055099,12.77734
8.299996376,13.01465
9.298415661,11.9043
10.299356937,12.21582
11.297776222,12.58984
12.298717022,12.26563
13.299657345,12.45313
14.298076629,11.86719
15.299017429,12.86426
16.299957275,12.97656
17.298376560,13.08887
18.299316406,12.24023
19.297734737,13.11328
20.298674583,13.62402
21.299614906,12.73926
22.298033237,14.27246
23.298973083,16.8877
24.299912453,15.80469
25.298331261,18.14551
26.299271107,15.80469
27.297688961,17.64746
28.298628807,16.30273
29.299568653,15.18164
30.297987461,15.08203
31.298926353,14.27148
32.299866676,15.55469
33.298284530,14.70801
34.299224377,14.33398
35.297642231,14.5459
36.298580646,14.78223
37.299520016,15.10645
38.297937393,12.9873
39.298875809,13.68457
40.299814701,13.73438
41.298231602,13.56055
42.299169540,13.73438
43.297585487,14.56934
44.298523426,14.24512
45.299460888,14.12012
46.297876835,13.7334
47.298813343,15.51465
48.299749851,13.63379
49.298164844,12.3125
50.299100876,12.72363
51.297515392,13.80762
52.298451423,12.82227
53.299386501,13.49512
54.297800541,12.93457
55.298735142,13.29492
56.299669742,12.59668
57.298082828,12.02344
58.299016952,11.3877
59.297429561,12.48438
60.298362732,11.91113
61.299296856,12.27246
62.297708511,13.09473
63.298641205,13.20605
64.299573898,12.66992
65.297984600,13.31738
66.298916340,13.14258
67.297327041,12.32031
68.298258304,11.84668
69.299188614,12.1582
70.297598839,12.36914
71.298528671,12.86816
72.299458980,13.36621
73.297867775,12.30664
74.298797607,12.30664
75.297206402,12.8916
76.298135280,12.41797
77.299064159,13.32715
78.297472000,13.33887
79.298400402,13.36426
80.299329281,13.52539
81.297735691,13.76172
82.298664093,11.85645
83.299592018,11.86816
84.297997951,11.78125
85.298925876,11.91797
86.297331810,11.86816
87.298259258,12.2041
88.299185753,13.07617
89.297591686,13.47461
90.298518181,11.86719
91.299444675,12.45215
92.297849655,13.48633
93.298776150,12.35254
94.297180652,13.41113
95.298106670,12.32715
96.299032688,13.02539
97.297437191,13.64746
98.298362255,12.67578
99.299288273,12.65137
100.297692299,11.7168
101.298617363,13.17383
102.297021389,12.47656
103.297946453,12.89941
104.298871040,13.14844
105.297275066,12.94922
106.298199653,13.44727
107.299124241,13.64648
108.297528267,12.7002
109.298452854,13.58398
110.299377441,13.28516
111.297780514,12.98633
112.298705101,12.78711
113.297108173,13.68359
114.298032760,13.20996
115.298958301,13.58398
116.297361374,13.09863
117.298285961,13.7959
118.299211502,13.42188
119.297614574,14.14453
120.298539638,14.18164
121.296943188,13.18555
122.297868252,14.56738
123.298792839,12.60059
124.297196865,13.19824
125.298121452,13.40918
126.299046516,13.48438
127.297450065,13.29785
128.298374653,13.17285
129.296778202,12.18945
130.297702789,12.6377
131.298627376,13.20996
132.297030926,12.5498
133.297955513,12.5
134.298880100,12.99902
135.297283172,12.4873
136.298207760,13.48438
137.299131870,13.84473
138.297534942,12.6748
139.298459053,11.85254
140.296861648,13.73242
141.297786236,13.32227
142.298709869,13.24707
143.297112465,13.08496
144.298036575,13.18457
145.298960209,13.91895
146.297362804,13.07324
147.298287391,12.82422
148.299211502,12.07617
149.297614097,12.96094
150.298538685,12.63672
151.296941280,13.34668
152.297864914,13.24707
153.298789501,13.47168
154.297192097,12.625
155.298116684,13.18457
156.299040794,12.36328
157.297443867,12.68652
158.298367977,11.75293
159.296771049,13.23438
160.297695160,12.68652
161.298619747,13.81934
162.297022343,12.4502
163.297945976,12.94824
164.298869610,12.3623
165.297272205,12.74805
166.298195362,12.78516
167.296596527,12.97168
168.297519207,13.63184
169.298441887,14.05469
170.296843052,12.63477
171.297764778,12.62305
172.298686981,12.48535
173.297087192,12.23633
174.298009395,12.85938
175.298930645,11.58887
176.297331333,13.12012
177.298252582,12.19824
178.296652317,13.21973
179.297573089,12.50977
180.298494339,12.54688
181.296894073,12.70898
182.297814846,12.49707
183.298735142,13.09473
184.297134399,13.51758
185.298055172,12.19824
186.296454429,13.25586
187.297374725,12.27246
188.298294544,12.63379
189.296693802,12.07324
190.297613144,13.41797
191.298532963,12.98145
192.296931743,13.26758
193.297851085,13.30469
194.298770904,13.44238
195.297168732,13.15527
196.298088074,12.5332
197.296485424,13.08008
198.297404766,12.3457
199.298323154,12.74414
200.296720505,13.08008
