Time (s),Humidity (%)
0.700901508,14.55859
1.699307442,13.5127
2.700234890,14.40918
3.701162815,14.32227
4.699569225,14.32227
5.700496674,13.16406
6.698903084,12.3418
7.699831009,12.75293
8.700758934,12.4541
9.699166298,12.28027
10.700094223,12.19238
11.701022625,12.69141
12.699429512,13.20215
13.700357914,12.76563
14.698765278,13.94922
15.699693203,12.09277
16.700621605,11.91895
17.699028969,12.60352
18.699956894,12.31738
19.700885296,12.26758
20.699292660,12.01855
21.700221062,13.33887
22.698628426,12.5918
23.699556351,12.77832
24.700484753,13.71289
25.698891640,12.31738
26.699820042,12.85352
27.700747967,12.31738
28.699154377,12.37988
29.700082302,12.89063
30.698489189,13.37598
31.699416161,14.37207
32.700344086,13.5498
33.698750019,13.32617
34.699677467,13.23828
35.700604916,14.43457
36.699010849,13.79883
37.699937820,14.13477
38.700865269,12.70215
39.699271202,13.83594
40.700197697,13.47461
41.698603630,12.98926
42.699530601,13.41211
43.700456619,12.66406
44.698862076,13.90918
45.699788570,13.2373
46.700714588,12.11621
47.699119568,13.125
48.700045586,13.39941
49.698450088,12.72656
50.699376106,12.82617
51.700302124,13.56055
