Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.700901508,42.604,32.356
1.699307442,42.634,32.356
2.700234890,42.62,32.356
3.698641300,42.624,32.356
4.699569225,42.568,32.356
5.700496674,42.618,32.356
6.698903084,42.676,32.356
7.699831009,42.622,32.358
8.700758934,42.584,32.358
9.699166298,42.688,32.36
10.700094223,42.626,32.36
11.701022625,42.616,32.36
12.699429512,42.638,32.36
13.700357914,42.636,32.36
14.698765278,42.63,32.358
15.699693203,42.624,32.36
16.700621605,42.648,32.36
17.699028969,42.65,32.36
18.699956894,42.656,32.36
19.700885296,42.634,32.36
20.699292660,42.684,32.362
21.700221062,42.658,32.362
22.698628426,42.638,32.362
23.699556351,42.64,32.362
24.700484753,42.648,32.362
25.698891640,42.674,32.36
26.699820042,42.622,32.36
27.700747967,42.616,32.358
28.699154377,42.638,32.358
29.700082302,42.644,32.358
30.698489189,42.63,32.358
31.699416161,42.594,32.358
32.700344086,42.6,32.358
33.698750019,42.606,32.356
34.699677467,42.602,32.356
35.700604916,42.626,32.356
36.699010849,42.622,32.354
37.699937820,42.598,32.354
38.700865269,42.626,32.354
39.699271202,42.6,32.352
40.700197697,42.616,32.352
41.698603630,42.594,32.352
42.699530601,42.568,32.352
43.700456619,42.616,32.344
44.698862076,42.656,32.344
45.699788570,42.572,32.344
46.700714588,42.572,32.344
47.699119568,42.572,32.346
48.700045586,42.524,32.346
49.698450088,42.544,32.344
50.699376106,42.558,32.346
51.700302124,42.538,32.344
