Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.706571579,43.568,32.498
1.706378937,43.582,32.5
3.705994606,43.596,32.502
4.705802441,43.662,32.504
5.705610752,43.618,32.504
6.705419063,43.59,32.504
7.705228329,43.616,32.506
8.705036640,43.624,32.506
9.707320690,43.598,32.508
10.707129955,43.67,32.508
11.706938744,43.652,32.51
12.706748485,43.658,32.51
13.706558227,43.642,32.512
14.706367969,43.638,32.514
15.706178188,43.682,32.514
16.705987930,43.674,32.514
17.705798149,43.708,32.516
18.705608368,43.72,32.516
19.705418587,43.662,32.518
20.705229282,43.684,32.52
21.705039501,43.708,32.518
22.707324982,43.724,32.52
23.707135200,43.72,32.52
24.706945896,43.72,32.52
25.706756592,43.786,32.52
26.706567764,43.672,32.52
27.706377983,43.708,32.52
28.706189156,43.764,32.52
29.706000328,43.714,32.52
30.705810547,43.698,32.52
31.705621242,43.748,32.518
32.705431938,43.696,32.52
33.705242157,43.73,32.518
34.705052376,43.706,32.518
35.704862595,43.678,32.518
36.707147598,43.666,32.518
37.706958294,43.64,32.518
38.706767559,43.658,32.518
39.706578255,43.67,32.518
40.706387997,43.662,32.516
41.706197262,43.664,32.516
42.706007004,43.66,32.516
43.705816746,43.654,32.516
44.705626488,43.636,32.516
45.705436230,43.648,32.516
46.705245972,43.714,32.514
47.705054760,43.694,32.514
48.704864502,43.644,32.512
49.707148075,43.626,32.512
50.706956863,43.674,32.51
51.706766128,43.61,32.508
52.706574917,43.572,32.508
53.706383228,43.64,32.506
54.706191540,43.612,32.506
55.705999374,43.586,32.504
56.705807209,43.598,32.502
57.705614567,43.604,32.502
58.705417156,43.56,32.498
59.705224037,43.58,32.494
60.705030441,43.574,32.492
61.704835892,43.562,32.49
63.706921577,43.504,32.486
64.706725597,43.432,32.482
65.706529617,43.422,32.466
66.706331730,43.43,32.464
67.706134319,43.398,32.46
68.705935955,43.376,32.46
69.705737591,43.376,32.458
70.705538273,43.368,32.456
71.705338955,43.304,32.452
72.705138206,43.32,32.45
73.704937935,43.296,32.446
74.704737186,43.334,32.444
75.707010746,43.256,32.44
77.706606865,43.226,32.434
78.706403732,43.224,32.43
79.706200600,43.192,32.428
80.705996990,43.124,32.424
81.705793381,43.16,32.422
82.705589294,43.192,32.418
83.705384254,43.138,32.416
84.705179214,43.162,32.414
85.704902649,43.104,32.412
86.704697132,43.106,32.41
87.706965446,43.122,32.408
88.706758976,43.088,32.406
89.706552982,43.1,32.402
90.706345558,43.096,32.402
91.706138134,43.06,32.4
92.705931187,43.054,32.398
93.705723286,43.06,32.396
94.705514908,43.07,32.394
95.705307484,43.062,32.392
96.705099106,43.028,32.39
97.704890251,43.004,32.386
98.704680920,43.01,32.386
99.706946850,42.986,32.384
100.706737041,42.976,32.382
101.706526756,42.986,32.382
102.706316948,42.99,32.38
103.706106663,42.974,32.378
104.705895901,42.986,32.378
105.705684662,42.922,32.376
106.705473900,42.93,32.374
107.705262661,42.936,32.372
108.705050945,42.874,32.372
109.704838753,42.948,32.37
