Time (s),Humidity (%)
0.706571579,11.69531
1.706378937,11.64551
3.705994606,11.54688
4.705802441,12.20313
5.705610752,11.59668
6.705419063,11.16406
7.705228329,12.24121
8.705036640,10.06152
9.707320690,11.65918
10.707129955,11.13965
11.706938744,10.55762
12.706748485,11.10254
13.706558227,11.66016
14.706367969,11.4248
15.706178188,11.30078
16.705987930,11.04102
17.705798149,11.4502
18.705608368,11.58594
19.705418587,10.76855
20.705229282,11.89648
21.705039501,11.35156
22.707324982,11.40039
23.707135200,12.25586
24.706945896,12.03223
25.706756592,12.03223
26.706567764,11.5127
27.706377983,12.47852
28.706189156,12.35449
29.706000328,10.69531
30.705810547,11.5
31.705621242,11.72266
32.705431938,10.64551
33.705242157,12.20605
34.705052376,12.00781
35.704862595,10.90527
36.707147598,11.61133
37.706958294,11.4873
38.706767559,10.73145
39.706578255,11.04102
40.706387997,11.69727
41.706197262,10.28516
42.706007004,10.97949
43.705816746,11.52441
44.705626488,11.53613
45.705436230,11.8457
46.705245972,10.73145
47.705054760,10.97852
48.704864502,11.8584
49.707148075,11.44922
50.706956863,9.851563
51.706766128,10.45801
52.706574917,11.43652
53.706383228,11.48633
54.706191540,11.33691
55.705999374,11.07715
56.705807209,12.38867
57.705614567,11.52246
58.705417156,11.06348
59.705224037,12.31445
60.705030441,11.50879
61.704835892,11.0625
63.706921577,12.63477
64.706725597,11.08594
65.706529617,10.28027
66.706331730,11.81445
67.706134319,12.20996
68.705935955,11.43066
69.705737591,11.38086
70.705538273,11.99902
71.705338955,12.53125
72.705138206,11.37988
73.704937935,12.19629
74.704737186,12.36914
75.707010746,12.13379
77.706606865,11.71191
78.706403732,11.72363
79.706200600,10.61035
80.705996990,12.09473
81.705793381,12.15625
82.705589294,11.78418
83.705384254,12.37793
84.705179214,12.30273
85.704902649,10.89258
86.704697132,12.9209
87.706965446,11.75781
88.706758976,12.01758
89.706552982,12.0918
90.706345558,12.4375
91.706138134,11.43555
92.705931187,12.89453
93.705723286,11.07617
94.705514908,11.5459
95.705307484,12.46094
96.705099106,11.47168
97.704890251,10.87695
98.704680920,12.37402
99.706946850,11.70605
100.706737041,12.38574
101.706526756,12.28613
102.706316948,12.32324
103.706106663,11.97754
104.705895901,12.73145
105.705684662,11.44531
106.705473900,11.45703
107.705262661,12.03809
108.705050945,12.27246
109.704838753,11.87695
