Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.070592403,43.968,32.612
1.071557522,43.938,32.614
2.070001125,43.944,32.614
3.070966244,43.958,32.616
4.069410324,43.984,32.616
5.070375443,43.986,32.616
6.071341515,43.962,32.618
7.069785118,44.002,32.618
8.070751190,43.936,32.62
9.069195747,44.02,32.62
10.070162296,43.992,32.622
11.071128368,43.994,32.622
12.069573402,44.04,32.622
13.070539951,44.036,32.624
14.068985462,44.042,32.624
15.069952011,44.038,32.626
16.070919037,44.022,32.626
17.069365025,44.074,32.628
18.070331574,44.028,32.628
19.071299553,44.062,32.63
20.069745541,43.994,32.63
21.070713520,44.062,32.632
22.069159508,44.066,32.632
23.070127010,44.068,32.634
24.071094990,44.078,32.634
25.069542408,44.064,32.634
26.070510387,44.098,32.634
27.068957329,44.084,32.636
28.069925308,44.124,32.636
29.070894241,44.076,32.638
30.069341183,44.12,32.638
31.070310593,44.11,32.64
32.071279049,44.074,32.64
33.069726944,44.112,32.64
34.070696354,44.106,32.64
35.069143772,44.116,32.64
36.070112705,44.108,32.64
37.071082115,44.068,32.64
38.069529057,44.112,32.642
39.070498467,44.128,32.642
40.068946362,44.1,32.642
41.069914818,44.096,32.64
42.070884228,44.05,32.64
44.070300102,44.106,32.64
45.068747997,44.102,32.64
46.069716454,44.1,32.64
47.070685387,44.078,32.638
48.069131851,44.06,32.638
49.070100307,44.026,32.638
50.071068764,44.058,32.638
51.069515705,44.116,32.636
52.070484161,44.09,32.636
53.068930626,44.094,32.636
54.069898605,44.022,32.636
55.070866585,44.048,32.636
56.069313049,44.068,32.634
57.070281029,44.052,32.63
58.068727016,44.04,32.628
59.069694042,44.022,32.628
60.070662022,44.012,32.628
61.069107533,44.05,32.628
62.070074558,44.06,32.626
63.071041107,44.028,32.626
64.069485664,43.978,32.624
65.070452213,43.98,32.622
66.068896770,43.964,32.622
67.069862366,43.986,32.62
68.070827484,43.946,32.618
69.069271564,43.966,32.616
70.070236683,43.962,32.616
71.068679810,43.92,32.614
72.069644451,43.93,32.614
73.070609093,43.914,32.612
74.069052219,43.916,32.61
75.070016384,43.9,32.608
76.070980072,43.918,32.608
77.069422722,43.87,32.606
78.070385933,43.886,32.606
79.068828583,43.914,32.606
80.069791794,43.896,32.604
81.070755482,43.882,32.604
82.069197655,43.866,32.604
83.070160866,43.872,32.602
84.068602085,43.89,32.6
85.069565296,43.864,32.6
86.070528030,43.86,32.596
87.068969250,43.848,32.596
88.069931984,43.846,32.594
89.068372250,43.874,32.592
90.069333553,43.862,32.59
91.070295334,43.806,32.59
92.068735600,43.784,32.588
93.069695950,43.832,32.588
94.070657253,43.766,32.586
95.069096565,43.83,32.586
96.070056915,43.81,32.584
97.068495750,43.792,32.582
98.069456100,43.726,32.582
99.070415974,43.762,32.58
100.068854809,43.762,32.578
101.069814682,43.822,32.578
102.070774078,43.828,32.576
103.069212437,43.72,32.576
104.070171833,43.772,32.574
105.068609715,43.744,32.574
106.069569111,43.766,32.574
107.070528030,43.718,32.572
108.068965435,43.77,32.572
109.069924831,43.724,32.57
110.068361759,43.714,32.57
111.069320679,43.722,32.57
