Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.342299938,44.182,32.616
1.342124462,44.2,32.618
2.341949463,44.206,32.618
3.341773987,44.154,32.618
4.341598034,44.236,32.618
5.341423035,44.27,32.618
6.341248036,44.198,32.618
7.341073036,44.212,32.62
8.340898037,44.208,32.62
9.340723038,44.192,32.62
10.343022823,44.256,32.62
11.342847824,44.292,32.62
12.342673302,44.204,32.62
13.342498303,44.294,32.622
14.342324257,44.236,32.622
15.342149735,44.206,32.622
16.341975212,44.208,32.622
17.341801167,44.258,32.624
18.341626644,44.23,32.624
19.341452599,44.246,32.624
20.341278076,44.242,32.626
21.341104508,44.25,32.626
22.340930939,44.258,32.628
23.340756416,44.246,32.628
24.343058109,44.264,32.628
25.342884541,44.266,32.628
26.342710972,44.3,32.628
27.342536926,44.268,32.63
28.342364311,44.294,32.63
29.342191219,44.29,32.63
30.342018128,44.258,32.632
31.341845036,44.28,32.632
32.341671944,44.292,32.632
33.341499806,44.296,32.634
34.341326714,44.268,32.632
35.341153622,44.304,32.626
36.340981484,44.292,32.626
37.340808392,44.344,32.628
38.340635300,44.336,32.63
39.342937946,44.27,32.63
40.342764855,44.272,32.632
41.342591763,44.278,32.632
42.342419624,44.332,32.632
43.342246533,44.33,32.632
44.342073441,44.272,32.632
45.341900349,44.274,32.632
46.341727257,44.272,32.632
47.341554642,44.268,32.634
48.341381550,44.322,32.634
49.341208458,44.278,32.634
50.341035366,44.31,32.634
51.340862274,44.26,32.632
52.340688706,44.284,32.632
53.340515614,44.278,32.632
54.342816830,44.272,32.632
55.342643738,44.248,32.63
56.342470169,44.314,32.63
57.342296600,44.296,32.63
58.342122555,44.276,32.63
59.341948986,44.238,32.63
60.341775417,44.252,32.628
61.341600895,44.246,32.626
62.341427326,44.29,32.626
63.341253281,44.236,32.626
64.341079235,44.268,32.626
65.340905190,44.254,32.626
66.340730667,44.266,32.626
67.340556622,44.236,32.624
68.342857361,44.242,32.624
69.342682839,44.256,32.624
70.342508793,44.202,32.624
71.342333794,44.258,32.624
72.342159271,44.21,32.624
73.341984272,44.194,32.624
74.341809273,44.208,32.624
75.341635227,44.216,32.622
76.341460228,44.19,32.622
77.341284275,44.184,32.622
78.341109276,44.202,32.622
79.340934277,44.23,32.622
80.340758801,44.222,32.622
81.340583801,44.242,32.62
82.340407848,44.196,32.62
83.342707634,44.214,32.618
84.342532158,44.212,32.618
85.342356205,44.206,32.618
86.342180729,44.188,32.618
87.342005253,44.12,32.616
88.341828823,44.162,32.616
89.341652870,44.192,32.616
90.341477394,44.226,32.616
91.341300964,44.138,32.614
92.341124535,44.168,32.614
93.340949059,44.202,32.614
94.340772629,44.2,32.612
95.340596199,44.188,32.612
96.340420246,44.202,32.612
97.342718601,44.162,32.612
98.342541218,44.146,32.61
99.342365265,44.184,32.608
100.342187882,44.154,32.608
101.342010975,44.154,32.608
102.341834068,44.15,32.608
103.341657162,44.116,32.606
104.341479302,44.128,32.606
105.341302395,44.112,32.606
106.341124535,44.116,32.606
107.340947151,44.146,32.606
108.340769291,44.138,32.604
109.340591908,44.1,32.604
110.340414047,44.116,32.604
111.342710972,44.12,32.604
112.342533588,44.106,32.604
113.342355728,44.1,32.604
114.342177391,44.124,32.604
115.341999531,44.086,32.602
116.341822147,44.112,32.602
117.341643810,44.154,32.602
118.341465950,44.106,32.602
119.341288567,44.118,32.602
120.341110706,44.09,32.602
121.340932369,44.11,32.598
122.340754509,44.108,32.598
123.340576172,44.114,32.598
124.340398789,44.106,32.598
125.342695236,44.132,32.598
126.342517376,44.132,32.6
127.342339039,44.098,32.6
